instance_id,offensiveness,cleaned_text,cleaned_domain
8325,1,"these are not the proud boys, you clown.",elections2020
2970,1,hey jason kiss my ass,elections2020
5013,1,"nyt staying mealy-mouthed, i see",covid-19
1627,1,glad you get to see how this turns out and just how stupid you are for supporting it,blm
4964,0,coronavirus update: ten more passengers diagnosed onboard princess cruises ship in japan; death toll reaches 563,covid-19
988,0,cooying trump?,elections2020
1519,0,"""he plead guilty to entering a woman’s home, pointing a gun at her stomach and searching the home for drugs and money, according to court records""",blm
2196,0,and the 2nd highest terror alert,elections2020
1809,0,#blacklivesmatter #bidenharris2020 trump & pence will soon know if crime should be punished.,elections2020
295,1,denver you asshole.,covid-19
7154,1,the democratic party are cheating !!!!!,elections2020
9489,1,michael the dimwit,elections2020
9017,0,pull one clip up or trump being racist,elections2020
7184,0,"live updates: trump terminates you.s. relationship with who, claiming it misled world about coronavirus",covid-19
8291,0,i am doing my part. keep reposting it bcs twitter keep delete it #anonymous,blm
5491,1,bye martha mcsally! i always found her unbelievably smug and spineless! #elections2020 #elections #election2020 #uselection,elections2020
1218,1,"resisting arrest has never come with a death penalty in any court of law. so how can you pigs justify a death sentence on the streets. now show me where george floyd was resisting arrest, oh wait you cannot, you just use it as an excuse to kill us. you can fuck right off",blm
4430,1,"real law and order is that #blacklivesmatter , you shithead",blm
2534,1,"i do not want to hear it. the fact that you even got to use aave to get your ""point"" across let me know this a bullshit statement.",blm
8807,0,"thank you, bette! the unions are the biggest obstacle in reform",blm
6048,0,crazy how this man loves domination.,blm
1432,0,no. they will destroy everything first,blm
7687,0,what is the point of this? this is terrorism.,blm
4217,1,he was also murdered. most people agree paul. it is the fucking up enire communities that is a problem. also white liberal antifa riding on our black youths backs to use them as an excuse is terrible.,blm
3405,0,like he has the back of the chinese,elections2020
4992,0,"""""""taking funding away from the is one of the most idiotic reactions to this pandemic."""" on the new #democracysausage, chats with about why attacking each other does not serve anyone well in the #covid19 response. listen now, links below. :backhand_index_pointing_down:",covid-19
7413,1,she will only be wiping her broad ass in the bathroom later after the debate.,elections2020
9731,0,florida's governor ron desantis is showing his fascist side....this will not go over well....blocks the press from a coronavirus briefing?,covid-19
9486,1,"ok aliens, any fuckin minute now....:alien::alien::alien: #americaortrump #blacklivesmatter #georgefloyd #dictatortrump",blm
3958,0,"damm karen's , wow just stop it",blm
232,0,"your number is off by 100k, 212,000+ americans are dead",covid-19
9378,0,"this is what happens when you police a ""peaceful"" protest and are fearful of drawing your asp in case of public outcry. end up scrapping in the street and risk being overpowered and leathered by ""peaceful"" people. #london",blm
1726,0,you all want to see something cringe?,blm
8245,1,these karen’s do not know their boys are doing lines of coke in a frat bathroom and drugging women to take advantage of them but,blm
705,0,"'i miss mommy': families shattered by covid forge new paths via extremely sad article, tugs at the heart. :crying_face::crying_face:",covid-19
1894,0,brainwashed by the schools!,elections2020
7004,0,"beltway insider: trump campaigns, corona closures, covid spike, jobs, hugh downs, election: biden’s vp search",covid-19
8403,0,yes the copper was out of order and hes getting punished for it but why is not anyone talking about what a nasty piece of work george floyd was ?,blm
2643,0,"hey joe, what do you think of tucker’s interview? very interesting:thinking_face:",elections2020
10513,0,is the george floyd the career criminal who held a gun to a pregnant women's stomach ? or george floyd the saint ? so easy to get confused when the bbc only gives the public half a story.,blm
1711,0,desantis is nothing more than a custodian of the florida branch of trump’s crime syndicate.,covid-19
4647,0,utterly disgusted by some of the #georgesquare tweets today. whoever said this bunch of racists are scotland's shame was right! #blacklivesmatter,blm
2876,0,your country is a literal mess under trump,elections2020
9105,0,"amish, when you say 'the lord', you mean owuor, do not you? why would a learned man consider the rapist thug a prophet? earthquakes do not listen to people, much less, a thug hiding from coronavirus! smart up, amish and abandon him while you still can.",covid-19
5486,0,"i can honestly say i have learned more about black history in the past week than in the whole 12 years i was in school and frankly, that is pathetic we need to normalize talking about this and listening to it! #blacklivesmatter",blm
5899,1,george floyd protests: toppled statue of slave trader edward colston retrieved from harbour ((white lives matter)) we going after mandela he and he wife killed 100s of whites farmers and there families and it is still going on today ... so fuck you,blm
2985,1,#makeamericasickagain #traitortrump #25thamendment #trumpliesamericansdie #penceprayscovidpreys a vote for trump is a vote for covid.,covid-19
8321,1,"here is your reminder that you said the ""n"" word. hypocrite.",elections2020
741,0,"personally, what is your reasoning for arizona?",elections2020
8080,0,everyone plz #countryoverparty! note #qanonrepublicans are getting too much in the #rnc2020 mainstream #newjersey #facebook #maga #pennsylvania #flipthesenateblue #trumptrain2020 #trumpsdictatorplaybook #republicansaredestroyingamerica,elections2020
665,0,#anonymous hacked another website! is offline now!,blm
4943,0,updated: ahs confirms one patient had died in connection with the covid-19 outbreaks at the foothills medical centre in calgary. there have been 14 positive cases in patients and four positive cases in staff members #yyc #covid19ab,covid-19
6397,1,president trump brings death to america. #coronaoutbreak #coronavirus #trumpvirus,covid-19
969,1,another liberal sheep!,elections2020
6745,0,vote to save life. #wearamask #voteforyourlife #votehimout2020 #votebiden #vote #voteearly,elections2020
887,0,covid:,covid-19
5671,0,join us at the liver meeting #tlmdx,covid-19
9030,0,can you please give me the link to see that map,elections2020
8110,0,"imagine thinking it is okay to kill someone that is biologically the same as you i every way, shape and form, but the only difference is that their skin is a darker color than yours. i do not want to live in this world anymore. #blacklivesmatter #policebrutality #justiceforgeorge",blm
1664,1,"""hopefully george (floyd) is looking down and saying this is a great thing that is happening for our country. it is a great day for him."" -- oh, right. i get it, #trump, you absolute moron and thoughtless human being. now get back in your bunker! #georgefloyd",blm
8108,0,this is going the wrong way!!!,covid-19
672,1,bullshit.,blm
7096,1,let us hope they catch covid 19 and die then!,covid-19
8238,0,we voted early for joe!,elections2020
6855,0,"this point cannot be stressed enough. hell, nearly 8 months into this pandemic we still are not even testing at a level or speed that makes the results actionable or distributing ppe properly to healthcare and first responder workers. vax prod & dist will be even more difficult.",covid-19
4812,0,it has a 99.9% recovery rate...if every single person there got covid.... they would all be fine...enough already.... this is just stupid at this point...,covid-19
7485,1,sometimes the best way to fight anti state libertarian narcissists is to give them the freedom and liberty to expedite their own deaths while allow us freedom and liberty to deny covid deniers healthcare! clean up the gene pool from degenerate sociopaths.,covid-19
5661,0,trump is going to doom even more americans to die from covid because he has this go it alone attitude which is why we have 231k deaths right now.,covid-19
1670,0,"this looks like complete anarchy. instead of listening to black people and hearing their grief, american gov is beating on them. no different to what those cops did to #floyd. ignoring black people and trying to beat them into compliance does not help. #blacklivesmatter",blm
425,0,"president trump i saw this on the news.... fbi: 10 million arrested last yr & 1004 armed shot 41 unarmed shot; 19 w; 9 blk & 89 cops (george floyd had recently got out of texas prison, had rap sheet; a thug/criminal high on drugs with a heart condition)",blm
24,0,"where do people get these ridiculous takes. george floyd was a 6 foot 6 grown man and she is a 17 year old woman. if they are willing to let a man crying for his mother to die they problem would be fine taking out one more person. it is the officers who killed floyd, not her.",blm
9985,1,joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,elections2020
622,0,"how many more of our black brothers needs to die for us to realize we will not end murders by being silent, subjugated, respectful to oppression, victimization, traumatization, callous disregard for our life, pain, history. i am tired of crying :face_with_symbols_on_mouth::broken_heart: #blacklivesmatter #iambrettless",blm
5674,0,detroit: i am the most lawless violent city in the us. minneapolis: hold my beer.,blm
3428,0,"how, if the wh occupants set free all criminals to benefit themselves. it seems to me, it is too late. wh cult is virulent and is destroying america. obama on death of george floyd: 'this should not be 'normal' in 2020 america'",blm
9982,1,"since you are obviously as dense as bay area fog, she meant scientists and medical professionals with integrity and the moral fortitude to speak up when others may be harmed. not sanctimonious sycophants that would not say shit if they had a mouthful of it. period. hard stop.",covid-19
783,1,but melania trump was so horrible for wearing those shoes. smh #liberalismisamentaldisorder #hypocrites,elections2020
3752,1,"officer pulls gun out on black kids for walking through a cut in clayton, ga. this is straight up harassment! smh. . . . #getridofracewarcops #blacklivesmatter #stoppoliceharassments #dustynayshunent",blm
134,0,have you heard this? - ftp (nwa mashup) #blacklivesmatter #commishradio,blm
10623,0,covid19 is still killing people of color at a disproportionate rate. you cannot say #blacklivesmatter and then not do everything within your power to help protect the people most affected by covid19. either we matter or we do not. it cannot just be at your comfort & convenience!,blm
5578,0,"none of my tax dollars to minneapolis. they stupidly, criminally let their city be destroyed..... let them build it back.",blm
9739,0,"get to it ! use your dang superpowers, that is what they are for :face_with_medical_mask::face_with_medical_mask::face_with_medical_mask::face_with_medical_mask::roll_of_paper::roll_of_paper::roll_of_paper::roll_of_paper:",covid-19
1896,0,"in other news of apparently equal veracity, al davis has met with each of the raiders this week about the george floyd case.",blm
10127,0,#lindseygraham has been begging for money on fox. cnn's keilar rolls the tape in the voice of you know how to #maga tell to go to #hell do not believe me listen to this #flipflopper watch this video #vote #votethemout,elections2020
8837,0,"this is unacceptable. weho is a progressive city & this does nothing to show that. beyond being an unconstitutional violation of the 1st amendment, it is immoral. we need to protest free speech, especially such an important moment. i expect better from our great city. #georgefloyd",blm
3248,1,"the amount of men i have seen, that flat out refuse to wash their hands after using the bathroom, is appalling. this does not surprise me, but still disgusts me also the amount that do not fucking flush!!! breh, the lever is right fucking there *internally fucking yelling*",covid-19
8710,0,"yeah i will never forget... ""the bigger the lie, the more people are willing to believe it.""",elections2020
4630,1,wants to dox a black woman because she was agreeing with president trump during his townhall. white liberals are racist asf #eatshit #gofuckyourself #maga #kag #trump2020,elections2020
3835,1,"bitch actually used ""i dream"" from the comfort of her 20,000 couch",blm
1398,0,"during the early 2016 election :United_States: the radical leftist democrats were saying trump is not presidential, last night debate calling the president of the united states a #clown #shutupman #racist is that presidential?",elections2020
8984,0,an 11 year old child would be better.,elections2020
4326,1,can you believe the shittery from this asshole,blm
1997,0,#governmentmurder if you think your government is doing all it can to help citizens out please read this thread... your life means nothing to them.,covid-19
5654,0,i could see where the last 4 years would terrify communists that thought they were on the way to a new world order. but get ready for 4 more years of making america great.,elections2020
3331,0,oh people would go mad :rolling_on_the_floor_laughing:,covid-19
10392,1,"it is crazy how there is still covid-19 and officers have the audacity to go and be ruthless and evil, the badge they wear are not shit they do not serve and protect they kill to receive there check in disappointed on how these police use there power for wrong shame on you all!:enraged_face::angry_face_with_horns:",covid-19
5151,0,hillary clinton put the country and through a 2.5 year sham by falsely framing him with russian collusion to distract from her email scandal. #crookedhillary colluded with,elections2020
7296,1,fuck your sorry peacock app.,covid-19
8761,0,and give the american people what they want and agree to this request. so you both can explain your side of the coin to fix these issues.,elections2020
10683,0,was willie brown on,elections2020
5495,0,rip george floyd! and watching the funeral is emotional and anyone that does looting in george floyd's name is disrespectful and disgusting!,blm
9086,0,"no one said a thing about tony timpa, a white man, killed by cops like george floyd was, after calling them for help, he had schizophrenia, was off his meds, said he needed help...",blm
8669,0,the difference is evident between first degree and third degree he had malice aforthought and the intention to kill! he does not deserve only 25 years just the same way george floyd did not deserve to be murdered he should get life in prison for first degree murder #blacklivesmatters,blm
983,0,"us death total from covid-19 is now over 200,000 dead. all lost on donald trumps watch. this alone should cost him the presidency.",covid-19
4379,0,would have been 2.2 million. stop spreading lies!,elections2020
850,1,this just in. white plantation owner threatens to sick dogs on the oppressed minority. #racistinchief,blm
6912,0,"""there is no noble committee, but the nobel committee should act fast to award ignoble presidunce the #nobelidiot prize for stupidest suggestion of all time while he tries to """"cure"""" #coronavirus! #trumpdisinfectant",covid-19
8179,0,yup.. we are. black journalists are exhausted,covid-19
5442,0,this is insane !!! george floyd's 1st funeral/blm plaza?/california will not be out stupide... via,blm
7786,0,the trump virus has pretty much been beaten in the last few days. now to deal with covid.,covid-19
360,0,he is the worst ever,elections2020
1826,1,let the adults handle the economy little girl,elections2020
8861,0,for the crazies in your life still calling it overblown/hype/flu/whatever.,covid-19
4281,1,does this mask make my face look fat? #covid19 #faceisthenewbutt #maskup,covid-19
2460,1,stfu amy you willingly named your kid toby omfg:face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes:,elections2020
3022,1,"you idiot. he was not protesting the flag. he was protesting cops who killed people like george floyd, you arrogant ass.",blm
6508,0,perhaps the most disturbing revelations in the many files on the hunter biden laptop is the family’s actions surrounding hunter’s inappropriate and possibly criminal behavior with a certain minor.,elections2020
6681,1,"like so many dumbass democrats, you have lost your fucking mind. it is no wonder the rest of skidrow does not want you back in the band. we literally had the best economy in decades until this covid shit came along. anyone that votes for biden is a fucking idiot. trump 2020!!",elections2020
4204,1,what bull shit #voteredtosaveamerica,covid-19
7395,0,coronavirus: the you.s. has the highest infection rate in the world. this is trumps fault and americans are paying for his lies and incompetence with their money and their lives. #trumpviruscoverup #trumpvirus #coronavirusupdates #covid19 #election2020,covid-19
2915,0,"do not you love getting into arguments with your parents because you ask to go to a protest and they say ""hell fucking no"" and then proceed to spit out false information?? because i love that. #blacklivesmatter",blm
9994,1,"hey, mr. theif, how convenient you and the democrats released this china virus on the world right in front of an election. take your mask and your virus and stick it up your ass! i would rather be dead then under your power! god help the world :folded_hands::folded_hands::folded_hands:",elections2020
9700,0,dying at this ... this is so embarrassing..:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,blm
8636,0,"hillary gave a speech where she said of #maga: ""you know, you did not like black people getting rights. you do not like women, getting jobs. you do not want to see that indian-american succeeding more than you are."" she also called us a basket of deplorables. she fell afterwards.",elections2020
8375,0,like you did when you were vice president? :face_with_rolling_eyes: #lyinbiden #bidencrimefamily #socialismkills,elections2020
9750,1,".. of course they would ""panic"" . . .when you have an unhinged orangutan in the way of #maga #kag #donaldtrump running amok on a national, if not international stage; dog whistling and winking to white supremacists/nationalist, neo nazis, incl. fascist proud boys movement .. #ffs",elections2020
1572,0,your boy admitted his allegiance to white nationalists and racists last night and you are posting about biden's irrelevant list of court nominees. you are out of ammo and admitting you have hit rock bottom.,elections2020
1520,1,if your in full support of these disrespectful muppets then get to the war memorials with a jet wash and help clean them up. absolutely f...... disgusting behaviour with no thaught for our nhs frontline.,blm
7232,1,kids in cages kenosha heather heyer kurds kashoggi 210k us covid deaths syrians yes all roads lead back to trump. so ask me would i care if hitler had covid.,covid-19
23,1,fuck you covid 19,covid-19
2905,1,"true, one must wonder why ny's nazi democrats intentionally forced covid-19 infected upon elderly in nursing homes.",covid-19
8391,1,moron unable to cope with the sight of all those american flags. in a public park. screaming at the police. #trump2020,elections2020
6225,0,do not piss off #anonymous,blm
202,1,chicken sh*t way to drop out the debate!,covid-19
103,1,"dear mrs. biden, stop abusing your husband to death...",elections2020
4760,0,"going on a 3 week long backpacking trip! trying to get away from covid. i am excited! it is my first time backpacking, however i am not looking forward to shitting in the woods :anxious_face_with_sweat::face_with_tears_of_joy:",covid-19
849,0,"74 and overweight, trump faces extra risks from ‘a very sneaky virus’",covid-19
4926,0,"#trump on twitter, watching tv or golfing. when does he work? #covid19 us #1: 1.4 million cases 90,000+ deaths 30+ million unemployed #maga #moronsaregoverningamerica #cheeto45 #liarinchief #covididiot #voteforyourlife",covid-19
1213,1,i agree trump is a screaming baby & does not have a plan for our country... let us not forget he did not dismiss his radical racist group in fact he told them to stand by! wth?!!!,elections2020
7844,0,"if the violence was stopped immediately we would be seeing an early termination to this craziness. if this were about george floyd, the protesters would respect the families wishes. these democrat leaders have destroyed the lives of those they are supposed to protect!",blm
8296,0,this! everyone was so focused on the false narrative of white supremacist groups that they totally missed not denouncing #antifaterrorists,elections2020
2034,1,your whole family is delusional,elections2020
664,0,i am so fucking ashamed to come from this area. tinley park: be better. the fact that all of these white men think they are hilarious for this shows exactly how ignorant they are. black lives matter. orange presidents are not the same thing & no one gives a fuck ab him.,blm
7131,1,alright let us find this douche and charge him for battery and assault of these minor children. are you kidding me right now? what a jackass.,blm
8336,0,"hmm: each minneapolis ward gets its own neighborhood police dept, each run by its council member? they have been asking for a larger role. 30k people per ward, similar to many suburbs. might create competition: your business safer in ward x...",blm
7877,0,#georgefloyd rest in power,blm
2813,0,it is the flu. cases do not mean crap. hospitalizations do. nyc public schools see significant spike in covid-19 cases #removedeblasio,covid-19
10741,0,"i honestly do not understand how any jew can be against #blacklivesmatter. nazis aside, what about pikuach nefesh (life above all laws)? what about tikkun olam (repairing the world)? these have been our two main principles for millennia.",blm
1410,0,"#blacktwitter #racism #icantbreathe #black_lives_matter #stopkillingus #dearwhitepeople say their names:george floyd, trayvon martin, breonna taylor, ahmaud arbery, tamir rice, oscar grant, eric garner, philando castile,samuel dobose, sandra bland, walter scott,terrence crucher",blm
6708,1,"are you senile? dude had a knife chasing the cops around a car. you do not even want someone closer than 6’ because they might have covid, but a knife! ""oh, hey, that is ok though, it will not harm you!"" cretin.",covid-19
5860,1,this mofo trying to die.,covid-19
3821,1,"really, you are article starts with george floyd died of pre existing conditions. you fucking dummy, what pre existing condition was that? bring black ?you cannot be a serious person, you are a fucking troll or a russian not, or just a race baiting, complicit douche",blm
8151,0,faux news started a hate campaign against the beautiful forever first lady michelle obama because she dared to show her arms as if it was the 1800s and wanted kids to be healthy #foxnewsisracist #mypresident #obama #michelleobama #brownlivesmatter #blacklivesmatter #amerikkka,blm
9650,0,""" hypocrites! """"democrats cheering 'black lives matter' protests now say trump rallies pose coronavirus risk. top dems who cheered on """"black lives matter"""" crowds across the you.s. are now criticizing president trump for planning to restart his campaign rallies."""" – dan bongino",covid-19
4310,0,"bernie sanders predicted this, now trump wants to stop all vote counts... this is fucking insane #elections2020 #2020election",elections2020
8422,0,that is ridiculous to blame them,elections2020
6530,0,"coach ‘s #blacklivesmatter remarks were a+. he addressed current issues but most importantly, laid out a plan of action the #redskins organization is taking to support employees & the black community. the culture is shifting. video: #httr",blm
6287,0,a vote for the third party is essentially a vote for trump.,elections2020
10036,0,"#israelis be like ""black lives matter"" while crushing palestinians with bulldozers and building housing societies over their dead bodies but you all not ready for the conversation... #black_lives_matter #palestinianlivesmatter",blm
3257,0,god i will be cracking the cans out if that ever happens and them crooks get what we all know they should,blm
42,0,his only plan is to steal the wh. he is a one-trick jack,elections2020
6883,0,"you cannot make this up, you want to lockdown the country, you want to end oil production, you want to end social security, you want to activate the #aca and you will collect your pay from #china!!!!!",elections2020
9276,1,"liberal: ""blacks are oppressed via systemic racism. i have no evidence to support this claim but just believe me. you would not know what it is like to be persecuted against."" jew: ""am i a joke to you?"" #blacklivesmatter",blm
1169,0,you forgot the most important ones: 6. ban guns. 7. defund and remove the police. 8. censorship. 9. implement socialism. 10. spread propaganda & misinformation.,elections2020
5950,0,#matchamillion #blacklivesmatter we did it guys:purple_heart::purple_heart::purple_heart:,blm
9387,1,count every legal vote. you see the sheep here do not understand what you & your corrupt pals are trying to do because you have kept them from thinking did themselves... but you are cheating & you are being exposed. you lose.,elections2020
8748,0,you mean democrats are just posturing to get the black vote but when it comes down to it they abandon the black community every time. fool me once... but at least you got black lives matter painted on the street real big.,blm
6797,1,i have been up since it kicked off yesterday and i am sticking with it i am not missing seeing tango man's face when hits 270. my guess is trump goes straight from the whitehouse to a rubber room.:thumbs_up::Scotland::face_with_medical_mask::United_States::water_wave:,elections2020
1393,0,"honestly, , you are fucking amazing. all we need is more love before hate and principal before party...and sometimes even family. thank you. for real. :blue_heart:",elections2020
3974,0,fake cnn at it again.,covid-19
10029,0,"free advice to it is time to declare victory. with michigan, wisconsin, nevada & arizona flipped & out of recount territory (with more padding to come) you must act now. you have the popular vote over 50.02%. over 3 million votes. time to be strong and assertive!",elections2020
3066,0,lmao sassy joe periodt,elections2020
9859,0,coronavirus hack: alcohol kills germs by breaking down its cell walls therefore destroying covid-19 and saving you are life !,covid-19
8252,0,micro brain trump is spying on us,blm
2556,0,you proved you were the clown last night!,elections2020
5333,0,sounds an awful lot like a death panel,covid-19
2780,1,um no i cannot move shut up amy omg one day all the states r going to be blue so where r you going to go then??,elections2020
6410,0,"indian police harasses stranded #kashmiri students. they have no money & no food. govt does not evacuate them. if they go to the hospital, police interrogates them. shame on evil #fascist, indian modi/rss/bjp hindutva regime! #standwithkashmir",covid-19
7240,1,"you are asking god to forgive the republicans when you really need to be asking god to forgive the democrats for supporting the murder of millions of his babies by abortion. democrats are evil and are anti-god and everything against god. you are really messed up, seek help.",elections2020
6460,0,i have seen more police brutality since the murder of george floyd than i would seen during my whole life until then. do not you think that it is about time to #banabusivecops? retweet if you do.,blm
5427,1,just shut the fuck up and oppose us so we know who the enemy is. either stop being a pussy or change your evil ways and join history #blacklivesmatter,blm
9240,1,"did you get complete amnesia after trump won? ""a stimulus likely gets done quickly seeing how joe and mitch looking willing to cooperate."" what the fuck is the matter w you people? when has mitch wanted to work w you assholes? ffs, biden was the vp mitch was obstructing!",elections2020
7392,0,"ha! ha! they are on the ""take"" from china! no congressmen will ever go against china! china can put as much covid-19 into the atmosphere here as they want! china poisoned our food, medication, and kids toys, and congress looked the other way! china never had to fire a shot!",covid-19
3391,0,"the main problem of the current society is not that the banksters are smart, but that the masses are totally brain dead #protests2020 #banksters #btc #covid19 #covidiots",blm
352,0,"""i start talking and choked on my spit and begin to cough. this customer says """"i know you got to do what you got to due to pay your bills, but if you are sick you should have stayed home today"""" i got to stop being nice because people are really being weird in these streets over covid19""",covid-19
8255,1,this niggas are retarded,blm
910,0,"when everyone is against you, you have to play their sick games.. right the death count is pure bs",covid-19
8551,0,"the only way trump will ever ""make america great again"" is if he loses the election and gets his ass booted out of the whitehouse. #uselection2020live #uselection2020 #elections2020",elections2020
4920,0,damn :pensive_face:,covid-19
1960,1,we all hope you & that horrific thief of a wife of yours get #covid19 and then finally get arrested for your crimes you sociopath. maybe we will get lucky & you will both drop dead. #karma,covid-19
3117,0,"yes, democrats have indeed become more violent rioting and attacking non democrats since the day the president won over hillary. #libertarian2020 #jojorgensen2020 #letherspeak #nobiden2020",elections2020
9681,0,"i wish people could handle three sentences of well deserved criticism against a white supremacist responsible for >200,000 deaths. seems kind of silly to hamstring ourselves with ignoring that.",elections2020
7393,1,that you suck.,elections2020
8740,0,"i am really fucking sick of hearing about coronavirus, so we all need to do our part in practicing healthy habits. thank you for coming to my ted talk, i dropped out of public health school just in time.",covid-19
34,1,"if people think racism is not alive and well in canada, you are living under a rock! i hope they not only arrested him for mischief but for a hate crime as well. considering it was a blm march, it would be well deserved, asshole! #protests2020 #blmto",blm
2753,1,like the republicans so agg. bruh what is this shit!? :face_with_tears_of_joy:,covid-19
9776,0,this is the real america we all have been living in before the scourge landed in.,elections2020
9602,0,have us police departments lost sight of their constitutional duties vis a vis the citizens?,covid-19
5265,1,"trump is consistently trying to elevate white supremacists from the scum they are to ""very good people"". he is allowing actual nazis to have more power than americans rightfully protesting. trump and his sewer rats need to be locked up.#voteblue #maga #dumptrump #drainthesewer",elections2020
4078,0,"love in the time of coronavirus or, is my wedding going to get cancelled due to travel restrictions?",covid-19
1441,1,wrong trump is a better leader then you. trump is smarter than you joe biden. trump is not being paid off by russia china like you are joe biden. trump do not molest children like you do chester biden and your son who has child porn on his laptop. trump 2020,elections2020
1954,1,for those of you are dumb enough to call #wuhanvirus is no different than the naming of spanish flu... i do not recall we are doing these to the spanish people. #coronavirus #racism,covid-19
4763,0,your entire campaign has been run on fear and keeping us afraid. your support of a man who sexually assaulted a woman and ignored a restraining order to do so is support of violence. you becoming as rich as you have while being a public servant for 47 years shows your greed.,elections2020
7828,0,the activist media in 2020. it is hard to fathom how damaging this is.,blm
126,0,"""for to be free is not merely to cast off one’s chains, but to live in a way that respects and enhances the freedom of others."" —nelson mandela",blm
2049,0,well that does not look good :eyes: #bidencrimesyndicate,elections2020
4265,0,"""go to hell and get a job"": tommy tuberville is fired up after beating doug jones in alabama's you.s. senate election #electionnight #elections2020",elections2020
2275,0,that is crazy.....,blm
3183,1,if they shoot we gon shoot back:love-you_gesture_medium-dark_skin_tone:#blacklivesmatter #fuck12,blm
4239,0,this is the fucking problem... idiots who are not even black doing dumb shit and putting the blame on poc. black lives matter & they can protest/riot & express themselves how they see fit. if your going to protest have balls and stand with it.,blm
7680,0,"again, this is the crap we would expect from biden.",covid-19
4177,0,"the stupidity of democrats & so-called ""liberals"" never ceases to amaze me......",blm
1219,0,"just found out about the ""george floyd challenge"" while signing petitions and i honestly feel so sick skjsnksk i hate it here",blm
4558,0,he is a disgrace. #blacklivesmatter,blm
8614,0,quarantine got me wanting to jump in a volcano . #coronavirus #quarantinelife #bored,covid-19
6441,1,dude you are not lucid you stay in your basement -- cannot run a country like that,elections2020
5726,1,lampoon okay mexico do not like americans,elections2020
2586,0,"you are funding rioters not peaceful protestors. would you still fund them if it was your business or home they burned to the ground? no, you would be like this idiot :down_arrow::down_arrow::down_arrow::down_arrow::down_arrow:",blm
4173,0,"you.s. flu deaths 2015-16: 23,000 you.s. flu deaths 2016-17: 38,000 you.s. flu deaths 2017-18: 61,000 you.s. flu deaths 2018-19: 34,200 you.s. flu deaths 2019-20: 24,000 you.s. covid deaths in 6 months: 167,000 the mask captures droplets, reducing transmission, lowering the disease's r0.",covid-19
3718,1,"we are not china you little pipsqueeeeeeee! #wethepeople do not take kindly to dictators which you clearly think you are. now. either share your billions like a good little democrat socialist, or sthu.",covid-19
5150,1,shut the fcuk up steptoe!!,blm
9021,1,"how in the world did you f this up? over 230k dead citizens; and, you cannot find a way to capture the senate. yeh, maybe biden wins; but, what is the point? we are screwed; and, because of your incompetence, i will no longer have health care next year...thanks? #elections2020",elections2020
1165,0,how organized are these fascist communists? very give a listen to this link. it is only four minutes,blm
4165,0,what is wrong with these people?,blm
5961,1,"#blakelivesmatter america the beautiful! fck that flag! grown a§ people worshiping a piece of cloth over human lives is more disgraceful, dishonorable, disrespectful, despicable, than kneeling during a song. a song! mind blowing! #dismissed #blacklivesmatter",blm
4813,0,republican david gergen hits the nail on the head.,blm
5043,0,:headphone: we have done nothing :headphone: #black_lives_matter,blm
5175,1,nobody is allowed to interrupt. trump does not follow what he supposed to do and never has. he thinks he is special. he is so the opposite of special. law and order my ass #trumplost,elections2020
4646,0,black lives matter :black_heart: #blackouttuesday #blacklivesmattter #blm #georgefloyd,blm
720,1,your supporters are burning down cities and executing people in the streets. sit the f*ck down,elections2020
9214,1,"you should believe in god, maybe then you would not have selected believing your money grabbing sexual deviant son over believing your oven grand-daughter, you sick creepy old geezer!",elections2020
8079,1,go suck a dick for fucks sake. you hate to see us speak up i can tell :rolling_on_the_floor_laughing: but that little simp brain of yours needs to get used to it because you cannot tell us shit :raised_fist_medium-dark_skin_tone:#blacklivesmatter,blm
823,0,you think shooting a snot rocket on that lady's birkenstocks in a rue 21 is still unacceptable post-covid?,covid-19
3108,0,yeah liars are good looking at you in the face and tell me what you want to hear! trump 2020,elections2020
3216,0,i bet there is not enough fake tan in the world to cover how pale trump’s face is looking right now #uselections2020 #elections2020 #election2020,elections2020
3007,0,"like if you was to say that because of 9/11 all muslims are terrorists someone would rightly accuse you of racism and prejudice but it is that same person that will then say because of george floyd all feds are evil, it just does not make a lot of sense to me",blm
4119,0,"hey schlapp nuts, i think trump has a lot more on his plate to answer to that the american people also deserve to know.",elections2020
8813,1,"made in germany, motherfucker.",blm
6289,0,"to whom it may concern: those policemen are guilty of murdering george floyd. put them all in jail. stop the violence or at lease the reason or excuse to do more violence, to be heard, or seen, or just for mischief. please lock them up! more violence is not the answer.",blm
10202,0,scary as hell! he is insane.,elections2020
6955,0,good lord... trump supporters have the collective iq of a rock,elections2020
8563,1,exactly kamala harris is a nefarious charlatan whom you absolutely cannot trust,elections2020
9782,0,barr is a racist and a crook that is why trump hired him as an attorney general you should be prosecuted like most of trumps cronies. #trumpresignnow #blacklivesmatter,blm
5463,0,#blacklivesmatter want the police defunded...,blm
614,1,take your knee off our necks. you racist people. #blacklivesmatter,blm
5851,1,really? the loony left has morals now?! :squinting_face_with_tongue:,elections2020
9704,0,the regime.,blm
3667,1,why would a city run by democrats produce a bullshit autopsy that prevents justice for george?,blm
