instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
6911,<user> What’s the science behind Hunters incest and and smoking crack?,offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,811,what is the science behind hunters incest and and smoking crack?,elections2020,3,elections2020 what is the science behind hunters incest and and smoking crack?,0,1,0.7797671556472778
6911,<user> What’s the science behind Hunters incest and and smoking crack?,offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,64,what is the science behind hunters incest and and smoking crack?,elections2020,3,elections2020 what is the science behind hunters incest and and smoking crack?,0,1,0.7797671556472778
6911,<user> What’s the science behind Hunters incest and and smoking crack?,offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,371,what is the science behind hunters incest and and smoking crack?,elections2020,3,elections2020 what is the science behind hunters incest and and smoking crack?,0,1,0.7797671556472778
6911,<user> What’s the science behind Hunters incest and and smoking crack?,offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,205,what is the science behind hunters incest and and smoking crack?,elections2020,3,elections2020 what is the science behind hunters incest and and smoking crack?,0,1,0.7797671556472778
6911,<user> What’s the science behind Hunters incest and and smoking crack?,offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,164,what is the science behind hunters incest and and smoking crack?,elections2020,3,elections2020 what is the science behind hunters incest and and smoking crack?,0,1,0.7797671556472778
6915,Biden's in a tough spot.  He knows he's a criminal and he knows Trump is holding all the cards and KNOWS what he's done. He's fighting for his life and the life of his criminal son. He's a 47 year swamp creature and he knows his days are numbered.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,75,biden's in a tough spot. he knows he is a criminal and he knows trump is holding all the cards and knows what he is done. he is fighting for his life and the life of his criminal son. he is a 47 year swamp creature and he knows his days are numbered.,elections2020,3,elections2020 biden's in a tough spot. he knows he is a criminal and he knows trump is holding all the cards and knows what he is done. he is fighting for his life and the life of his criminal son. he is a 47 year swamp creature and he knows his days are numbered.,1,0,0.815112829208374
6915,Biden's in a tough spot.  He knows he's a criminal and he knows Trump is holding all the cards and KNOWS what he's done. He's fighting for his life and the life of his criminal son. He's a 47 year swamp creature and he knows his days are numbered.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,144,biden's in a tough spot. he knows he is a criminal and he knows trump is holding all the cards and knows what he is done. he is fighting for his life and the life of his criminal son. he is a 47 year swamp creature and he knows his days are numbered.,elections2020,3,elections2020 biden's in a tough spot. he knows he is a criminal and he knows trump is holding all the cards and knows what he is done. he is fighting for his life and the life of his criminal son. he is a 47 year swamp creature and he knows his days are numbered.,1,0,0.815112829208374
6915,Biden's in a tough spot.  He knows he's a criminal and he knows Trump is holding all the cards and KNOWS what he's done. He's fighting for his life and the life of his criminal son. He's a 47 year swamp creature and he knows his days are numbered.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,633,biden's in a tough spot. he knows he is a criminal and he knows trump is holding all the cards and knows what he is done. he is fighting for his life and the life of his criminal son. he is a 47 year swamp creature and he knows his days are numbered.,elections2020,3,elections2020 biden's in a tough spot. he knows he is a criminal and he knows trump is holding all the cards and knows what he is done. he is fighting for his life and the life of his criminal son. he is a 47 year swamp creature and he knows his days are numbered.,1,0,0.815112829208374
6937,Only eighteen insufferable days to go... 🤬,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,169,only eighteen insufferable days to go... :face_with_symbols_on_mouth:,covid-19,3,covid-19 only eighteen insufferable days to go... :face_with_symbols_on_mouth:,0,1,1.7435507774353027
6942,"<user> <user> <user> It’s funny we never hear about trump and his experience as a kid,about his high school, child hood memories..Well, he must have been this little jerk bully who never had any friends. Growing up with a silver spoon and never had to deal with real life struggle. Nothing changed",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,546,"it is funny we never hear about trump and his experience as a kid,about his high school, child hood memories..well, he must have been this little jerk bully who never had any friends. growing up with a silver spoon and never had to deal with real life struggle. nothing changed",elections2020,3,"elections2020 it is funny we never hear about trump and his experience as a kid,about his high school, child hood memories..well, he must have been this little jerk bully who never had any friends. growing up with a silver spoon and never had to deal with real life struggle. nothing changed",1,0,0.8865222930908203
6961,Top Wall Street donors to the <user> campaign. Top donor is $20 million. 2 Pritzker’s in the $1 million + club   We as commoners cannot donate much. Only major corporate elites &amp; Wall Street types can,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,64,top wall street donors to the campaign. top donor is $20 million. 2 pritzker’s in the $1 million + club we as commoners cannot donate much. only major corporate elites & wall street types can,elections2020,3,elections2020 top wall street donors to the campaign. top donor is $20 million. 2 pritzker’s in the $1 million + club we as commoners cannot donate much. only major corporate elites & wall street types can,0,1,1.7730464935302734
6990,"<user> doesn't understand, America needs a leader who knows how to shut the fuck up. A man who can barely put a sentence together is far more qualified than a man trying to rush a presidential win. #Elections2020 #AmericaOrTrump #AmericasGreatestMistake #AmericaFirst",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,570,"does not understand, america needs a leader who knows how to shut the fuck up. a man who can barely put a sentence together is far more qualified than a man trying to rush a presidential win. #elections2020 #americaortrump #americasgreatestmistake #americafirst",elections2020,3,"elections2020 does not understand, america needs a leader who knows how to shut the fuck up. a man who can barely put a sentence together is far more qualified than a man trying to rush a presidential win. #elections2020 #americaortrump #americasgreatestmistake #americafirst",1,0,0.9257649183273315
6993,<user> <user> Did he support the crime bill or does he hate law enforcement?  Pick one.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,402,did he support the crime bill or does he hate law enforcement? pick one.,elections2020,3,elections2020 did he support the crime bill or does he hate law enforcement? pick one.,0,1,1.9597066640853882
7014,"<user> I'm sick of being called a ""white supremacist"" for having values and morals! You have used the N word many times. You have used derogatory remarks excessively. you divide and urge on violent anarchy! You and your radical party are everything that is wrong in AMERICA today",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,82,"i am sick of being called a ""white supremacist"" for having values and morals! you have used the n word many times. you have used derogatory remarks excessively. you divide and urge on violent anarchy! you and your radical party are everything that is wrong in america today",elections2020,3,"elections2020 i am sick of being called a ""white supremacist"" for having values and morals! you have used the n word many times. you have used derogatory remarks excessively. you divide and urge on violent anarchy! you and your radical party are everything that is wrong in america today",1,0,1.3490420579910278
7014,"<user> I'm sick of being called a ""white supremacist"" for having values and morals! You have used the N word many times. You have used derogatory remarks excessively. you divide and urge on violent anarchy! You and your radical party are everything that is wrong in AMERICA today",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,188,"i am sick of being called a ""white supremacist"" for having values and morals! you have used the n word many times. you have used derogatory remarks excessively. you divide and urge on violent anarchy! you and your radical party are everything that is wrong in america today",elections2020,3,"elections2020 i am sick of being called a ""white supremacist"" for having values and morals! you have used the n word many times. you have used derogatory remarks excessively. you divide and urge on violent anarchy! you and your radical party are everything that is wrong in america today",1,0,1.3490420579910278
7021,<user> Would anyone still believe a li ar like you?,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,491,would anyone still believe a li ar like you?,elections2020,3,elections2020 would anyone still believe a li ar like you?,0,1,0.9624012112617493
7021,<user> Would anyone still believe a li ar like you?,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,144,would anyone still believe a li ar like you?,elections2020,3,elections2020 would anyone still believe a li ar like you?,0,1,0.9624012112617493
7022,"<user> <user> Clearly, you're a fascist.",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,266,"clearly, you are a fascist.",elections2020,3,"elections2020 clearly, you are a fascist.",1,0,1.5404342412948608
7022,"<user> <user> Clearly, you're a fascist.",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,377,"clearly, you are a fascist.",elections2020,3,"elections2020 clearly, you are a fascist.",1,0,1.5404342412948608
7027,<user> - Decency?  Did you watch Tony #Bobulinksi? Have you seen your Hunter’s XXX videos? Did you read your daughter’s diary?  Decency?  Your lack of morals such as the ability to outright lie without remorse has obviously done wonders for your children.  You’re disgusting <url>,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,415,- decency? did you watch tony #bobulinksi? have you seen your hunter’s xxx videos? did you read your daughter’s diary? decency? your lack of morals such as the ability to outright lie without remorse has obviously done wonders for your children. you are disgusting,elections2020,3,elections2020 - decency? did you watch tony #bobulinksi? have you seen your hunter’s xxx videos? did you read your daughter’s diary? decency? your lack of morals such as the ability to outright lie without remorse has obviously done wonders for your children. you are disgusting,1,0,1.6539055109024048
7044,<user> <user> You’re nutz hair lady.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,719,you are nutz hair lady.,elections2020,3,elections2020 you are nutz hair lady.,1,0,2.240785837173462
7044,<user> <user> You’re nutz hair lady.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,151,you are nutz hair lady.,elections2020,3,elections2020 you are nutz hair lady.,1,0,2.240785837173462
7044,<user> <user> You’re nutz hair lady.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,721,you are nutz hair lady.,elections2020,3,elections2020 you are nutz hair lady.,1,0,2.240785837173462
7059,<user> is doing the same shit and everyone is still buying their food. Wild.,offensiveness detection,5,en,0,train,1.0,0.0,Covid-19,0,188,is doing the same shit and everyone is still buying their food. wild.,covid-19,3,covid-19 is doing the same shit and everyone is still buying their food. wild.,1,0,0.987343430519104
7069,"<user> <user> Governor Murphy, <user> AG Grewal <user>   Please shut down  <user>   Donald Trump <user> and his cavalier entourage are a threat to the health of the people of New Jersey.   We have been through hell in NJ.   #COVID19 deniers are not welcome here.",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,266,"governor murphy, ag grewal please shut down donald trump and his cavalier entourage are a threat to the health of the people of new jersey. we have been through hell in nj. #covid19 deniers are not welcome here.",covid-19,3,"covid-19 governor murphy, ag grewal please shut down donald trump and his cavalier entourage are a threat to the health of the people of new jersey. we have been through hell in nj. #covid19 deniers are not welcome here.",0,1,0.9007700681686401
7099,<user> <user> never a fan #TrumpIsANationalDisgrace #VoteHimOut2020 chew him up &amp; spit him out <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,88,never a fan #trumpisanationaldisgrace #votehimout2020 chew him up & spit him out,elections2020,3,elections2020 never a fan #trumpisanationaldisgrace #votehimout2020 chew him up & spit him out,1,0,0.7061108350753784
7099,<user> <user> never a fan #TrumpIsANationalDisgrace #VoteHimOut2020 chew him up &amp; spit him out <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,656,never a fan #trumpisanationaldisgrace #votehimout2020 chew him up & spit him out,elections2020,3,elections2020 never a fan #trumpisanationaldisgrace #votehimout2020 chew him up & spit him out,1,0,0.7061108350753784
7126,"<user> Liar, just like your running mate.",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,570,"liar, just like your running mate.",elections2020,3,"elections2020 liar, just like your running mate.",1,0,0.7828696966171265
7126,"<user> Liar, just like your running mate.",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,334,"liar, just like your running mate.",elections2020,3,"elections2020 liar, just like your running mate.",1,0,0.7828696966171265
7126,"<user> Liar, just like your running mate.",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,573,"liar, just like your running mate.",elections2020,3,"elections2020 liar, just like your running mate.",1,0,0.7828696966171265
7136,why tf am i attracted to anonymous..? LIKE DAMNNNNNN BRUHHH 🥵🥵💦💦,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,546,why tf am i attracted to anonymous..? like damnnnnnn bruhhh :hot_face::hot_face::sweat_droplets::sweat_droplets:,blm,3,blm why tf am i attracted to anonymous..? like damnnnnnn bruhhh :hot_face::hot_face::sweat_droplets::sweat_droplets:,1,0,0.8070452213287354
7136,why tf am i attracted to anonymous..? LIKE DAMNNNNNN BRUHHH 🥵🥵💦💦,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,250,why tf am i attracted to anonymous..? like damnnnnnn bruhhh :hot_face::hot_face::sweat_droplets::sweat_droplets:,blm,3,blm why tf am i attracted to anonymous..? like damnnnnnn bruhhh :hot_face::hot_face::sweat_droplets::sweat_droplets:,1,0,0.8070452213287354
7139,Why is the left continuously smoking crack!? Did we even watch the same debate!? <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,546,why is the left continuously smoking crack!? did we even watch the same debate!?,elections2020,3,elections2020 why is the left continuously smoking crack!? did we even watch the same debate!?,0,1,1.164175033569336
7143,"<user> <user> <user> But they're both white supremacists, Sir! Why are you putting OUR agena on hold voluntarily? This is why we haven't made any progress in 60 years, there's always some willing to compromise a righteous position bc of cowardice. They're all violent white supremacists, wake up.",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,381,"but they are both white supremacists, sir! why are you putting our agena on hold voluntarily? this is why we have not made any progress in 60 years, there is always some willing to compromise a righteous position because of cowardice. they are all violent white supremacists, wake up.",elections2020,3,"elections2020 but they are both white supremacists, sir! why are you putting our agena on hold voluntarily? this is why we have not made any progress in 60 years, there is always some willing to compromise a righteous position because of cowardice. they are all violent white supremacists, wake up.",1,0,1.2015546560287476
7172,—((( #Top10Reasons2DumpTrump )))—  🎩🔟 DUMP TRUMP  CHANNEL 6⃣ 𝗿𝗮𝗰𝗶𝘀𝘁 𝗰𝘂𝗹𝘁 𝗹𝗲𝗮𝗱𝗲𝗿  • #Trump_isRacist  VOTE-4 — <user> — <user>  DROP ON TRUMP •👉<url> //t.co/6GyKSbRoHA 👇 <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,379,—((( #top10reasons2dumptrump )))— :top_hat::keycap_10: dump trump channel :keycap_6: 𝗿𝗮𝗰𝗶𝘀𝘁 𝗰𝘂𝗹𝘁 𝗹𝗲𝗮𝗱𝗲𝗿 • #trump_isracist vote-4 — — drop on trump •:backhand_index_pointing_right: //t.co/6gyksbroha :backhand_index_pointing_down:,elections2020,3,elections2020 —((( #top10reasons2dumptrump )))— :top_hat::keycap_10: dump trump channel :keycap_6: 𝗿𝗮𝗰𝗶𝘀𝘁 𝗰𝘂𝗹𝘁 𝗹𝗲𝗮𝗱𝗲𝗿 • #trump_isracist vote-4 — — drop on trump •:backhand_index_pointing_right: //t.co/6gyksbroha :backhand_index_pointing_down:,0,1,1.3584649562835693
7177,"<user> <user> <user> <user> <user> The hell are you babbling about?  Refer to what I said earlier, and go watch that part of the debate if you're still confused about what he actually said and to whom.",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,88,"the hell are you babbling about? refer to what i said earlier, and go watch that part of the debate if you are still confused about what he actually said and to whom.",elections2020,3,"elections2020 the hell are you babbling about? refer to what i said earlier, and go watch that part of the debate if you are still confused about what he actually said and to whom.",0,1,1.4804164171218872
7190,"Here’s a video calendar of Trump &amp; his early days response/attitude toward Coronavirus. If anyone tells you he took it seriously &amp; acted swiftly to mitigate spread, I think you’d be justified in yelling, ""BULLSHIT!"" Because he did not.🤬   <url>",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,334,"here is a video calendar of trump & his early days response/attitude toward coronavirus. if anyone tells you he took it seriously & acted swiftly to mitigate spread, i think you would be justified in yelling, ""bullshit!"" because he did not.:face_with_symbols_on_mouth:",covid-19,3,"covid-19 here is a video calendar of trump & his early days response/attitude toward coronavirus. if anyone tells you he took it seriously & acted swiftly to mitigate spread, i think you would be justified in yelling, ""bullshit!"" because he did not.:face_with_symbols_on_mouth:",0,1,1.823019027709961
7217,<user> That's another damn lie ole joe.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,88,that is another damn lie ole joe.,elections2020,3,elections2020 that is another damn lie ole joe.,1,0,1.2897700071334839
7217,<user> That's another damn lie ole joe.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,721,that is another damn lie ole joe.,elections2020,3,elections2020 that is another damn lie ole joe.,1,0,1.2897700071334839
7217,<user> That's another damn lie ole joe.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,601,that is another damn lie ole joe.,elections2020,3,elections2020 that is another damn lie ole joe.,1,0,1.2897700071334839
7220,<user> <user> Stop supporting #Armenia only to gain votes! Stop playing Politics! <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,266,stop supporting #armenia only to gain votes! stop playing politics!,elections2020,3,elections2020 stop supporting #armenia only to gain votes! stop playing politics!,0,1,2.1907012462615967
7221,"There’s a Word for Why We Wear Masks, and Liberals Should Say It <url>",offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,518,"there is a word for why we wear masks, and liberals should say it",covid-19,3,"covid-19 there is a word for why we wear masks, and liberals should say it",0,1,1.781909704208374
7231,"<user> Your entry into the campaign is predicated on a blatant lie, taking the President out of context. Can you also provide evidence that #ProudBoys are a white supremacist org, with a black leader of all things? Critical Race Theory is rooted in a belief in white supremacy.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,425,"your entry into the campaign is predicated on a blatant lie, taking the president out of context. can you also provide evidence that #proudboys are a white supremacist org, with a black leader of all things? critical race theory is rooted in a belief in white supremacy.",elections2020,3,"elections2020 your entry into the campaign is predicated on a blatant lie, taking the president out of context. can you also provide evidence that #proudboys are a white supremacist org, with a black leader of all things? critical race theory is rooted in a belief in white supremacy.",0,1,0.7125793695449829
7241,"Can anyone explain to me why the VP, who is first in line to take over if the president is incapacitated - and was in close quarters with all the people who have COVID - is getting on a plane to go to a debate? Gotta put a stop to this shit.",offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,0,610,"can anyone explain to me why the vp, who is first in line to take over if the president is incapacitated - and was in close quarters with all the people who have covid - is getting on a plane to go to a debate? got to put a stop to this shit.",covid-19,3,"covid-19 can anyone explain to me why the vp, who is first in line to take over if the president is incapacitated - and was in close quarters with all the people who have covid - is getting on a plane to go to a debate? got to put a stop to this shit.",1,0,0.7295556664466858
7277,<user> <user> Do you know your own name?  Fool. Oprah. Give me a break. Sick of you. Sick of Joe and have been sick of big mouth Oprah for years! #CrookedBiden #CrookedJoeBidden #HunterGate #KamalaCackle,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,266,do you know your own name? fool. oprah. give me a break. sick of you. sick of joe and have been sick of big mouth oprah for years! #crookedbiden #crookedjoebidden #huntergate #kamalacackle,elections2020,3,elections2020 do you know your own name? fool. oprah. give me a break. sick of you. sick of joe and have been sick of big mouth oprah for years! #crookedbiden #crookedjoebidden #huntergate #kamalacackle,1,0,1.4110298156738281
7278,<user> <user> will you please cover this. He is stealing money from #TaxPayers <user> is a thief.,offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,64,will you please cover this. he is stealing money from #taxpayers is a thief.,covid-19,3,covid-19 will you please cover this. he is stealing money from #taxpayers is a thief.,0,1,0.9507390260696411
7297,<user> <user> What the hell does that mean?,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,573,what the hell does that mean?,elections2020,3,elections2020 what the hell does that mean?,0,1,1.4944608211517334
7310,"<user> Pot calling the kettle black. Oh wait <user> is a racist sociopath so he may call it something else! <user> should have 80% of the vote, but America wants to divide, Joe wants to unite!",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,591,"pot calling the kettle black. oh wait is a racist sociopath so he may call it something else! should have 80% of the vote, but america wants to divide, joe wants to unite!",elections2020,3,"elections2020 pot calling the kettle black. oh wait is a racist sociopath so he may call it something else! should have 80% of the vote, but america wants to divide, joe wants to unite!",1,0,1.0761003494262695
7313,"<user> <user> I am trying to empathize with fetuses, using this definition of empathy. Hmmm, I'm having trouble trying to understand the feelings of a fetus. Oh that's right, they don't have feelings! Do u want me to pity them instead? That's what ur doing <url>",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,82,"i am trying to empathize with fetuses, using this definition of empathy. hmmm, i am having trouble trying to understand the feelings of a fetus. oh that is right, they do not have feelings! do you want me to pity them instead? that is what you are doing",elections2020,3,"elections2020 i am trying to empathize with fetuses, using this definition of empathy. hmmm, i am having trouble trying to understand the feelings of a fetus. oh that is right, they do not have feelings! do you want me to pity them instead? that is what you are doing",0,1,1.1527259349822998
7313,"<user> <user> I am trying to empathize with fetuses, using this definition of empathy. Hmmm, I'm having trouble trying to understand the feelings of a fetus. Oh that's right, they don't have feelings! Do u want me to pity them instead? That's what ur doing <url>",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,730,"i am trying to empathize with fetuses, using this definition of empathy. hmmm, i am having trouble trying to understand the feelings of a fetus. oh that is right, they do not have feelings! do you want me to pity them instead? that is what you are doing",elections2020,3,"elections2020 i am trying to empathize with fetuses, using this definition of empathy. hmmm, i am having trouble trying to understand the feelings of a fetus. oh that is right, they do not have feelings! do you want me to pity them instead? that is what you are doing",0,1,1.1527259349822998
7325,<user> <user> 🤣🤣🤣🤣🤣🤣🤣🤣  Excellent job Joe....against his Steamroller lying tactics <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,334,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: excellent job joe....against his steamroller lying tactics,elections2020,3,elections2020 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: excellent job joe....against his steamroller lying tactics,1,0,0.9941021800041199
7325,<user> <user> 🤣🤣🤣🤣🤣🤣🤣🤣  Excellent job Joe....against his Steamroller lying tactics <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,88,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: excellent job joe....against his steamroller lying tactics,elections2020,3,elections2020 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: excellent job joe....against his steamroller lying tactics,1,0,0.9941021800041199
7325,<user> <user> 🤣🤣🤣🤣🤣🤣🤣🤣  Excellent job Joe....against his Steamroller lying tactics <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,573,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: excellent job joe....against his steamroller lying tactics,elections2020,3,elections2020 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: excellent job joe....against his steamroller lying tactics,1,0,0.9941021800041199
7325,<user> <user> 🤣🤣🤣🤣🤣🤣🤣🤣  Excellent job Joe....against his Steamroller lying tactics <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,730,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: excellent job joe....against his steamroller lying tactics,elections2020,3,elections2020 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: excellent job joe....against his steamroller lying tactics,1,0,0.9941021800041199
7326,<user> Why would u run for President when u have all these money laundering questions?  U know the GOP will spend 24/7 to find dirt on u. U will ruin the Democratic Party cause u will be a hypocrite and be impeached. Why would u expose urself?,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,730,why would you run for president when you have all these money laundering questions? you know the gop will spend 24/7 to find dirt on you. you will ruin the democratic party because you will be a hypocrite and be impeached. why would you expose urself?,elections2020,3,elections2020 why would you run for president when you have all these money laundering questions? you know the gop will spend 24/7 to find dirt on you. you will ruin the democratic party because you will be a hypocrite and be impeached. why would you expose urself?,1,0,1.3734458684921265
7342,<user> <user> How are you this stupid,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,763,how are you this stupid,elections2020,3,elections2020 how are you this stupid,1,0,1.264717936515808
7362,"<user> <user> <user> <user> These are lies. Stop it. GOP legislatures did not allow mail ins to be counted. Some states sent there pollcounters home. Ballots are being counted now. There is no tom foolery. There is though, tons of ignorance &amp; propaganda.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,334,"these are lies. stop it. gop legislatures did not allow mail ins to be counted. some states sent there pollcounters home. ballots are being counted now. there is no tom foolery. there is though, tons of ignorance & propaganda.",elections2020,3,"elections2020 these are lies. stop it. gop legislatures did not allow mail ins to be counted. some states sent there pollcounters home. ballots are being counted now. there is no tom foolery. there is though, tons of ignorance & propaganda.",1,0,0.7149963974952698
7362,"<user> <user> <user> <user> These are lies. Stop it. GOP legislatures did not allow mail ins to be counted. Some states sent there pollcounters home. Ballots are being counted now. There is no tom foolery. There is though, tons of ignorance &amp; propaganda.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,546,"these are lies. stop it. gop legislatures did not allow mail ins to be counted. some states sent there pollcounters home. ballots are being counted now. there is no tom foolery. there is though, tons of ignorance & propaganda.",elections2020,3,"elections2020 these are lies. stop it. gop legislatures did not allow mail ins to be counted. some states sent there pollcounters home. ballots are being counted now. there is no tom foolery. there is though, tons of ignorance & propaganda.",1,0,0.7149963974952698
7362,"<user> <user> <user> <user> These are lies. Stop it. GOP legislatures did not allow mail ins to be counted. Some states sent there pollcounters home. Ballots are being counted now. There is no tom foolery. There is though, tons of ignorance &amp; propaganda.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,144,"these are lies. stop it. gop legislatures did not allow mail ins to be counted. some states sent there pollcounters home. ballots are being counted now. there is no tom foolery. there is though, tons of ignorance & propaganda.",elections2020,3,"elections2020 these are lies. stop it. gop legislatures did not allow mail ins to be counted. some states sent there pollcounters home. ballots are being counted now. there is no tom foolery. there is though, tons of ignorance & propaganda.",1,0,0.7149963974952698
7425,<user> Americans denial of the outside world has continued to mire our progress. This is what hubris does to a nation. #coronavirus,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,266,americans denial of the outside world has continued to mire our progress. this is what hubris does to a nation. #coronavirus,covid-19,3,covid-19 americans denial of the outside world has continued to mire our progress. this is what hubris does to a nation. #coronavirus,0,1,1.4983909130096436
7430,<user> Remember when <user> blamed his alcoholic wife’s death on a sober man’s drinking? Remember when his wife’s death caused his kids became cocaine addicts? Remember when Joe wrote anti-cocaine laws so he could punish black people?,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,713,remember when blamed his alcoholic wife’s death on a sober man’s drinking? remember when his wife’s death caused his kids became cocaine addicts? remember when joe wrote anti-cocaine laws so he could punish black people?,elections2020,3,elections2020 remember when blamed his alcoholic wife’s death on a sober man’s drinking? remember when his wife’s death caused his kids became cocaine addicts? remember when joe wrote anti-cocaine laws so he could punish black people?,0,1,0.9354727864265442
