instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
7144,"<user> Personnel does matter, (I say that from Minneapolis, where the racist af John Kroll is the union head), but why on Earth spell out ""Irish"" instead of just saying white?",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,513,"personnel does matter, (i say that from minneapolis, where the racist af john kroll is the union head), but why on earth spell out ""irish"" instead of just saying white?",blm,0,"blm personnel does matter, (i say that from minneapolis, where the racist af john kroll is the union head), but why on earth spell out ""irish"" instead of just saying white?",0,1,1.548957109451294
7196,"<user> <user> Funny, <user> has only been in Washington 3 years... YOU and your cronies have been there DECADES!! WHY have you never done ANYTHING for #BlackLivesMatter ???? 🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,740,"funny, has only been in washington 3 years... you and your cronies have been there decades!! why have you never done anything for #blacklivesmatter ???? :man_shrugging_light_skin_tone::man_shrugging_light_skin_tone::man_shrugging_light_skin_tone:",blm,0,"blm funny, has only been in washington 3 years... you and your cronies have been there decades!! why have you never done anything for #blacklivesmatter ???? :man_shrugging_light_skin_tone::man_shrugging_light_skin_tone::man_shrugging_light_skin_tone:",0,1,1.166053056716919
7232,Kids in Cages Kenosha Heather Heyer Kurds Kashoggi  210k  US Covid deaths Syrians  Yes all roads lead back to Trump.  So ask me would I care if Hitler had Covid.,offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,141,kids in cages kenosha heather heyer kurds kashoggi 210k us covid deaths syrians yes all roads lead back to trump. so ask me would i care if hitler had covid.,covid-19,0,covid-19 kids in cages kenosha heather heyer kurds kashoggi 210k us covid deaths syrians yes all roads lead back to trump. so ask me would i care if hitler had covid.,0,1,1.0526193380355835
7264,<user> AMERICA ARE EXPOSED AS WORLD LIARS. HERE IS PROOF THEY SHOVED HIM OVER&gt;&gt;&gt;&gt;&gt; <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,225,america are exposed as world liars. here is proof they shoved him over>>>>>,blm,0,blm america are exposed as world liars. here is proof they shoved him over>>>>>,0,1,1.7537486553192139
7264,<user> AMERICA ARE EXPOSED AS WORLD LIARS. HERE IS PROOF THEY SHOVED HIM OVER&gt;&gt;&gt;&gt;&gt; <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,312,america are exposed as world liars. here is proof they shoved him over>>>>>,blm,0,blm america are exposed as world liars. here is proof they shoved him over>>>>>,0,1,1.7537486553192139
7270,<user> Do what we say! #DefundThePolice #BlackLivesMatter  <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,225,do what we say! #defundthepolice #blacklivesmatter,blm,0,blm do what we say! #defundthepolice #blacklivesmatter,0,1,3.0112152099609375
7282,Goat G!,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,126,goat g!,blm,0,blm goat g!,1,0,0.8821711540222168
7282,Goat G!,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,513,goat g!,blm,0,blm goat g!,1,0,0.8821711540222168
7282,Goat G!,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,245,goat g!,blm,0,blm goat g!,1,0,0.8821711540222168
7282,Goat G!,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,274,goat g!,blm,0,blm goat g!,1,0,0.8821711540222168
7285,relax c-virus is a fake killer virus,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,225,relax c-virus is a fake killer virus,blm,0,blm relax c-virus is a fake killer virus,0,1,1.6456648111343384
7304,Y'ALL FORGOT THE WHITE DUDE THAT THE POLICE KILLED LAYING JUST LIKE GEORGE FLOYD THE CRIMINAL <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,126,you all forgot the white dude that the police killed laying just like george floyd the criminal,blm,0,blm you all forgot the white dude that the police killed laying just like george floyd the criminal,1,0,0.746044397354126
7304,Y'ALL FORGOT THE WHITE DUDE THAT THE POLICE KILLED LAYING JUST LIKE GEORGE FLOYD THE CRIMINAL <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,447,you all forgot the white dude that the police killed laying just like george floyd the criminal,blm,0,blm you all forgot the white dude that the police killed laying just like george floyd the criminal,1,0,0.746044397354126
7316,Still getting laid for killing black men. Modern day slave hunters 😐 <url>,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,305,still getting laid for killing black men. modern day slave hunters :neutral_face:,blm,0,blm still getting laid for killing black men. modern day slave hunters :neutral_face:,0,1,1.089332103729248
7316,Still getting laid for killing black men. Modern day slave hunters 😐 <url>,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,197,still getting laid for killing black men. modern day slave hunters :neutral_face:,blm,0,blm still getting laid for killing black men. modern day slave hunters :neutral_face:,0,1,1.089332103729248
7316,Still getting laid for killing black men. Modern day slave hunters 😐 <url>,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,25,still getting laid for killing black men. modern day slave hunters :neutral_face:,blm,0,blm still getting laid for killing black men. modern day slave hunters :neutral_face:,0,1,1.089332103729248
7316,Still getting laid for killing black men. Modern day slave hunters 😐 <url>,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,328,still getting laid for killing black men. modern day slave hunters :neutral_face:,blm,0,blm still getting laid for killing black men. modern day slave hunters :neutral_face:,0,1,1.089332103729248
7336,This hurts my heart. Smh. Why was she handled that way. It’s so hard not hating white ppl and police officers watching the way they treat ppl of color. Smh.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,512,this hurts my heart. smh. why was she handled that way. it is so hard not hating white people and police officers watching the way they treat people of color. smh.,blm,0,blm this hurts my heart. smh. why was she handled that way. it is so hard not hating white people and police officers watching the way they treat people of color. smh.,0,1,2.4785220623016357
7340,Suspended?  He should be terminated immediately. Not funny dickhead.,offensiveness detection,5,en,1,train,0.2,0.8,BLM,0,598,suspended? he should be terminated immediately. not funny dickhead.,blm,0,blm suspended? he should be terminated immediately. not funny dickhead.,1,0,1.5713138580322266
7351,Wtf Joe Biden making racist remarks???,offensiveness detection,5,en,1,train,0.0,1.0,Covid-19,1,247,wtf joe biden making racist remarks???,covid-19,0,covid-19 wtf joe biden making racist remarks???,0,1,1.1151363849639893
7363,#Antifa = #AntiAmerican 👎👎👎 Bill Barr agrees they are domestic terrorists. And <user> bails them out of jail and takes selfies with them.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,781,#antifa = #antiamerican :thumbs_down::thumbs_down::thumbs_down: bill barr agrees they are domestic terrorists. and bails them out of jail and takes selfies with them.,blm,0,blm #antifa = #antiamerican :thumbs_down::thumbs_down::thumbs_down: bill barr agrees they are domestic terrorists. and bails them out of jail and takes selfies with them.,0,1,1.5772310495376587
7363,#Antifa = #AntiAmerican 👎👎👎 Bill Barr agrees they are domestic terrorists. And <user> bails them out of jail and takes selfies with them.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,312,#antifa = #antiamerican :thumbs_down::thumbs_down::thumbs_down: bill barr agrees they are domestic terrorists. and bails them out of jail and takes selfies with them.,blm,0,blm #antifa = #antiamerican :thumbs_down::thumbs_down::thumbs_down: bill barr agrees they are domestic terrorists. and bails them out of jail and takes selfies with them.,0,1,1.5772310495376587
7368,Let it had been a Black Man ... would of had 50 shots in him 🤦🏽‍♀️,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,305,let it had been a black man ... would of had 50 shots in him :woman_facepalming_medium_skin_tone:,blm,0,blm let it had been a black man ... would of had 50 shots in him :woman_facepalming_medium_skin_tone:,0,1,1.4382305145263672
7368,Let it had been a Black Man ... would of had 50 shots in him 🤦🏽‍♀️,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,274,let it had been a black man ... would of had 50 shots in him :woman_facepalming_medium_skin_tone:,blm,0,blm let it had been a black man ... would of had 50 shots in him :woman_facepalming_medium_skin_tone:,0,1,1.4382305145263672
7368,Let it had been a Black Man ... would of had 50 shots in him 🤦🏽‍♀️,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,701,let it had been a black man ... would of had 50 shots in him :woman_facepalming_medium_skin_tone:,blm,0,blm let it had been a black man ... would of had 50 shots in him :woman_facepalming_medium_skin_tone:,0,1,1.4382305145263672
7372,Did we care what the #Yankees think?,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,487,did we care what the #yankees think?,blm,0,blm did we care what the #yankees think?,0,1,1.6135820150375366
7372,Did we care what the #Yankees think?,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,661,did we care what the #yankees think?,blm,0,blm did we care what the #yankees think?,0,1,1.6135820150375366
7405,"News media love to obscure numbers of protesters. We had 10K on Monday when they tear gassed us as an attempt to stop us from protesting. 50-100k thousands more people showed up today to tell the city of Philadelphia NO JUSTICE NO PEACE, FUCK THESE RACIST PIGS",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,551,"news media love to obscure numbers of protesters. we had 10k on monday when they tear gassed us as an attempt to stop us from protesting. 50-100k thousands more people showed up today to tell the city of philadelphia no justice no peace, fuck these racist pigs",blm,0,"blm news media love to obscure numbers of protesters. we had 10k on monday when they tear gassed us as an attempt to stop us from protesting. 50-100k thousands more people showed up today to tell the city of philadelphia no justice no peace, fuck these racist pigs",1,0,0.9767755270004272
7405,"News media love to obscure numbers of protesters. We had 10K on Monday when they tear gassed us as an attempt to stop us from protesting. 50-100k thousands more people showed up today to tell the city of Philadelphia NO JUSTICE NO PEACE, FUCK THESE RACIST PIGS",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,559,"news media love to obscure numbers of protesters. we had 10k on monday when they tear gassed us as an attempt to stop us from protesting. 50-100k thousands more people showed up today to tell the city of philadelphia no justice no peace, fuck these racist pigs",blm,0,"blm news media love to obscure numbers of protesters. we had 10k on monday when they tear gassed us as an attempt to stop us from protesting. 50-100k thousands more people showed up today to tell the city of philadelphia no justice no peace, fuck these racist pigs",1,0,0.9767755270004272
7438,"Another great analogy. Although I am so sick of hearing that stupid phrase, I feel like punching them. Maybe that’s the PMS talking but, I don’t care.",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,343,"another great analogy. although i am so sick of hearing that stupid phrase, i feel like punching them. maybe that is the pms talking but, i do not care.",blm,0,"blm another great analogy. although i am so sick of hearing that stupid phrase, i feel like punching them. maybe that is the pms talking but, i do not care.",0,1,2.24460768699646
7461,That's why you tweeting from your couch instead of commenting on television...  Marinate on THAT fact and handle YOUR business!  How TF is <user> supposed to be responsible for a grown ass man?,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,582,that is why you tweeting from your couch instead of commenting on television... marinate on that fact and handle your business! how tf is supposed to be responsible for a grown ass man?,elections2020,0,elections2020 that is why you tweeting from your couch instead of commenting on television... marinate on that fact and handle your business! how tf is supposed to be responsible for a grown ass man?,1,0,0.803246259689331
7476,<user> <user> WATTPAD FUCK YES ❤️ #BLACK_LIVES_MATTER #JusticeForGeorgeFlyod #RAISETHEDEGREE,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,582,wattpad fuck yes :red_heart: #black_lives_matter #justiceforgeorgeflyod #raisethedegree,blm,0,blm wattpad fuck yes :red_heart: #black_lives_matter #justiceforgeorgeflyod #raisethedegree,1,0,1.598167896270752
7476,<user> <user> WATTPAD FUCK YES ❤️ #BLACK_LIVES_MATTER #JusticeForGeorgeFlyod #RAISETHEDEGREE,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,209,wattpad fuck yes :red_heart: #black_lives_matter #justiceforgeorgeflyod #raisethedegree,blm,0,blm wattpad fuck yes :red_heart: #black_lives_matter #justiceforgeorgeflyod #raisethedegree,1,0,1.598167896270752
7497,Uncle Eddie is now touting on his fb to basically take bleach to cure your covid. What the hell happened to uncle Eddie? Who damaged you?,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,0,582,uncle eddie is now touting on his fb to basically take bleach to cure your covid. what the hell happened to uncle eddie? who damaged you?,covid-19,0,covid-19 uncle eddie is now touting on his fb to basically take bleach to cure your covid. what the hell happened to uncle eddie? who damaged you?,1,0,0.7107623219490051
7531,WHAT???!!!!,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,689,what???!!!!,blm,0,blm what???!!!!,0,1,2.7247064113616943
7543,They just have their opinion and are too ignorant to even learn. What on earth makes you think your life is worth more than someone else's?! 😡Educate yourselves! Didn't want to rant but the blatant racism is disgusting and I'm so angry seeing it all over FB! #BlackLivesMatter,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,553,they just have their opinion and are too ignorant to even learn. what on earth makes you think your life is worth more than someone else's?! :enraged_face:educate yourselves! did not want to rant but the blatant racism is disgusting and i am so angry seeing it all over fb! #blacklivesmatter,blm,0,blm they just have their opinion and are too ignorant to even learn. what on earth makes you think your life is worth more than someone else's?! :enraged_face:educate yourselves! did not want to rant but the blatant racism is disgusting and i am so angry seeing it all over fb! #blacklivesmatter,0,1,1.9553544521331787
7589,"Borderland Beat: Tijuana Man Denounces 2 Cops and Shows Off his Torture Wounds, Another Dies w a Cop's Foot on his Neck #qanon",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,443,"borderland beat: tijuana man denounces 2 cops and shows off his torture wounds, another dies w a cop's foot on his neck #qanon",blm,0,"blm borderland beat: tijuana man denounces 2 cops and shows off his torture wounds, another dies w a cop's foot on his neck #qanon",0,1,1.4638066291809082
7595,"""pRoTesTinG doeSn’t WorK"" YES IT FUCKING DOES",offensiveness detection,5,en,1,train,0.2,0.8,BLM,0,423,"""protesting does not work"" yes it fucking does",blm,0,"blm ""protesting does not work"" yes it fucking does",1,0,2.0305776596069336
7596,this shit didn’t even exist before people heard about #BlackLivesMatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege &amp; the thought of people who they deem inferior having the same rights as them scares them shitless.,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,689,this shit did not even exist before people heard about #blacklivesmatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege & the thought of people who they deem inferior having the same rights as them scares them shitless.,blm,0,blm this shit did not even exist before people heard about #blacklivesmatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege & the thought of people who they deem inferior having the same rights as them scares them shitless.,0,1,0.8374907970428467
7596,this shit didn’t even exist before people heard about #BlackLivesMatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege &amp; the thought of people who they deem inferior having the same rights as them scares them shitless.,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,305,this shit did not even exist before people heard about #blacklivesmatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege & the thought of people who they deem inferior having the same rights as them scares them shitless.,blm,0,blm this shit did not even exist before people heard about #blacklivesmatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege & the thought of people who they deem inferior having the same rights as them scares them shitless.,0,1,0.8374907970428467
7596,this shit didn’t even exist before people heard about #BlackLivesMatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege &amp; the thought of people who they deem inferior having the same rights as them scares them shitless.,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,474,this shit did not even exist before people heard about #blacklivesmatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege & the thought of people who they deem inferior having the same rights as them scares them shitless.,blm,0,blm this shit did not even exist before people heard about #blacklivesmatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege & the thought of people who they deem inferior having the same rights as them scares them shitless.,0,1,0.8374907970428467
7596,this shit didn’t even exist before people heard about #BlackLivesMatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege &amp; the thought of people who they deem inferior having the same rights as them scares them shitless.,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,328,this shit did not even exist before people heard about #blacklivesmatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege & the thought of people who they deem inferior having the same rights as them scares them shitless.,blm,0,blm this shit did not even exist before people heard about #blacklivesmatter. the only reason shit like this gets brought up is because people are so scared of losing their privilege & the thought of people who they deem inferior having the same rights as them scares them shitless.,0,1,0.8374907970428467
7600,"<user> <user> I'd say the #BunkerBitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for George Floyd, and who has now built a fence with concrete barriers around the White House is probably the one who's gone crazy.",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,29,"i would say the #bunkerbitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for george floyd, and who has now built a fence with concrete barriers around the white house is probably the one who is gone crazy.",blm,0,"blm i would say the #bunkerbitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for george floyd, and who has now built a fence with concrete barriers around the white house is probably the one who is gone crazy.",0,1,1.209911584854126
7600,"<user> <user> I'd say the #BunkerBitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for George Floyd, and who has now built a fence with concrete barriers around the White House is probably the one who's gone crazy.",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,225,"i would say the #bunkerbitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for george floyd, and who has now built a fence with concrete barriers around the white house is probably the one who is gone crazy.",blm,0,"blm i would say the #bunkerbitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for george floyd, and who has now built a fence with concrete barriers around the white house is probably the one who is gone crazy.",0,1,1.209911584854126
7600,"<user> <user> I'd say the #BunkerBitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for George Floyd, and who has now built a fence with concrete barriers around the White House is probably the one who's gone crazy.",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,312,"i would say the #bunkerbitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for george floyd, and who has now built a fence with concrete barriers around the white house is probably the one who is gone crazy.",blm,0,"blm i would say the #bunkerbitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for george floyd, and who has now built a fence with concrete barriers around the white house is probably the one who is gone crazy.",0,1,1.209911584854126
7613,"What an absolute fraud Whitmer turned out to be, unbelievable.",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,740,"what an absolute fraud whitmer turned out to be, unbelievable.",blm,0,"blm what an absolute fraud whitmer turned out to be, unbelievable.",0,1,1.6914095878601074
7616,I hope their heads blow right off their necks.,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,274,i hope their heads blow right off their necks.,blm,0,blm i hope their heads blow right off their necks.,0,1,1.1897789239883423
7616,I hope their heads blow right off their necks.,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,501,i hope their heads blow right off their necks.,blm,0,blm i hope their heads blow right off their necks.,0,1,1.1897789239883423
7616,I hope their heads blow right off their necks.,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,701,i hope their heads blow right off their necks.,blm,0,blm i hope their heads blow right off their necks.,0,1,1.1897789239883423
7616,I hope their heads blow right off their necks.,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,474,i hope their heads blow right off their necks.,blm,0,blm i hope their heads blow right off their necks.,0,1,1.1897789239883423
7627,sex is cool but have you ever cried watching a tik🤢tok🤮 before?,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,428,sex is cool but have you ever cried watching a tik:nauseated_face:tok:face_vomiting: before?,blm,0,blm sex is cool but have you ever cried watching a tik:nauseated_face:tok:face_vomiting: before?,0,1,1.5255405902862549
7641,The Border Patrol has announced they will be sending agents to the protests across the nation.   Know your power. Know your rights.  Non-English Languages &amp; Printables: US Police to Continue Killing Latinos freely #GeorgeFloyd <user> <user> <user>    <url> <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,566,the border patrol has announced they will be sending agents to the protests across the nation. know your power. know your rights. non-english languages & printables: us police to continue killing latinos freely #georgefloyd,blm,0,blm the border patrol has announced they will be sending agents to the protests across the nation. know your power. know your rights. non-english languages & printables: us police to continue killing latinos freely #georgefloyd,0,1,2.578127145767212
7669,Hardly a shock coming from a man who thinks Blackface is a bit of fun. <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,13,hardly a shock coming from a man who thinks blackface is a bit of fun.,blm,0,blm hardly a shock coming from a man who thinks blackface is a bit of fun.,0,1,2.116617441177368
7669,Hardly a shock coming from a man who thinks Blackface is a bit of fun. <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,586,hardly a shock coming from a man who thinks blackface is a bit of fun.,blm,0,blm hardly a shock coming from a man who thinks blackface is a bit of fun.,0,1,2.116617441177368
7695,"I cannot begin to express my thoughts about the senseless murder of George Floyd. It makes me sick. I have struggled to put anything together, but I will not be silent. I cannot.  We cannot. The white community must actively check our privilege, and stay silent no longer. <url>",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,264,"i cannot begin to express my thoughts about the senseless murder of george floyd. it makes me sick. i have struggled to put anything together, but i will not be silent. i cannot. we cannot. the white community must actively check our privilege, and stay silent no longer.",blm,0,"blm i cannot begin to express my thoughts about the senseless murder of george floyd. it makes me sick. i have struggled to put anything together, but i will not be silent. i cannot. we cannot. the white community must actively check our privilege, and stay silent no longer.",0,1,2.729710578918457
7702,This is NOT OK! #BLACKLIVESMATTER #AllLivesMattter #PoliceBrutality #PoliceBrutalityPandemic #PoliceViolence #injustice #AbuseOfPower #BlackAFinSTEM <url>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,701,this is not ok! #blacklivesmatter #alllivesmattter #policebrutality #policebrutalitypandemic #policeviolence #injustice #abuseofpower #blackafinstem,blm,0,blm this is not ok! #blacklivesmatter #alllivesmattter #policebrutality #policebrutalitypandemic #policeviolence #injustice #abuseofpower #blackafinstem,0,1,3.1504039764404297
7713,Who else noticed they weren't looking to get the dog of the black brother... Problem is how demented they really are that they can see that they are being recorded but still can't bring themselves to do the right thing.  #TrumpOut2020  #nycprotests #BLACK_LIVES_MATTER,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,689,who else noticed they were not looking to get the dog of the black brother... problem is how demented they really are that they can see that they are being recorded but still cannot bring themselves to do the right thing. #trumpout2020 #nycprotests #black_lives_matter,blm,0,blm who else noticed they were not looking to get the dog of the black brother... problem is how demented they really are that they can see that they are being recorded but still cannot bring themselves to do the right thing. #trumpout2020 #nycprotests #black_lives_matter,0,1,2.1117162704467773
7718,"Democrats press DHS over use of drone during Minneapolis protests <url> those FUKING PEOPLE at <user> SURVELLING WE THE PEOPLE LIKE WE""re IN CHINA OR RUSSIA FOR GOD's sake! I CAN NOT WAIT TO KICK THEM ALL TO THE CURB!",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,292,"democrats press dhs over use of drone during minneapolis protests those fuking people at survelling we the people like we""re in china or russia for god's sake! i can not wait to kick them all to the curb!",blm,0,"blm democrats press dhs over use of drone during minneapolis protests those fuking people at survelling we the people like we""re in china or russia for god's sake! i can not wait to kick them all to the curb!",0,1,1.8639376163482666
7718,"Democrats press DHS over use of drone during Minneapolis protests <url> those FUKING PEOPLE at <user> SURVELLING WE THE PEOPLE LIKE WE""re IN CHINA OR RUSSIA FOR GOD's sake! I CAN NOT WAIT TO KICK THEM ALL TO THE CURB!",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,569,"democrats press dhs over use of drone during minneapolis protests those fuking people at survelling we the people like we""re in china or russia for god's sake! i can not wait to kick them all to the curb!",blm,0,"blm democrats press dhs over use of drone during minneapolis protests those fuking people at survelling we the people like we""re in china or russia for god's sake! i can not wait to kick them all to the curb!",0,1,1.8639376163482666
7718,"Democrats press DHS over use of drone during Minneapolis protests <url> those FUKING PEOPLE at <user> SURVELLING WE THE PEOPLE LIKE WE""re IN CHINA OR RUSSIA FOR GOD's sake! I CAN NOT WAIT TO KICK THEM ALL TO THE CURB!",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,54,"democrats press dhs over use of drone during minneapolis protests those fuking people at survelling we the people like we""re in china or russia for god's sake! i can not wait to kick them all to the curb!",blm,0,"blm democrats press dhs over use of drone during minneapolis protests those fuking people at survelling we the people like we""re in china or russia for god's sake! i can not wait to kick them all to the curb!",0,1,1.8639376163482666
7724,"All I want for Hanukkah is White Genocide 🤪 I’m kidding, but whiteness has GOT to GO! #BLM #BlackLivesMatter",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,598,"all i want for hanukkah is white genocide :zany_face: i am kidding, but whiteness has got to go! #blm #blacklivesmatter",blm,0,"blm all i want for hanukkah is white genocide :zany_face: i am kidding, but whiteness has got to go! #blm #blacklivesmatter",0,1,2.263127326965332
7724,"All I want for Hanukkah is White Genocide 🤪 I’m kidding, but whiteness has GOT to GO! #BLM #BlackLivesMatter",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,117,"all i want for hanukkah is white genocide :zany_face: i am kidding, but whiteness has got to go! #blm #blacklivesmatter",blm,0,"blm all i want for hanukkah is white genocide :zany_face: i am kidding, but whiteness has got to go! #blm #blacklivesmatter",0,1,2.263127326965332
7724,"All I want for Hanukkah is White Genocide 🤪 I’m kidding, but whiteness has GOT to GO! #BLM #BlackLivesMatter",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,364,"all i want for hanukkah is white genocide :zany_face: i am kidding, but whiteness has got to go! #blm #blacklivesmatter",blm,0,"blm all i want for hanukkah is white genocide :zany_face: i am kidding, but whiteness has got to go! #blm #blacklivesmatter",0,1,2.263127326965332
7724,"All I want for Hanukkah is White Genocide 🤪 I’m kidding, but whiteness has GOT to GO! #BLM #BlackLivesMatter",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,428,"all i want for hanukkah is white genocide :zany_face: i am kidding, but whiteness has got to go! #blm #blacklivesmatter",blm,0,"blm all i want for hanukkah is white genocide :zany_face: i am kidding, but whiteness has got to go! #blm #blacklivesmatter",0,1,2.263127326965332
7766,<user> STOP ALL LIBERALS FROM LEAVING MINNEAPOLIS.  Let them all reap what they sow.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,582,stop all liberals from leaving minneapolis. let them all reap what they sow.,blm,0,blm stop all liberals from leaving minneapolis. let them all reap what they sow.,0,1,1.8003982305526733
7796,"George Floyd was killed because of racism,  Zohra Shah was murdered because she set some parrots free from their owner's cage,  A pregnant elephant was fed a pineapple filled with explosives killing her and the baby in her womb.. #georgefloyd #vinayaki #zohrashah #alllivesmatter <url>",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,274,"george floyd was killed because of racism, zohra shah was murdered because she set some parrots free from their owner's cage, a pregnant elephant was fed a pineapple filled with explosives killing her and the baby in her womb.. #georgefloyd #vinayaki #zohrashah #alllivesmatter",blm,0,"blm george floyd was killed because of racism, zohra shah was murdered because she set some parrots free from their owner's cage, a pregnant elephant was fed a pineapple filled with explosives killing her and the baby in her womb.. #georgefloyd #vinayaki #zohrashah #alllivesmatter",0,1,1.7348511219024658
7804,<user> <user> <user> <user> <user> Btw I’m not against #BlackLivesMatter but the fact that he is getting this much praise and some aren’t is a huge fucking disgrace.,offensiveness detection,5,en,1,train,0.2,0.8,BLM,0,812,by the way i am not against #blacklivesmatter but the fact that he is getting this much praise and some are not is a huge fucking disgrace.,blm,0,blm by the way i am not against #blacklivesmatter but the fact that he is getting this much praise and some are not is a huge fucking disgrace.,1,0,1.1348919868469238
7815,<user> <user> You fool if you think that that crowd is all Minneapolis.,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,632,you fool if you think that that crowd is all minneapolis.,blm,0,blm you fool if you think that that crowd is all minneapolis.,1,0,0.9823841452598572
7815,<user> <user> You fool if you think that that crowd is all Minneapolis.,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,775,you fool if you think that that crowd is all minneapolis.,blm,0,blm you fool if you think that that crowd is all minneapolis.,1,0,0.9823841452598572
7815,<user> <user> You fool if you think that that crowd is all Minneapolis.,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,245,you fool if you think that that crowd is all minneapolis.,blm,0,blm you fool if you think that that crowd is all minneapolis.,1,0,0.9823841452598572
