instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
3306,<user> <user> <user> if you think not saying a few words is comparable to genocide then you have some mad priorities,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,205,if you think not saying a few words is comparable to genocide then you have some mad priorities,elections2020,3,elections2020 if you think not saying a few words is comparable to genocide then you have some mad priorities,0,1,1.2271833419799805
3306,<user> <user> <user> if you think not saying a few words is comparable to genocide then you have some mad priorities,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,793,if you think not saying a few words is comparable to genocide then you have some mad priorities,elections2020,3,elections2020 if you think not saying a few words is comparable to genocide then you have some mad priorities,0,1,1.2271833419799805
3326,lmao the incompetence,offensiveness detection,5,en,1,dev,0.4,0.6,Covid-19,1,266,lmao the incompetence,covid-19,3,covid-19 lmao the incompetence,0,1,0.8576568961143494
3359,"<user> <user> <user> I’d say calling him a clown and telling him to shut up was justified though, Joe even said please at one point lol",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,88,"i would say calling him a clown and telling him to shut up was justified though, joe even said please at one point lol",elections2020,3,"elections2020 i would say calling him a clown and telling him to shut up was justified though, joe even said please at one point lol",0,1,1.0052789449691772
3361,<user> Vote Biden/Harris Vote Blue All The Way. #WhatsAtStake  #CountryOverParty  #FlipTheSenate  #UnfitToBePresident,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,88,vote biden/harris vote blue all the way. #whatsatstake #countryoverparty #flipthesenate #unfittobepresident,elections2020,3,elections2020 vote biden/harris vote blue all the way. #whatsatstake #countryoverparty #flipthesenate #unfittobepresident,0,1,1.6346335411071777
3398,<user> Yes so true because is a greatly racist  evil man,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,238,yes so true because is a greatly racist evil man,elections2020,3,elections2020 yes so true because is a greatly racist evil man,1,0,0.9650316834449768
3407,"<user> Shut up, you are a tyrant in waiting, using <user> 's skin as a vessel to power. We need strength in these times now, not more of your lies.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,334,"shut up, you are a tyrant in waiting, using 's skin as a vessel to power. we need strength in these times now, not more of your lies.",elections2020,3,"elections2020 shut up, you are a tyrant in waiting, using 's skin as a vessel to power. we need strength in these times now, not more of your lies.",1,0,0.994121789932251
3409,No because to people actually think poor people were able to spread the virus from one continent to the other? Rich people are to blame here,offensiveness detection,5,en,0,dev,0.8,0.2,Covid-19,1,402,no because to people actually think poor people were able to spread the virus from one continent to the other? rich people are to blame here,covid-19,3,covid-19 no because to people actually think poor people were able to spread the virus from one continent to the other? rich people are to blame here,0,1,1.662165641784668
3412,<user> <user> So your voting communism?    That’s a special kind of stupid,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,747,so your voting communism? that is a special kind of stupid,elections2020,3,elections2020 so your voting communism? that is a special kind of stupid,1,0,0.7763224840164185
3412,<user> <user> So your voting communism?    That’s a special kind of stupid,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,763,so your voting communism? that is a special kind of stupid,elections2020,3,elections2020 so your voting communism? that is a special kind of stupid,1,0,0.7763224840164185
3417,<user> You don't know the people!  You know your banker and other dirty politicians!,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,88,you do not know the people! you know your banker and other dirty politicians!,elections2020,3,elections2020 you do not know the people! you know your banker and other dirty politicians!,0,1,0.9652614593505859
3417,<user> You don't know the people!  You know your banker and other dirty politicians!,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,425,you do not know the people! you know your banker and other dirty politicians!,elections2020,3,elections2020 you do not know the people! you know your banker and other dirty politicians!,0,1,0.9652614593505859
3433,Wow.... <user> called the president a clown!?   HOW DISRESPECTFUL!  <user> is the president and you will respect the office!   GFY BIDEN... I hope you collapse and expire. 🤬🤬 <url>,offensiveness detection,5,en,1,dev,0.0,1.0,Elections2020,1,402,wow.... called the president a clown!? how disrespectful! is the president and you will respect the office! gfy biden... i hope you collapse and expire. :face_with_symbols_on_mouth::face_with_symbols_on_mouth:,elections2020,3,elections2020 wow.... called the president a clown!? how disrespectful! is the president and you will respect the office! gfy biden... i hope you collapse and expire. :face_with_symbols_on_mouth::face_with_symbols_on_mouth:,0,1,0.9840253591537476
3433,Wow.... <user> called the president a clown!?   HOW DISRESPECTFUL!  <user> is the president and you will respect the office!   GFY BIDEN... I hope you collapse and expire. 🤬🤬 <url>,offensiveness detection,5,en,1,dev,0.0,1.0,Elections2020,1,425,wow.... called the president a clown!? how disrespectful! is the president and you will respect the office! gfy biden... i hope you collapse and expire. :face_with_symbols_on_mouth::face_with_symbols_on_mouth:,elections2020,3,elections2020 wow.... called the president a clown!? how disrespectful! is the president and you will respect the office! gfy biden... i hope you collapse and expire. :face_with_symbols_on_mouth::face_with_symbols_on_mouth:,0,1,0.9840253591537476
3433,Wow.... <user> called the president a clown!?   HOW DISRESPECTFUL!  <user> is the president and you will respect the office!   GFY BIDEN... I hope you collapse and expire. 🤬🤬 <url>,offensiveness detection,5,en,1,dev,0.0,1.0,Elections2020,1,610,wow.... called the president a clown!? how disrespectful! is the president and you will respect the office! gfy biden... i hope you collapse and expire. :face_with_symbols_on_mouth::face_with_symbols_on_mouth:,elections2020,3,elections2020 wow.... called the president a clown!? how disrespectful! is the president and you will respect the office! gfy biden... i hope you collapse and expire. :face_with_symbols_on_mouth::face_with_symbols_on_mouth:,0,1,0.9840253591537476
3445,<user> <user> <user> If Joe caught Covid - he'd be worm food by Halloween.,offensiveness detection,5,en,0,dev,1.0,0.0,Covid-19,0,334,if joe caught covid - he would be worm food by halloween.,covid-19,3,covid-19 if joe caught covid - he would be worm food by halloween.,1,0,0.7221373319625854
3459,<user> <user> <user> <user> <user> Even his haters disagree with you.<url>,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,64,even his haters disagree with you.,elections2020,3,elections2020 even his haters disagree with you.,0,1,1.1714977025985718
3467,"<user> Hey <user> should have said #ShutUpNincompoop instead, but #shutupman was good enough",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,60,"hey should have said #shutupnincompoop instead, but #shutupman was good enough",elections2020,3,"elections2020 hey should have said #shutupnincompoop instead, but #shutupman was good enough",0,1,1.9221532344818115
3467,"<user> Hey <user> should have said #ShutUpNincompoop instead, but #shutupman was good enough",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,164,"hey should have said #shutupnincompoop instead, but #shutupman was good enough",elections2020,3,"elections2020 hey should have said #shutupnincompoop instead, but #shutupman was good enough",0,1,1.9221532344818115
3467,"<user> Hey <user> should have said #ShutUpNincompoop instead, but #shutupman was good enough",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,82,"hey should have said #shutupnincompoop instead, but #shutupman was good enough",elections2020,3,"elections2020 hey should have said #shutupnincompoop instead, but #shutupman was good enough",0,1,1.9221532344818115
3530,"""""""Safely delivering Covid-19 vaccines will be the mission of the century for the global air cargo industry,"""" said IATA's director general and CEO, Alexandre de Juniac, in a statement. <url>",offensiveness detection,5,en,0,dev,0.8,0.2,Covid-19,1,662,"""""""safely delivering covid-19 vaccines will be the mission of the century for the global air cargo industry,"""" said iata's director general and ceo, alexandre de juniac, in a statement.",covid-19,3,"covid-19 """"""safely delivering covid-19 vaccines will be the mission of the century for the global air cargo industry,"""" said iata's director general and ceo, alexandre de juniac, in a statement.",0,1,2.1576273441314697
3575,"<user> How is it racist when both white and black people are rioting,  absolutely disgusting what happened to George floyd 😢 and I'd hang  the 4 officers involved but you cang let people riot like that , it gets you nowhere 😡😡",offensiveness detection,5,en,1,dev,0.2,0.8,BLM,1,616,"how is it racist when both white and black people are rioting, absolutely disgusting what happened to george floyd :crying_face: and i would hang the 4 officers involved but you cang let people riot like that , it gets you nowhere :enraged_face::enraged_face:",blm,3,"blm how is it racist when both white and black people are rioting, absolutely disgusting what happened to george floyd :crying_face: and i would hang the 4 officers involved but you cang let people riot like that , it gets you nowhere :enraged_face::enraged_face:",0,1,0.7679178714752197
3577,"Trump clearly came out on top. The only response biden had was Trump's a liar, Trumps lying. Just shut up and sit down <user>",offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,1,546,"trump clearly came out on top. the only response biden had was trump's a liar, trumps lying. just shut up and sit down",elections2020,3,"elections2020 trump clearly came out on top. the only response biden had was trump's a liar, trumps lying. just shut up and sit down",0,1,1.4206995964050293
3577,"Trump clearly came out on top. The only response biden had was Trump's a liar, Trumps lying. Just shut up and sit down <user>",offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,1,763,"trump clearly came out on top. the only response biden had was trump's a liar, trumps lying. just shut up and sit down",elections2020,3,"elections2020 trump clearly came out on top. the only response biden had was trump's a liar, trumps lying. just shut up and sit down",0,1,1.4206995964050293
3577,"Trump clearly came out on top. The only response biden had was Trump's a liar, Trumps lying. Just shut up and sit down <user>",offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,1,345,"trump clearly came out on top. the only response biden had was trump's a liar, trumps lying. just shut up and sit down",elections2020,3,"elections2020 trump clearly came out on top. the only response biden had was trump's a liar, trumps lying. just shut up and sit down",0,1,1.4206995964050293
3578,Holy shit... 👇🏽👇🏽,offensiveness detection,5,en,1,dev,0.4,0.6,Covid-19,0,118,holy shit... :backhand_index_pointing_down_medium_skin_tone::backhand_index_pointing_down_medium_skin_tone:,covid-19,3,covid-19 holy shit... :backhand_index_pointing_down_medium_skin_tone::backhand_index_pointing_down_medium_skin_tone:,1,0,1.0909783840179443
3581,Alex Jones Is Told to Stop Selling Sham Anti-Coronavirus Toothpaste <url> via <user>  Sleazy #AlexJones never lets you down!  #TrumpDaddy must be so proud.  Too bad the Medal is forever tainted unless we can remove his name.  #TrumpIsTheWORSTPresidentEVER,offensiveness detection,5,en,1,dev,0.4,0.6,Covid-19,1,402,alex jones is told to stop selling sham anti-coronavirus toothpaste via sleazy #alexjones never let us you down! #trumpdaddy must be so proud. too bad the medal is forever tainted unless we can remove his name. #trumpistheworstpresidentever,covid-19,3,covid-19 alex jones is told to stop selling sham anti-coronavirus toothpaste via sleazy #alexjones never let us you down! #trumpdaddy must be so proud. too bad the medal is forever tainted unless we can remove his name. #trumpistheworstpresidentever,0,1,0.8363187313079834
3588,<user> <user> LMFAOOOOO Cry some more 🥺,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,188,lmfaooooo cry some more :pleading_face:,elections2020,3,elections2020 lmfaooooo cry some more :pleading_face:,0,1,1.6634628772735596
3588,<user> <user> LMFAOOOOO Cry some more 🥺,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,573,lmfaooooo cry some more :pleading_face:,elections2020,3,elections2020 lmfaooooo cry some more :pleading_face:,0,1,1.6634628772735596
3596,"Cloth face masks do exactly jack shit. The virus travels right through them as though they’re not there. They’re nothing but virtue signaling. A surgical mask or N95, or why bother?! <url>",offensiveness detection,5,en,0,dev,0.6,0.4,Covid-19,0,169,"cloth face masks do exactly jack shit. the virus travels right through them as though they are not there. they are nothing but virtue signaling. a surgical mask or n95, or why bother?!",covid-19,3,"covid-19 cloth face masks do exactly jack shit. the virus travels right through them as though they are not there. they are nothing but virtue signaling. a surgical mask or n95, or why bother?!",1,0,1.1828041076660156
3640,<user> NANCY’S CONTRIBUTION WAS MORE PORK TO FIGHT THE VIRUS⁉️ <url>,offensiveness detection,5,en,0,dev,0.8,0.2,Covid-19,1,266,nancy’s contribution was more pork to fight the virus:exclamation_question_mark:,covid-19,3,covid-19 nancy’s contribution was more pork to fight the virus:exclamation_question_mark:,0,1,1.6737760305404663
3657,<user> That's funny because you and Obama left us messed up. We are finally doing goodand you think your crazy ass is getting elected? Cheating didn't Make Hillary win and it won't help you either. The economy is being burned down by your crew Joe. #antifajoe,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,546,that is funny because you and obama left us messed up. we are finally doing goodand you think your crazy ass is getting elected? cheating did not make hillary win and it will not help you either. the economy is being burned down by your crew joe. #antifajoe,elections2020,3,elections2020 that is funny because you and obama left us messed up. we are finally doing goodand you think your crazy ass is getting elected? cheating did not make hillary win and it will not help you either. the economy is being burned down by your crew joe. #antifajoe,1,0,1.4924170970916748
3657,<user> That's funny because you and Obama left us messed up. We are finally doing goodand you think your crazy ass is getting elected? Cheating didn't Make Hillary win and it won't help you either. The economy is being burned down by your crew Joe. #antifajoe,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,164,that is funny because you and obama left us messed up. we are finally doing goodand you think your crazy ass is getting elected? cheating did not make hillary win and it will not help you either. the economy is being burned down by your crew joe. #antifajoe,elections2020,3,elections2020 that is funny because you and obama left us messed up. we are finally doing goodand you think your crazy ass is getting elected? cheating did not make hillary win and it will not help you either. the economy is being burned down by your crew joe. #antifajoe,1,0,1.4924170970916748
3660,I’ve had CUM up my nose and im afraid to get a fucking COVID swab??,offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,0,334,i have had cum up my nose and i am afraid to get a fucking covid swab??,covid-19,3,covid-19 i have had cum up my nose and i am afraid to get a fucking covid swab??,1,0,1.0478154420852661
3664,"""<user> <user> 55,000 Americans are dead because assholes like you and #ChickenDonald   promoted #COVID19 as a """"hoax."""" Shut up.""",offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,0,334,""" 55,000 americans are dead because assholes like you and #chickendonald promoted #covid19 as a """"hoax."""" shut up.""",covid-19,3,"covid-19 "" 55,000 americans are dead because assholes like you and #chickendonald promoted #covid19 as a """"hoax."""" shut up.""",1,0,1.3476568460464478
3665,<user> You mean your going to steal the election,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,697,you mean your going to steal the election,elections2020,3,elections2020 you mean your going to steal the election,0,1,1.3335269689559937
3666,muscle gays                devout Catholics                               🤝                                      missing mass b/c of coronavirus,offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,1,220,muscle gays devout catholics :handshake: missing mass b/c of coronavirus,covid-19,3,covid-19 muscle gays devout catholics :handshake: missing mass b/c of coronavirus,0,1,0.7150929570198059
3666,muscle gays                devout Catholics                               🤝                                      missing mass b/c of coronavirus,offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,1,169,muscle gays devout catholics :handshake: missing mass b/c of coronavirus,covid-19,3,covid-19 muscle gays devout catholics :handshake: missing mass b/c of coronavirus,0,1,0.7150929570198059
3672,They want us to die. It’s fine. This is fine.,offensiveness detection,5,en,1,dev,0.4,0.6,Covid-19,1,169,they want us to die. it is fine. this is fine.,covid-19,3,covid-19 they want us to die. it is fine. this is fine.,0,1,1.4050602912902832
3682,I hate when this filthy rich person starts victimizing himself 😭 <user> you show no respect to anyone calling our President the names you did! My children would be paddled,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,576,i hate when this filthy rich person starts victimizing himself :loudly_crying_face: you show no respect to anyone calling our president the names you did! my children would be paddled,elections2020,3,elections2020 i hate when this filthy rich person starts victimizing himself :loudly_crying_face: you show no respect to anyone calling our president the names you did! my children would be paddled,1,0,1.0948996543884277
3682,I hate when this filthy rich person starts victimizing himself 😭 <user> you show no respect to anyone calling our President the names you did! My children would be paddled,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,88,i hate when this filthy rich person starts victimizing himself :loudly_crying_face: you show no respect to anyone calling our president the names you did! my children would be paddled,elections2020,3,elections2020 i hate when this filthy rich person starts victimizing himself :loudly_crying_face: you show no respect to anyone calling our president the names you did! my children would be paddled,1,0,1.0948996543884277
3682,I hate when this filthy rich person starts victimizing himself 😭 <user> you show no respect to anyone calling our President the names you did! My children would be paddled,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,510,i hate when this filthy rich person starts victimizing himself :loudly_crying_face: you show no respect to anyone calling our president the names you did! my children would be paddled,elections2020,3,elections2020 i hate when this filthy rich person starts victimizing himself :loudly_crying_face: you show no respect to anyone calling our president the names you did! my children would be paddled,1,0,1.0948996543884277
3686,<user> <user> Really... Nice spin on bullshit...  <url>,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,188,really... nice spin on bullshit...,elections2020,3,elections2020 really... nice spin on bullshit...,1,0,0.7802916765213013
3686,<user> <user> Really... Nice spin on bullshit...  <url>,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,144,really... nice spin on bullshit...,elections2020,3,elections2020 really... nice spin on bullshit...,1,0,0.7802916765213013
3692,"<user> <user> <user> <user> <user> Lmao, again you claim biden is the liar in chief and I keep showing you stats that show trump as lied x3 times biden as lied   then what is trump, GOD OF LIES?",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,64,"lmao, again you claim biden is the liar in chief and i keep showing you stats that show trump as lied x3 times biden as lied then what is trump, god of lies?",elections2020,3,"elections2020 lmao, again you claim biden is the liar in chief and i keep showing you stats that show trump as lied x3 times biden as lied then what is trump, god of lies?",0,1,0.8693071007728577
3713,THIS WOMAN IS A FKING DISGRACE!!! ALL SHE HAS DONE FOR 4 YEARS IS PUT THIS COUNTRY THROUGH CHAOS...SHE IS THE ONE THAT SHD BE REMOVED!,offensiveness detection,5,en,1,dev,0.4,0.6,Covid-19,0,610,this woman is a fking disgrace!!! all she has done for 4 years is put this country through chaos...she is the one that shd be removed!,covid-19,3,covid-19 this woman is a fking disgrace!!! all she has done for 4 years is put this country through chaos...she is the one that shd be removed!,1,0,0.7877034544944763
3722,<user> Vote #trump2020 to save america from communism!!!!!!!!!!,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,0,vote #trump2020 to save america from communism!!!!!!!!!!,elections2020,3,elections2020 vote #trump2020 to save america from communism!!!!!!!!!!,0,1,2.5242393016815186
3724,"Because you have counterfeit Chinese ballots?  ""Trump has a big surprise coming.""  I know for a fact <user> and fellow dummies said this. And I know exactly why they said it.  The treason you committed is RECORDED.  What happens when you recruit ALL DUMB PEOPLE?",offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,0,417,"because you have counterfeit chinese ballots? ""trump has a big surprise coming."" i know for a fact and fellow dummies said this. and i know exactly why they said it. the treason you committed is recorded. what happens when you recruit all dumb people?",elections2020,3,"elections2020 because you have counterfeit chinese ballots? ""trump has a big surprise coming."" i know for a fact and fellow dummies said this. and i know exactly why they said it. the treason you committed is recorded. what happens when you recruit all dumb people?",1,0,1.7042115926742554
3732,Well I'm pretty sure that pissed AOC off with her goofy deal.   #WALKAWAY #MAGA #KAG #VOTE #LANDSLIDE,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,104,well i am pretty sure that pissed aoc off with her goofy deal. #walkaway #maga #kag #vote #landslide,elections2020,3,elections2020 well i am pretty sure that pissed aoc off with her goofy deal. #walkaway #maga #kag #vote #landslide,0,1,0.7227770090103149
3749,<user> You are WAY TOO MUCH gentleman. Become a streetfighter. Ask Bernie.,offensiveness detection,5,en,0,dev,1.0,0.0,Elections2020,0,774,you are way too much gentleman. become a streetfighter. ask bernie.,elections2020,3,elections2020 you are way too much gentleman. become a streetfighter. ask bernie.,1,0,1.110135793685913
3749,<user> You are WAY TOO MUCH gentleman. Become a streetfighter. Ask Bernie.,offensiveness detection,5,en,0,dev,1.0,0.0,Elections2020,0,730,you are way too much gentleman. become a streetfighter. ask bernie.,elections2020,3,elections2020 you are way too much gentleman. become a streetfighter. ask bernie.,1,0,1.110135793685913
3764,<user> Omfg😂😭,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,576,omfg:face_with_tears_of_joy::loudly_crying_face:,elections2020,3,elections2020 omfg:face_with_tears_of_joy::loudly_crying_face:,0,1,2.326805591583252
3770,"So, fucking good luck America. Watch coronavirus spread here in the next month and this spiral.",offensiveness detection,5,en,0,dev,0.6,0.4,Covid-19,0,610,"so, fucking good luck america. watch coronavirus spread here in the next month and this spiral.",covid-19,3,"covid-19 so, fucking good luck america. watch coronavirus spread here in the next month and this spiral.",1,0,0.9082797765731812
3792,"<user> Liar, traitor, thief, ...prison is waiting for you. <url>",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,53,"liar, traitor, thief, ...prison is waiting for you.",elections2020,3,"elections2020 liar, traitor, thief, ...prison is waiting for you.",1,0,0.9814270734786987
3795,<user> <user> <user> Hardly biden has all kinds of socilaist shit in his 300 page democrat platform.,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,0,188,hardly biden has all kinds of socilaist shit in his 300 page democrat platform.,elections2020,3,elections2020 hardly biden has all kinds of socilaist shit in his 300 page democrat platform.,1,0,1.2959606647491455
3810,<user> <user> You’re a naive fool,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,0,377,you are a naive fool,elections2020,3,elections2020 you are a naive fool,1,0,1.2694947719573975
3824,"Biden called President Trump a racist, last night. Take a look at the REAL RACIST in his own words..... #Debates2020  #maga #trump2020 #BlacksForTrump <url>",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,88,"biden called president trump a racist, last night. take a look at the real racist in his own words..... #debates2020 #maga #trump2020 #blacksfortrump",elections2020,3,"elections2020 biden called president trump a racist, last night. take a look at the real racist in his own words..... #debates2020 #maga #trump2020 #blacksfortrump",0,1,1.193718433380127
3824,"Biden called President Trump a racist, last night. Take a look at the REAL RACIST in his own words..... #Debates2020  #maga #trump2020 #BlacksForTrump <url>",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,64,"biden called president trump a racist, last night. take a look at the real racist in his own words..... #debates2020 #maga #trump2020 #blacksfortrump",elections2020,3,"elections2020 biden called president trump a racist, last night. take a look at the real racist in his own words..... #debates2020 #maga #trump2020 #blacksfortrump",0,1,1.193718433380127
3824,"Biden called President Trump a racist, last night. Take a look at the REAL RACIST in his own words..... #Debates2020  #maga #trump2020 #BlacksForTrump <url>",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,596,"biden called president trump a racist, last night. take a look at the real racist in his own words..... #debates2020 #maga #trump2020 #blacksfortrump",elections2020,3,"elections2020 biden called president trump a racist, last night. take a look at the real racist in his own words..... #debates2020 #maga #trump2020 #blacksfortrump",0,1,1.193718433380127
3829,<user> Sleepy Creepy Joe said last night his corrupt son Hunter was not dishonorably discharged when in fact he was busted for cocaine. He’s a lying liar.    <url>,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,0,334,sleepy creepy joe said last night his corrupt son hunter was not dishonorably discharged when in fact he was busted for cocaine. he is a lying liar.,elections2020,3,elections2020 sleepy creepy joe said last night his corrupt son hunter was not dishonorably discharged when in fact he was busted for cocaine. he is a lying liar.,1,0,1.160691261291504
3829,<user> Sleepy Creepy Joe said last night his corrupt son Hunter was not dishonorably discharged when in fact he was busted for cocaine. He’s a lying liar.    <url>,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,0,573,sleepy creepy joe said last night his corrupt son hunter was not dishonorably discharged when in fact he was busted for cocaine. he is a lying liar.,elections2020,3,elections2020 sleepy creepy joe said last night his corrupt son hunter was not dishonorably discharged when in fact he was busted for cocaine. he is a lying liar.,1,0,1.160691261291504
3829,<user> Sleepy Creepy Joe said last night his corrupt son Hunter was not dishonorably discharged when in fact he was busted for cocaine. He’s a lying liar.    <url>,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,0,730,sleepy creepy joe said last night his corrupt son hunter was not dishonorably discharged when in fact he was busted for cocaine. he is a lying liar.,elections2020,3,elections2020 sleepy creepy joe said last night his corrupt son hunter was not dishonorably discharged when in fact he was busted for cocaine. he is a lying liar.,1,0,1.160691261291504
3832,<user> <user> <user> <user> Go take care of your family and shut up!,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,596,go take care of your family and shut up!,elections2020,3,elections2020 go take care of your family and shut up!,0,1,1.5990190505981445
3837,"<user> Perhaps that shows that even hosts of <user> are ill-informed.  How many times does <user> need to publicly condemn white supremacists?  And maybe could have if not interrupted.  Also, did I miss <user> condemning Antifa and violent elements of BLM by name?",offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,610,"perhaps that shows that even hosts of are ill-informed. how many times does need to publicly condemn white supremacists? and maybe could have if not interrupted. also, did i miss condemning antifa and violent elements of blm by name?",elections2020,3,"elections2020 perhaps that shows that even hosts of are ill-informed. how many times does need to publicly condemn white supremacists? and maybe could have if not interrupted. also, did i miss condemning antifa and violent elements of blm by name?",0,1,1.5175782442092896
3839,"<user> told the president of the United States to ""shut up"" and called him a clown multiple times during the debate. Tell me again who has no class.",offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,64,"told the president of the united states to ""shut up"" and called him a clown multiple times during the debate. tell me again who has no class.",elections2020,3,"elections2020 told the president of the united states to ""shut up"" and called him a clown multiple times during the debate. tell me again who has no class.",0,1,1.8705945014953613
3857,"No country treats it's Healthcare staff like rodents the way we do in Nigeria.  We owe them their salaries for Months, pay them bullshit in Hazard allowance.  And now with a Virus that has killed their colleagues in Asia &amp; Europe we want them to work without protection..",offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,1,384,"no country treats it is healthcare staff like rodents the way we do in nigeria. we owe them their salaries for months, pay them bullshit in hazard allowance. and now with a virus that has killed their colleagues in asia & europe we want them to work without protection..",covid-19,3,"covid-19 no country treats it is healthcare staff like rodents the way we do in nigeria. we owe them their salaries for months, pay them bullshit in hazard allowance. and now with a virus that has killed their colleagues in asia & europe we want them to work without protection..",0,1,0.8608617782592773
3871,"<user> <user> <user> <user> <user> <user> Those in the establishment, sure. But they concoct these ideas to keep their crazy base which is full of true believers...Trump pulled back the curtain a little.",offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,811,"those in the establishment, sure. but they concoct these ideas to keep their crazy base which is full of true believers...trump pulled back the curtain a little.",elections2020,3,"elections2020 those in the establishment, sure. but they concoct these ideas to keep their crazy base which is full of true believers...trump pulled back the curtain a little.",0,1,1.3163914680480957
3881,MORE FAKE NEWS AS ALWAYS.  THE EVIL LEFT MESS IS SO FULL OF HATRED FOR OUR PRESIDENT IT SHOWS IN EVERYTHING.   FORGET THE FAKE NEWS MESS.,offensiveness detection,5,en,1,dev,0.4,0.6,Covid-19,0,334,more fake news as always. the evil left mess is so full of hatred for our president it shows in everything. forget the fake news mess.,covid-19,3,covid-19 more fake news as always. the evil left mess is so full of hatred for our president it shows in everything. forget the fake news mess.,1,0,0.7422114014625549
3883,My fucking bank just emailed me about the coronavirus,offensiveness detection,5,en,0,dev,0.8,0.2,Covid-19,0,250,my fucking bank just emailed me about the coronavirus,covid-19,3,covid-19 my fucking bank just emailed me about the coronavirus,1,0,0.830227255821228
3888,<user> Buahahaha you think we believe you give a crap about George Floyd’s memory?  Why don’t we change your tweet back to its original: They are in Minneapolis and fully prepared:  Fire at will boys!,offensiveness detection,5,en,1,dev,0.2,0.8,BLM,1,616,buahahaha you think we believe you give a crap about george floyd’s memory? why do not we change your tweet back to its original: they are in minneapolis and fully prepared: fire at will boys!,blm,3,blm buahahaha you think we believe you give a crap about george floyd’s memory? why do not we change your tweet back to its original: they are in minneapolis and fully prepared: fire at will boys!,0,1,0.7366186380386353
3900,"""<user> Gonna tell my grandkids this insane propagandist was an advisor on Trump’s """"medical cabinet"""" during the Coronavirus pandemic that killed tens of thousands of people.""",offensiveness detection,5,en,0,dev,0.6,0.4,Covid-19,0,748,""" going to tell my grandkids this insane propagandist was an advisor on trump’s """"medical cabinet"""" during the coronavirus pandemic that killed tens of thousands of people.""",covid-19,3,"covid-19 "" going to tell my grandkids this insane propagandist was an advisor on trump’s """"medical cabinet"""" during the coronavirus pandemic that killed tens of thousands of people.""",1,0,0.7000433206558228
