instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
8971,"My first ever #DnD kill was using Vicious Mockery and saying ""You suck"" to a creature so hard, it's head exploded. So do not mess with this bard during this fight.  Also, <user> liked my comment, so I'm feeling extra bardically inspired!  #BlackLivesMatter #ChooseAClass",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,343,"my first ever #dnd kill was using vicious mockery and saying ""you suck"" to a creature so hard, it is head exploded. so do not mess with this bard during this fight. also, liked my comment, so i am feeling extra bardically inspired! #blacklivesmatter #chooseaclass",blm,0,"blm my first ever #dnd kill was using vicious mockery and saying ""you suck"" to a creature so hard, it is head exploded. so do not mess with this bard during this fight. also, liked my comment, so i am feeling extra bardically inspired! #blacklivesmatter #chooseaclass",0,1,1.354849100112915
8971,"My first ever #DnD kill was using Vicious Mockery and saying ""You suck"" to a creature so hard, it's head exploded. So do not mess with this bard during this fight.  Also, <user> liked my comment, so I'm feeling extra bardically inspired!  #BlackLivesMatter #ChooseAClass",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,474,"my first ever #dnd kill was using vicious mockery and saying ""you suck"" to a creature so hard, it is head exploded. so do not mess with this bard during this fight. also, liked my comment, so i am feeling extra bardically inspired! #blacklivesmatter #chooseaclass",blm,0,"blm my first ever #dnd kill was using vicious mockery and saying ""you suck"" to a creature so hard, it is head exploded. so do not mess with this bard during this fight. also, liked my comment, so i am feeling extra bardically inspired! #blacklivesmatter #chooseaclass",0,1,1.354849100112915
8971,"My first ever #DnD kill was using Vicious Mockery and saying ""You suck"" to a creature so hard, it's head exploded. So do not mess with this bard during this fight.  Also, <user> liked my comment, so I'm feeling extra bardically inspired!  #BlackLivesMatter #ChooseAClass",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,501,"my first ever #dnd kill was using vicious mockery and saying ""you suck"" to a creature so hard, it is head exploded. so do not mess with this bard during this fight. also, liked my comment, so i am feeling extra bardically inspired! #blacklivesmatter #chooseaclass",blm,0,"blm my first ever #dnd kill was using vicious mockery and saying ""you suck"" to a creature so hard, it is head exploded. so do not mess with this bard during this fight. also, liked my comment, so i am feeling extra bardically inspired! #blacklivesmatter #chooseaclass",0,1,1.354849100112915
8971,"My first ever #DnD kill was using Vicious Mockery and saying ""You suck"" to a creature so hard, it's head exploded. So do not mess with this bard during this fight.  Also, <user> liked my comment, so I'm feeling extra bardically inspired!  #BlackLivesMatter #ChooseAClass",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,708,"my first ever #dnd kill was using vicious mockery and saying ""you suck"" to a creature so hard, it is head exploded. so do not mess with this bard during this fight. also, liked my comment, so i am feeling extra bardically inspired! #blacklivesmatter #chooseaclass",blm,0,"blm my first ever #dnd kill was using vicious mockery and saying ""you suck"" to a creature so hard, it is head exploded. so do not mess with this bard during this fight. also, liked my comment, so i am feeling extra bardically inspired! #blacklivesmatter #chooseaclass",0,1,1.354849100112915
8994,I would’ve thrown your ass off that bridge if I seen you approaching a young girl like that. Sad that this is no more than 45 minutes away from me.,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,239,i would have thrown your ass off that bridge if i seen you approaching a young girl like that. sad that this is no more than 45 minutes away from me.,blm,0,blm i would have thrown your ass off that bridge if i seen you approaching a young girl like that. sad that this is no more than 45 minutes away from me.,0,1,0.77320396900177
8994,I would’ve thrown your ass off that bridge if I seen you approaching a young girl like that. Sad that this is no more than 45 minutes away from me.,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,195,i would have thrown your ass off that bridge if i seen you approaching a young girl like that. sad that this is no more than 45 minutes away from me.,blm,0,blm i would have thrown your ass off that bridge if i seen you approaching a young girl like that. sad that this is no more than 45 minutes away from me.,0,1,0.77320396900177
8994,I would’ve thrown your ass off that bridge if I seen you approaching a young girl like that. Sad that this is no more than 45 minutes away from me.,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,292,i would have thrown your ass off that bridge if i seen you approaching a young girl like that. sad that this is no more than 45 minutes away from me.,blm,0,blm i would have thrown your ass off that bridge if i seen you approaching a young girl like that. sad that this is no more than 45 minutes away from me.,0,1,0.77320396900177
9004,Ask that to the pregnant woman he put a gun to her belly threatening to kill her went to jail for 5 years got out in 2019,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,740,ask that to the pregnant woman he put a gun to her belly threatening to kill her went to jail for 5 years got out in 2019,blm,0,blm ask that to the pregnant woman he put a gun to her belly threatening to kill her went to jail for 5 years got out in 2019,0,1,1.0422208309173584
9004,Ask that to the pregnant woman he put a gun to her belly threatening to kill her went to jail for 5 years got out in 2019,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,534,ask that to the pregnant woman he put a gun to her belly threatening to kill her went to jail for 5 years got out in 2019,blm,0,blm ask that to the pregnant woman he put a gun to her belly threatening to kill her went to jail for 5 years got out in 2019,0,1,1.0422208309173584
9007,"Okay, I understand we’re advocating for #blacklivesmatter  but this is plain evil! What is wrong with humans? This isn’t fair! Honestly, we need to search in our hearts ""how do you want to be remembered?"" Good or Bad? #fuckthepolice x",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,138,"okay, i understand we are advocating for #blacklivesmatter but this is plain evil! what is wrong with humans? this is not fair! honestly, we need to search in our hearts ""how do you want to be remembered?"" good or bad? #fuckthepolice x",blm,0,"blm okay, i understand we are advocating for #blacklivesmatter but this is plain evil! what is wrong with humans? this is not fair! honestly, we need to search in our hearts ""how do you want to be remembered?"" good or bad? #fuckthepolice x",0,1,0.8198911547660828
9007,"Okay, I understand we’re advocating for #blacklivesmatter  but this is plain evil! What is wrong with humans? This isn’t fair! Honestly, we need to search in our hearts ""how do you want to be remembered?"" Good or Bad? #fuckthepolice x",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,25,"okay, i understand we are advocating for #blacklivesmatter but this is plain evil! what is wrong with humans? this is not fair! honestly, we need to search in our hearts ""how do you want to be remembered?"" good or bad? #fuckthepolice x",blm,0,"blm okay, i understand we are advocating for #blacklivesmatter but this is plain evil! what is wrong with humans? this is not fair! honestly, we need to search in our hearts ""how do you want to be remembered?"" good or bad? #fuckthepolice x",0,1,0.8198911547660828
9007,"Okay, I understand we’re advocating for #blacklivesmatter  but this is plain evil! What is wrong with humans? This isn’t fair! Honestly, we need to search in our hearts ""how do you want to be remembered?"" Good or Bad? #fuckthepolice x",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,328,"okay, i understand we are advocating for #blacklivesmatter but this is plain evil! what is wrong with humans? this is not fair! honestly, we need to search in our hearts ""how do you want to be remembered?"" good or bad? #fuckthepolice x",blm,0,"blm okay, i understand we are advocating for #blacklivesmatter but this is plain evil! what is wrong with humans? this is not fair! honestly, we need to search in our hearts ""how do you want to be remembered?"" good or bad? #fuckthepolice x",0,1,0.8198911547660828
9019,you just look stupid,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,501,you just look stupid,blm,0,blm you just look stupid,0,1,1.663271188735962
9019,you just look stupid,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,443,you just look stupid,blm,0,blm you just look stupid,0,1,1.663271188735962
9019,you just look stupid,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,428,you just look stupid,blm,0,blm you just look stupid,0,1,1.663271188735962
9026,"how the hell does twitter work, anyways #BlackLivesMatter",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,5,"how the hell does twitter work, anyways #blacklivesmatter",blm,0,"blm how the hell does twitter work, anyways #blacklivesmatter",0,1,1.8064044713974
9040,Chauvin not only murders black people but also commits voter fraud.  MAGAt employee of the month material right there.  I expect he’s invited to the verywhitehouse soon.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,328,chauvin not only murders black people but also commits voter fraud. magat employee of the month material right there. i expect he is invited to the verywhitehouse soon.,blm,0,blm chauvin not only murders black people but also commits voter fraud. magat employee of the month material right there. i expect he is invited to the verywhitehouse soon.,0,1,1.9023497104644775
9051,"Isn’t something what the media portrays suddenly ""they"" become your belief system 🤦🏻‍♀️   #JFKisAlive  #FloydIsGoingToJail <url>",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,196,"is not something what the media portrays suddenly ""they"" become your belief system :woman_facepalming_light_skin_tone: #jfkisalive #floydisgoingtojail",blm,0,"blm is not something what the media portrays suddenly ""they"" become your belief system :woman_facepalming_light_skin_tone: #jfkisalive #floydisgoingtojail",0,1,2.86251163482666
9057,"<user> What a weak,pathetic,douchebag and he is the mayor of Minneapolis? how ridiculous,how embarrassing!",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,443,"what a weak,pathetic,douchebag and he is the mayor of minneapolis? how ridiculous,how embarrassing!",blm,0,"blm what a weak,pathetic,douchebag and he is the mayor of minneapolis? how ridiculous,how embarrassing!",1,0,1.6334969997406006
9057,"<user> What a weak,pathetic,douchebag and he is the mayor of Minneapolis? how ridiculous,how embarrassing!",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,338,"what a weak,pathetic,douchebag and he is the mayor of minneapolis? how ridiculous,how embarrassing!",blm,0,"blm what a weak,pathetic,douchebag and he is the mayor of minneapolis? how ridiculous,how embarrassing!",1,0,1.6334969997406006
9059,Trump don't care about you.,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,701,trump do not care about you.,blm,0,blm trump do not care about you.,0,1,1.8709630966186523
9078,What are you going to do when they disband the police in your city and replace them with your neighbor or the thugs that just looted the city and made the police and national guard kneel down to them?  <url>,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,428,what are you going to do when they disband the police in your city and replace them with your neighbor or the thugs that just looted the city and made the police and national guard kneel down to them?,blm,0,blm what are you going to do when they disband the police in your city and replace them with your neighbor or the thugs that just looted the city and made the police and national guard kneel down to them?,0,1,1.286165714263916
9110,Wait a damn minute... wait a damn minute! #Anonymous #protests2020 La Casa Blanca <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,30,wait a damn minute... wait a damn minute! #anonymous #protests2020 la casa blanca,blm,0,blm wait a damn minute... wait a damn minute! #anonymous #protests2020 la casa blanca,1,0,1.5764456987380981
9110,Wait a damn minute... wait a damn minute! #Anonymous #protests2020 La Casa Blanca <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,443,wait a damn minute... wait a damn minute! #anonymous #protests2020 la casa blanca,blm,0,blm wait a damn minute... wait a damn minute! #anonymous #protests2020 la casa blanca,1,0,1.5764456987380981
9110,Wait a damn minute... wait a damn minute! #Anonymous #protests2020 La Casa Blanca <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,764,wait a damn minute... wait a damn minute! #anonymous #protests2020 la casa blanca,blm,0,blm wait a damn minute... wait a damn minute! #anonymous #protests2020 la casa blanca,1,0,1.5764456987380981
9134,So Kavanaugh groping Blasey Ford was so heinous a crime that dems would ruin a man’s life over it  But George Floyd sticks a gun in a pregnant lady’s stomach whilst she begs for her life and is celebrated as a hero  They don’t care about victims. They care about power  #Democrats,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,274,so kavanaugh groping blasey ford was so heinous a crime that dems would ruin a man’s life over it but george floyd sticks a gun in a pregnant lady’s stomach whilst she begs for her life and is celebrated as a hero they do not care about victims. they care about power #democrats,blm,0,blm so kavanaugh groping blasey ford was so heinous a crime that dems would ruin a man’s life over it but george floyd sticks a gun in a pregnant lady’s stomach whilst she begs for her life and is celebrated as a hero they do not care about victims. they care about power #democrats,0,1,1.310990571975708
9134,So Kavanaugh groping Blasey Ford was so heinous a crime that dems would ruin a man’s life over it  But George Floyd sticks a gun in a pregnant lady’s stomach whilst she begs for her life and is celebrated as a hero  They don’t care about victims. They care about power  #Democrats,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,599,so kavanaugh groping blasey ford was so heinous a crime that dems would ruin a man’s life over it but george floyd sticks a gun in a pregnant lady’s stomach whilst she begs for her life and is celebrated as a hero they do not care about victims. they care about power #democrats,blm,0,blm so kavanaugh groping blasey ford was so heinous a crime that dems would ruin a man’s life over it but george floyd sticks a gun in a pregnant lady’s stomach whilst she begs for her life and is celebrated as a hero they do not care about victims. they care about power #democrats,0,1,1.310990571975708
9140,White supremacists try to engage police in violence...not seeing any placards so one would assume that their gathering was always to incite violence?? <user> <user> <user> #BlackLivesMatter #racistsdayout,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,225,white supremacists try to engage police in violence...not seeing any placards so one would assume that their gathering was always to incite violence?? #blacklivesmatter #racistsdayout,blm,0,blm white supremacists try to engage police in violence...not seeing any placards so one would assume that their gathering was always to incite violence?? #blacklivesmatter #racistsdayout,0,1,1.5764752626419067
9149,!!! THIS IS ABSOLUTELY DISGUSTING. i hate it here i hate this asian mindset. it's terrorism and violence as soon as people speak up for themselves. when will you all wake up to the fact that you are not doing what's best for your people and that people actually see that,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,70,!!! this is absolutely disgusting. i hate it here i hate this asian mindset. it is terrorism and violence as soon as people speak up for themselves. when will you all wake up to the fact that you are not doing what is best for your people and that people actually see that,blm,0,blm !!! this is absolutely disgusting. i hate it here i hate this asian mindset. it is terrorism and violence as soon as people speak up for themselves. when will you all wake up to the fact that you are not doing what is best for your people and that people actually see that,0,1,1.5157082080841064
9149,!!! THIS IS ABSOLUTELY DISGUSTING. i hate it here i hate this asian mindset. it's terrorism and violence as soon as people speak up for themselves. when will you all wake up to the fact that you are not doing what's best for your people and that people actually see that,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,274,!!! this is absolutely disgusting. i hate it here i hate this asian mindset. it is terrorism and violence as soon as people speak up for themselves. when will you all wake up to the fact that you are not doing what is best for your people and that people actually see that,blm,0,blm !!! this is absolutely disgusting. i hate it here i hate this asian mindset. it is terrorism and violence as soon as people speak up for themselves. when will you all wake up to the fact that you are not doing what is best for your people and that people actually see that,0,1,1.5157082080841064
9149,!!! THIS IS ABSOLUTELY DISGUSTING. i hate it here i hate this asian mindset. it's terrorism and violence as soon as people speak up for themselves. when will you all wake up to the fact that you are not doing what's best for your people and that people actually see that,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,701,!!! this is absolutely disgusting. i hate it here i hate this asian mindset. it is terrorism and violence as soon as people speak up for themselves. when will you all wake up to the fact that you are not doing what is best for your people and that people actually see that,blm,0,blm !!! this is absolutely disgusting. i hate it here i hate this asian mindset. it is terrorism and violence as soon as people speak up for themselves. when will you all wake up to the fact that you are not doing what is best for your people and that people actually see that,0,1,1.5157082080841064
9158,Man this shit gotta stop,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,423,man this shit got to stop,blm,0,blm man this shit got to stop,1,0,1.4921714067459106
9158,Man this shit gotta stop,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,598,man this shit got to stop,blm,0,blm man this shit got to stop,1,0,1.4921714067459106
9158,Man this shit gotta stop,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,237,man this shit got to stop,blm,0,blm man this shit got to stop,1,0,1.4921714067459106
9158,Man this shit gotta stop,offensiveness detection,5,en,0,train,0.8,0.2,BLM,0,582,man this shit got to stop,blm,0,blm man this shit got to stop,1,0,1.4921714067459106
9209,It makes absolutely no sense to me why other Latinx people act like this. I’ve heard many Latinx people here in EP use the N-word like it’s nothing and it makes me so disgusted. #BlackLivesMatter,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,364,it makes absolutely no sense to me why other latinx people act like this. i have heard many latinx people here in ep use the n-word like it is nothing and it makes me so disgusted. #blacklivesmatter,blm,0,blm it makes absolutely no sense to me why other latinx people act like this. i have heard many latinx people here in ep use the n-word like it is nothing and it makes me so disgusted. #blacklivesmatter,0,1,2.2534356117248535
9221,This weasel is just providing the movie trailer to Pandemic 2.  He will go away.  I would rather listen to fingernails scraping a chalk board then this garbage.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,632,this weasel is just providing the movie trailer to pandemic 2. he will go away. i would rather listen to fingernails scraping a chalk board then this garbage.,blm,0,blm this weasel is just providing the movie trailer to pandemic 2. he will go away. i would rather listen to fingernails scraping a chalk board then this garbage.,1,0,0.7007969617843628
9221,This weasel is just providing the movie trailer to Pandemic 2.  He will go away.  I would rather listen to fingernails scraping a chalk board then this garbage.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,551,this weasel is just providing the movie trailer to pandemic 2. he will go away. i would rather listen to fingernails scraping a chalk board then this garbage.,blm,0,blm this weasel is just providing the movie trailer to pandemic 2. he will go away. i would rather listen to fingernails scraping a chalk board then this garbage.,1,0,0.7007969617843628
9221,This weasel is just providing the movie trailer to Pandemic 2.  He will go away.  I would rather listen to fingernails scraping a chalk board then this garbage.,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,512,this weasel is just providing the movie trailer to pandemic 2. he will go away. i would rather listen to fingernails scraping a chalk board then this garbage.,blm,0,blm this weasel is just providing the movie trailer to pandemic 2. he will go away. i would rather listen to fingernails scraping a chalk board then this garbage.,1,0,0.7007969617843628
9257,"If #GeorgeFloyd was about peace then why does his extensive criminal record say otherwise? Sick of the BS narrative putting thugs up on pedastals, talking about them like they were angels and such a loss to society. They were felons, convicts, CRIMINALS.  <url>",offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,230,"if #georgefloyd was about peace then why does his extensive criminal record say otherwise? sick of the bs narrative putting thugs up on pedastals, talking about them like they were angels and such a loss to society. they were felons, convicts, criminals.",blm,0,"blm if #georgefloyd was about peace then why does his extensive criminal record say otherwise? sick of the bs narrative putting thugs up on pedastals, talking about them like they were angels and such a loss to society. they were felons, convicts, criminals.",0,1,0.8109143972396851
9257,"If #GeorgeFloyd was about peace then why does his extensive criminal record say otherwise? Sick of the BS narrative putting thugs up on pedastals, talking about them like they were angels and such a loss to society. They were felons, convicts, CRIMINALS.  <url>",offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,419,"if #georgefloyd was about peace then why does his extensive criminal record say otherwise? sick of the bs narrative putting thugs up on pedastals, talking about them like they were angels and such a loss to society. they were felons, convicts, criminals.",blm,0,"blm if #georgefloyd was about peace then why does his extensive criminal record say otherwise? sick of the bs narrative putting thugs up on pedastals, talking about them like they were angels and such a loss to society. they were felons, convicts, criminals.",0,1,0.8109143972396851
9257,"If #GeorgeFloyd was about peace then why does his extensive criminal record say otherwise? Sick of the BS narrative putting thugs up on pedastals, talking about them like they were angels and such a loss to society. They were felons, convicts, CRIMINALS.  <url>",offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,274,"if #georgefloyd was about peace then why does his extensive criminal record say otherwise? sick of the bs narrative putting thugs up on pedastals, talking about them like they were angels and such a loss to society. they were felons, convicts, criminals.",blm,0,"blm if #georgefloyd was about peace then why does his extensive criminal record say otherwise? sick of the bs narrative putting thugs up on pedastals, talking about them like they were angels and such a loss to society. they were felons, convicts, criminals.",0,1,0.8109143972396851
9276,"Liberal: ""Blacks are oppressed via systemic racism. I have no evidence to support this claim but just believe me. You wouldn't know what it's like to be persecuted against.""  Jew: ""Am I a joke to you?""  #BlackLivesMatter",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,423,"liberal: ""blacks are oppressed via systemic racism. i have no evidence to support this claim but just believe me. you would not know what it is like to be persecuted against."" jew: ""am i a joke to you?"" #blacklivesmatter",blm,0,"blm liberal: ""blacks are oppressed via systemic racism. i have no evidence to support this claim but just believe me. you would not know what it is like to be persecuted against."" jew: ""am i a joke to you?"" #blacklivesmatter",0,1,2.3107619285583496
9276,"Liberal: ""Blacks are oppressed via systemic racism. I have no evidence to support this claim but just believe me. You wouldn't know what it's like to be persecuted against.""  Jew: ""Am I a joke to you?""  #BlackLivesMatter",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,364,"liberal: ""blacks are oppressed via systemic racism. i have no evidence to support this claim but just believe me. you would not know what it is like to be persecuted against."" jew: ""am i a joke to you?"" #blacklivesmatter",blm,0,"blm liberal: ""blacks are oppressed via systemic racism. i have no evidence to support this claim but just believe me. you would not know what it is like to be persecuted against."" jew: ""am i a joke to you?"" #blacklivesmatter",0,1,2.3107619285583496
9276,"Liberal: ""Blacks are oppressed via systemic racism. I have no evidence to support this claim but just believe me. You wouldn't know what it's like to be persecuted against.""  Jew: ""Am I a joke to you?""  #BlackLivesMatter",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,428,"liberal: ""blacks are oppressed via systemic racism. i have no evidence to support this claim but just believe me. you would not know what it is like to be persecuted against."" jew: ""am i a joke to you?"" #blacklivesmatter",blm,0,"blm liberal: ""blacks are oppressed via systemic racism. i have no evidence to support this claim but just believe me. you would not know what it is like to be persecuted against."" jew: ""am i a joke to you?"" #blacklivesmatter",0,1,2.3107619285583496
9281,"<user> <user> Who’re you gonna believe, your lying eyes and ears or   <url>",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,343,"who are you going to believe, your lying eyes and ears or",blm,0,"blm who are you going to believe, your lying eyes and ears or",0,1,0.9549638032913208
9284,<user> <user> They Are Basing This Bullcrap Off This Webpage And It Even Said They Are NOT Actual Stats!!!   <url> <url>,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,770,they are basing this bullcrap off this webpage and it even said they are not actual stats!!!,covid-19,0,covid-19 they are basing this bullcrap off this webpage and it even said they are not actual stats!!!,0,1,2.3036224842071533
9287,This absolutely disgraceful! Shame on all these cops who stood there and to those who pushed this guy to the ground!,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,701,this absolutely disgraceful! shame on all these cops who stood there and to those who pushed this guy to the ground!,blm,0,blm this absolutely disgraceful! shame on all these cops who stood there and to those who pushed this guy to the ground!,0,1,1.3400975465774536
9355,"<user> Road to hell, God save Minneapolis...",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,623,"road to hell, god save minneapolis...",blm,0,"blm road to hell, god save minneapolis...",0,1,1.5487513542175293
9374,I will most definitely start airing you Luskin mfs our quit playing with me #BlackLivesMatter,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,566,i will most definitely start airing you luskin mfs our quit playing with me #blacklivesmatter,blm,0,blm i will most definitely start airing you luskin mfs our quit playing with me #blacklivesmatter,0,1,0.8929269313812256
9374,I will most definitely start airing you Luskin mfs our quit playing with me #BlackLivesMatter,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,13,i will most definitely start airing you luskin mfs our quit playing with me #blacklivesmatter,blm,0,blm i will most definitely start airing you luskin mfs our quit playing with me #blacklivesmatter,0,1,0.8929269313812256
9374,I will most definitely start airing you Luskin mfs our quit playing with me #BlackLivesMatter,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,241,i will most definitely start airing you luskin mfs our quit playing with me #blacklivesmatter,blm,0,blm i will most definitely start airing you luskin mfs our quit playing with me #blacklivesmatter,0,1,0.8929269313812256
9383,"Face of an angel, naughty like the devil 😈😏 RT if you're gonna be on your knees for me? 😈😏 #gayguy #onlyfansboy #cum #hornyboy #gaytwunk #beardedguy #Anomymous and don't forget #BlackLivesMatter it was a trans black woman that gaves us the rights we have today!! <url>",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,138,"face of an angel, naughty like the devil :smiling_face_with_horns::smirking_face: rt if you are going to be on your knees for me? :smiling_face_with_horns::smirking_face: #gayguy #onlyfansboy #cum #hornyboy #gaytwunk #beardedguy #anomymous and do not forget #blacklivesmatter it was a trans black woman that gaves us the rights we have today!!",blm,0,"blm face of an angel, naughty like the devil :smiling_face_with_horns::smirking_face: rt if you are going to be on your knees for me? :smiling_face_with_horns::smirking_face: #gayguy #onlyfansboy #cum #hornyboy #gaytwunk #beardedguy #anomymous and do not forget #blacklivesmatter it was a trans black woman that gaves us the rights we have today!!",0,1,1.1625208854675293
9383,"Face of an angel, naughty like the devil 😈😏 RT if you're gonna be on your knees for me? 😈😏 #gayguy #onlyfansboy #cum #hornyboy #gaytwunk #beardedguy #Anomymous and don't forget #BlackLivesMatter it was a trans black woman that gaves us the rights we have today!! <url>",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,582,"face of an angel, naughty like the devil :smiling_face_with_horns::smirking_face: rt if you are going to be on your knees for me? :smiling_face_with_horns::smirking_face: #gayguy #onlyfansboy #cum #hornyboy #gaytwunk #beardedguy #anomymous and do not forget #blacklivesmatter it was a trans black woman that gaves us the rights we have today!!",blm,0,"blm face of an angel, naughty like the devil :smiling_face_with_horns::smirking_face: rt if you are going to be on your knees for me? :smiling_face_with_horns::smirking_face: #gayguy #onlyfansboy #cum #hornyboy #gaytwunk #beardedguy #anomymous and do not forget #blacklivesmatter it was a trans black woman that gaves us the rights we have today!!",0,1,1.1625208854675293
9383,"Face of an angel, naughty like the devil 😈😏 RT if you're gonna be on your knees for me? 😈😏 #gayguy #onlyfansboy #cum #hornyboy #gaytwunk #beardedguy #Anomymous and don't forget #BlackLivesMatter it was a trans black woman that gaves us the rights we have today!! <url>",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,248,"face of an angel, naughty like the devil :smiling_face_with_horns::smirking_face: rt if you are going to be on your knees for me? :smiling_face_with_horns::smirking_face: #gayguy #onlyfansboy #cum #hornyboy #gaytwunk #beardedguy #anomymous and do not forget #blacklivesmatter it was a trans black woman that gaves us the rights we have today!!",blm,0,"blm face of an angel, naughty like the devil :smiling_face_with_horns::smirking_face: rt if you are going to be on your knees for me? :smiling_face_with_horns::smirking_face: #gayguy #onlyfansboy #cum #hornyboy #gaytwunk #beardedguy #anomymous and do not forget #blacklivesmatter it was a trans black woman that gaves us the rights we have today!!",0,1,1.1625208854675293
9456,"<user> <user> Sure. Ok. No problem. But you need to stop including the bullshit cases like Michael Brown and almost every other heavily protested case. 100% of the country knows that George Floyd was murdered. Walter Scott and a few others. I dont know that Chauvin is a racist, neither do you",offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,775,"sure. ok. no problem. but you need to stop including the bullshit cases like michael brown and almost every other heavily protested case. 100% of the country knows that george floyd was murdered. walter scott and a few others. i do not know that chauvin is a racist, neither do you",blm,0,"blm sure. ok. no problem. but you need to stop including the bullshit cases like michael brown and almost every other heavily protested case. 100% of the country knows that george floyd was murdered. walter scott and a few others. i do not know that chauvin is a racist, neither do you",0,1,0.9422699213027954
9456,"<user> <user> Sure. Ok. No problem. But you need to stop including the bullshit cases like Michael Brown and almost every other heavily protested case. 100% of the country knows that George Floyd was murdered. Walter Scott and a few others. I dont know that Chauvin is a racist, neither do you",offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,321,"sure. ok. no problem. but you need to stop including the bullshit cases like michael brown and almost every other heavily protested case. 100% of the country knows that george floyd was murdered. walter scott and a few others. i do not know that chauvin is a racist, neither do you",blm,0,"blm sure. ok. no problem. but you need to stop including the bullshit cases like michael brown and almost every other heavily protested case. 100% of the country knows that george floyd was murdered. walter scott and a few others. i do not know that chauvin is a racist, neither do you",0,1,0.9422699213027954
9486,"Ok aliens, any fuckin minute now....👽👽👽  #AmericaOrTrump #BlackLivesMatter #GeorgeFloyd #DictatorTrump",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,294,"ok aliens, any fuckin minute now....:alien::alien::alien: #americaortrump #blacklivesmatter #georgefloyd #dictatortrump",blm,0,"blm ok aliens, any fuckin minute now....:alien::alien::alien: #americaortrump #blacklivesmatter #georgefloyd #dictatortrump",1,0,1.909822702407837
9486,"Ok aliens, any fuckin minute now....👽👽👽  #AmericaOrTrump #BlackLivesMatter #GeorgeFloyd #DictatorTrump",offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,247,"ok aliens, any fuckin minute now....:alien::alien::alien: #americaortrump #blacklivesmatter #georgefloyd #dictatortrump",blm,0,"blm ok aliens, any fuckin minute now....:alien::alien::alien: #americaortrump #blacklivesmatter #georgefloyd #dictatortrump",1,0,1.909822702407837
