instance_id,offensiveness,cleaned_text,cleaned_domain
8751,0,clout is a hell of a drug.....,blm
8752,1,mail-in voting is just an excuse! the goal of the radical #democrats is to create a civil war in america! they are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank! #restartleader #trump2020 #maga #miga #restart_opposition,elections2020
8754,0,100% this is insurance fraud,blm
8756,1,"matt the mask, you insist on making fun of covid? why? 210k dead and you are making chuck norris jokes from 7th grade. daddy must have lined up a great job for you. hit a rehab before you go. #mattgaetzisatool #votebidenharris2020",covid-19
8757,0,i would tread very lightly if i were you :eyes: #blacklivesmatter #justiceforgeorgefloyd #protests2020 #riots2020 #covid19 #enoughisenough #racistinchief #pedophile #fakepresident,covid-19
8765,0,great ted talk...but it is urgent that we send children back to school to study science so that they too can grow up and be ignored by politicians who are members of a death cult. #covid #reopeningschools #science,covid-19
8768,1,"""joe west: """"i do not believe in my heart that all these deaths have been from the coronavirus."""" oh look....the season has not even started yet and joe west is making stupid calls and being an idiot....i am shocked....shocked i tell ya.",covid-19
8769,1,you will not be president. treasonous dog.,elections2020
8770,0,i finally had my 5 year old kid trained on how to get and organize the mail; freaking virus. #covid19,covid-19
8771,1,just like the fool whose father died of covid that i saw during a sky news interview in wisconsin. she is voting for this idiot and would go to a rally if one was near her! wtf? i guess that is what trump did for her in 4 years. disgusting!,covid-19
8772,1,i do not know why do the weatherman keep on telling us the weather every day no one cares :man_facepalming_light_skin_tone::loudly_crying_face::woozy_face:it is not like we could go outside either way all we care about is this rona shit is over #quarantinediaries #sundaymorning #coronavirus #weather,covid-19
8773,1,i will not ask joe biden for it! he is incapable of helping anyone and he is as corrupt as any chinese operative!,elections2020
8774,0,they want us dead nevada governor bars malaria drugs for coronavirus patients,covid-19
8775,0,nicki wtf he is a nonce and you been knew,blm
8776,1,"hey, icymi was still getting "" a big fat shot:syringe::syringe::syringe:in the ass"" to remember where he is:rolling_on_the_floor_laughing::grinning_squinting_face::face_with_tears_of_joy:",elections2020
8778,1,"trumpolini, fascism has been in the white house for the last four years. americans used to be the most patriotic and defensive of democracy yet elected a dictator? democracies around the world want him out! democratic survival is dependent on you guys to oust this fascist leader.",elections2020
8779,0,according to some 40% of youth experiencing homelessness are lgbtq. the atlanta-based charity is helping protect this community by providing shelter and support services during the #coronavirus pandemic.,covid-19
8781,1,"also, do you really believe that the regimes in india and china are truly being honest about their case numbers and case fatality rates? what a joke. excuse me as i die of laughter.",elections2020
8784,0,maybe they should be testing anyone that was really sick december-march that recovered for covid-19 antibodies?? ...could help out the blood plasma solution/possible antidote...glad i rewatched outbreak the other night:thinking_face:,covid-19
8788,0,covid-19 hospitalizations on the rise at blessing hospital,covid-19
8790,1,the winner last night was alec baldwin for a new skit on snl on sweaty balls,elections2020
8792,0,"""marry, sir, they have committed false report; moreover, they have spoken untruths…they are slanders…they have verified unjust things; and to conclude, they are lying knaves."" ""much ado about nothing""",covid-19
8794,0,"one candidate fights for you to keep your healthcare, unequivocally denounces white supremacists, and is taking the #covid19 pandemic seriously... and the other is",covid-19
8796,1,you are a silly silly man !!! or rapist. or liar. or plagiarist. whichever you prefer !,covid-19
8799,0,same! (though i am doubtful about him actually doing it...),elections2020
8800,1,"he also pisses his pants, should we do that too so we do not get covid in bathrooms?",covid-19
8801,0,"holy effin crap! :exploding_head::eyes: i really never thought i would see the day a politician did this! and a ga peach at that! yas, mrs. king. do our homestate proud! :fire::fire::fire::fire::red_heart::United_States::red_heart:",covid-19
8803,0,a partial timeline of trump's #covid19 comments - axios,covid-19
8807,0,"thank you, bette! the unions are the biggest obstacle in reform",blm
8809,0,"i do not care what anyone says, the singh brothers are mad entertaining",covid-19
8810,1,and you are a criminal!,elections2020
8811,1,from the party who is candidate is the pagerism king himself.....and celebrates a women's right to kill her unborn child......what book of the bible is that in again? i must have missed it.,elections2020
8814,1,"selling out your country for personal financial gain is not patriotic, though certainly political. you are now comprised and a threat to our country. have some dignity and come clean to spare everyone the heartache later on. you can run, but you cannot hide.",elections2020
8816,0,"hey cheeto face, have you seen what the russian covid-19 vaccine did to your buddy. you do not have to worry since your breasts are already engorged. #impotus #theantichrist #adderallsnorter #dependsfailure #trumpliespeopledie",covid-19
8818,0,your a disgrace,elections2020
8820,0,"with , we will never wake up in the morning worried about what the potus tweeted overnight. #trumpispathetic",elections2020
8821,1,sick of the niggas...covid-19,covid-19
8823,0,the leadership in memphis is a total embarrassment!!,covid-19
8825,0,this blood test may predict which hospitalized covid-19 patients are at risk for severe illness,covid-19
8829,0,"what is it about fascists trucks, guns & flags? #maga #terrorists #trump",elections2020
8832,0,"despite four years of scandal, impeachment, economic setbacks and 230,000 dead because he mishandled covid-19? #komrade45 still got 48% of the popular vote; 5m more votes than 2016. racism's been winning since 1526. we have a long way to go.",covid-19
8835,1,"are you kidding me??? w/what we know about what you all did to #covid19 and a million other things, this is what you bitch about? schumer, watchingyou hold onto lies by your fingernails is nauseating. you will be in jail soon and i cannot wait!!!! #seeyaingitmo",covid-19
8836,0,chinese propaganda campaign blames pandemic on you.s. army facility closed in 1969,covid-19
8847,0,"being a minority, those words really scared me. #clown #shutupman #standdownandstandby #votehimout2020 #dumptrump2020",elections2020
8848,0,"""i was born into the darkness, molded by it!""",covid-19
8849,1,i am glad he knocked his ass out. where the covid mask:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,covid-19
8851,0,just watching you right now!,covid-19
8856,0,":collision:boom:collision:president joe biden is weak this november, we must turn the page forever on this failed political class. #voteredtosaveamerica2020 :thumbs_up: #votelikeyourlifedependsonit :oncoming_fist: #maga #kag:oncoming_fist::raising_hands::United_States::check_mark:",elections2020
8858,0,this is not true. absolute lie.,elections2020
8861,0,for the crazies in your life still calling it overblown/hype/flu/whatever.,covid-19
8862,0,just like a true democrat thinking this entirely covid disease is funny! it is not and the chinese must pay for poisoning the world with this virus costing hundreds of thousands of lives across the globe. does the same claiming he can get rid of it overnight! he cannot.,elections2020
8863,1,and you thought we forgot about them? you are pathetic!!! #trumpisaracist #voteouthatevoteouttrump #endtrumpswaronamerica #votebluetoendthisnightmare #joebidenforpresident2020,covid-19
8864,0,"chris wallace asked donald trump if he would disavow white supremacists and militias, conflating the two, then pressed him on it, but he never asked joe biden if he would do the same or disavow antifa or blm.",elections2020
8865,1,"you idiot!! you were the only reason chris ""had a rough night ""!!! and no it was not fun watching you bully him and biden!! you are a blustering old fool!! the clear winner was you lost and you confirmed to all of us you are a racist!",elections2020
8866,1,protect our kids from the multiplying sniffing pĕďøjøĕs. vote trump. #maga,elections2020
8867,0,"people do not actually believe this, right??",covid-19
8869,0,"i have been saying for years that we should boycott all goods except food, gas and meds to smash the fake trump economy. now the #coronavirus #trumpvirus is doing it for us.",covid-19
8870,0,covid-19 spiking high you all better stay you all ass home :house_with_garden:,covid-19
8871,0,i have had enough of your lies and cheating.,elections2020
8872,0,"as the #coronavirus is no more trending as a #pandemic , can we now look at the state of our health care systems and policies. people are being rejected in hospitals out of fear. and they die of less critical ailments.",covid-19
8876,0,"and was the most corrupt vice president in us history, as well! #loganact #obamagate",elections2020
8879,0,"""russia put a bounty on you.s. soldiers and trump did nothing. he hurls vile insults at the military. now hope hicks has coronavirus. so who is trump blaming? the military. he says it is because """"they want to hug you, kiss you because we really have done a good job for them.""""""",covid-19
8882,0,"here in oregon, we have had the scourge of vote by mail for 20 years. one thing i have learned is to never vote early. all the scandals come out late in the election cycle, and you dent your skull banging it on the desk.",covid-19
8883,1,47 years of nothing....sold out america...you cannot do anything.... you are a puppet of china......virus -virus-virus.......this old timer:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:tells it like it is....:oncoming_fist::hundred_points::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:,elections2020
8885,1,"he continues to lie and call on death destruction hatred to the united states he is not satisfied with 205,000 dead he wants more dead it is like he is following putin‘s orders to get rid of us that is what it appears to be national security if you are listening...",elections2020
8886,1,"what a fucking lunatic, the man was literally just buried, the fuck is wrong with you? #georgefloydmemorial",blm
8887,1,you would not know the truth if it bit you in your ass! come on man! you are the swamp! #elections2020 #trump2020landslidevictory,elections2020
8888,0,trump jr's girlfriend ya say?!?,covid-19
8891,1,social distance kate says. no more than 10 in a gathering kate says. kate is a liar and a hypocrite. multnomah has highest covid cases but not because of riots kate said.,covid-19
8892,0,here are the us states with travel restrictions via,covid-19
8893,1,my beer drinking buddy and friend larry schieffer died from covid.... fuck you trump. you piece if shit.,covid-19
8894,0,so vt what is the problem :loudly_crying_face:?!? b,covid-19
8895,0,"someone insane cannot help it, harris is knowingly and deliberately being obtuse",elections2020
8898,0,"similar words were said at madison square garden in 1939 by american nazis. with 20,000 gathered and 100,000 protestors outside.",elections2020
8899,0,a massive thank you to everyone who joined us and donated. together we managed to raise $363.98 for join us again next week at the same time for part 2! #blacklivesmatter,blm
8901,0,what the what?!? ughh. this irks me.,covid-19
8903,0,this is not even going to be close - it is going to be a bloodbath,elections2020
8906,1,"matt hancock ignores his own pub curfew and makes horrible jokes about it. what sort of mug would keep following his instructions? truly, you would have to be a complete fool. #resist #lockdown #oneruleforthem #covid19",covid-19
8907,0,"people are going to die. one of them could be me. this is a bad, bad move",covid-19
8909,0,"thank you my husband also a white man, no college degree and a staunch "" i would like to see trump in the furthest reaches of hell"" believer voted for joe biden.",elections2020
8911,0,is not staring a fight at an airport a federal offence??,covid-19
8912,0,"yeah i am not doing so good on that one apparently. got nelson's kid here, not happy, he does not have covid but is sick. nelson still feeling crappy... i really do not have to much tolerance left",covid-19
8913,1,shut up racist trash,elections2020
8914,0,asian twitter attacking anybody linking coronavirus to asians :weary_face:,covid-19
8916,0,the first 2 are inconsequential considering you lost the senate and almost the house.,elections2020
8919,1,no one would even be talking about the coronavirus if the lame stream media never reported it! ever think about that!? no one would know and we would all be living like maga kings grabbing each other’s pusses.,covid-19
8920,0,"milano, killer of babies.",covid-19
8922,0,...and so it begins,covid-19
8923,0,nah he asked him if he eats tacos,elections2020
8925,1,"anyone who believes this lying pos who has no idea where he is can run our great country is a stupid, irresponsible idiot. #godblessamerica :United_States::folded_hands::United_States::folded_hands::United_States::folded_hands::United_States: #maga #trump2020 #trump2020landslide",elections2020
8929,0,these remarks are constantly misrepresented by and the media. listen for yourself to what trump was actually saying:,elections2020
8930,0,get him out joe! we are sick of trump,elections2020
8932,0,i live it god bless,elections2020
8934,0,better not be a curse #elections2020 #bidenharris2020,elections2020
8936,1,he disgusts me.:enraged_face:,elections2020
8939,0,no god why him,covid-19
8940,1,where the fuck is the censorship on this? fuck fuck,elections2020
8943,1,"trump is lazy, lethargic, and pathetic. this is his 385th visit :thinking_face: case made. americans are dying from covid-19, evicted from their homes, lined up in food lines but yet trump is golfing on greens. 73 days until election day vote",covid-19
8944,0,this dumbass girl tweeted the other day wearing a mask was not necessary to stop coronavirus smh look at this shit,covid-19
8945,0,"""""""president trump claims coronavirus will 'fade away' even without vaccine as cases rise in you.s."""" you are a dumb sompin' sompin'. #trumpplague",covid-19
8946,1,"i do not believe nothing coming out of the mouth of these traitorous rat bastards! especially her, the biggest traitor of them all! nothing but a fascist!",covid-19
8953,1,now that is what i call some reassuring bullshit.,covid-19
8954,0,i do not know you. did i insult you by saying that?,elections2020
8955,0,gay people can marry their partners and can also adopt children.,elections2020
8956,0,who is dying from coronavirus? more black people die in major cities,covid-19
8959,0,"whatever, trump,leave us alone. go away.",covid-19
8961,0,i sure hope there is a es missing from your reply,elections2020
8965,0,an overview of our #covid-19 health and safety procedures for #crm #fieldwork.,covid-19
8966,0,is this the same biden that called pres trump xenophobic when he stopped travelers from china back in february. how many more lives would have been lost and again when he said the same thing about european travelers,elections2020
8967,0,church of clueless trumpkins.,covid-19
8968,0,i am sorry what??:face_with_tears_of_joy:,elections2020
8969,1,shoulda thrown this clowns bike off the bridge!,blm
8972,0,#occupyamerica covid lockdown hoax continues: watch live bill gates has publicly announced the lockdown will never end and forced inoculations on the way – spread this link to alert others on how to stop the covid hoax,covid-19
8974,1,an atheist jew named george soros,elections2020
8975,0,domestic terrorism!!,covid-19
8977,1,the liar lies again. that is all he does,elections2020
8978,0,will not make a great deal of difference to us as we are not people who shop for leisure but it will for some especially those smaller shops which have been struggling.,covid-19
8979,0,he did not lie like you joe,elections2020
8981,1,"we have covid rising in texas like a motherfucker and unemployment benefits being denied unless you are actively searching for a job, but billionaires have made more money lmaooooo i hfuekdjnfwn cannot stand this bullshit ass country",covid-19
8983,0,heyteach!,covid-19
8984,0,an 11 year old child would be better.,elections2020
8985,1,"after rewatching the #presidentialdebate highlights, i was able to remove a lot of the clutter and two things popped out: 1. answered every question he was asked, answered none. 2. #chriswallace became the biggest pimp of fake news!",elections2020
8986,1,this witch never goes away trump 2020,elections2020
8988,0,"covid deaths plummet, but the so-called news remains negative via",covid-19
8990,1,"bullshit. do you even watch? wallace framed his questions to trump as ""gotcha callouts"" while tossing biden softballs. biden got no challenges. biden got no pushback on his lord about hunter, the fine people hoax. biden did not have to condemn antifa? but trump has to condemn",elections2020
8991,0,"i am in tears..... this is so fucking heartbreaking.... like our children fearing foe their life????? she is ten.... she should be enjoying outside, playing with friends, kid things & yet she is fearing for her life.... do you not see how this is not okay????",blm
8993,0,"i can tell you that obesity, lack of exercise & eating unhealthy food is much more of a health concern for our country than coronavirus. people developing diabetes, cancer, joint problems and other health issues because people are too lazy or unwilling to take care of themselves.",covid-19
8995,0,pain was ahead regardless then he covid stupidity and riots this is going to really mess things up,covid-19
8996,1,that bat from wuhan was a far-left democrat and started the virus to steal the election from trump. that is the gist of this week right?!?? #republicannationalconvention #covid19 #coronavirus #trumpchaos,covid-19
8997,1,"just because is a #moron does not mean we are. please! vendors and shoppers! #stayhome #covid19 #stayhomeiowa gov. reynolds lifts restrictions on elective surgeries, farmers' markets effective monday",covid-19
8998,1,geez please lord do not vote for he is the biggest liar on the planet! i cannot take it! you got a little wild but i would act the same way when someone lies through their teeth.,elections2020
9000,0,"$rad rite aid opens new covid-19 testing sites across new jersey, ohio and michigan",covid-19
9001,0,she may or may not have had covid but idgaf cover your mouth and wear a mask,covid-19
9002,0,this is domestic terrorism plain and simple!,covid-19
9005,1,"""every day the dictator update is just another """"another apprentice type shit show"""" with everyone bowing and praising him. the media has to stop covering his rants!!""",covid-19
9006,1,"joe biden,you are evil father. do you know that your children are in pain? no parents push their children to the hell. but you did.",elections2020
9008,0,this is the messaging they are sending. why is and trying to dog whistle their members to not follow guidelines?,covid-19
9009,1,joe biden is a pedophile,elections2020
9010,0,is a petulant child.,covid-19
9011,0,anti mask people are the worst thanks for killing us...,covid-19
9013,1,not sure why but #coronavirus has me thinking of that scene from the godfather where clemenza shows michael how to use the gun. michael : how bad do you think it is going to be? clemenza : pretty goddam bad. probably all the other families will line up against us.,covid-19
9014,0,trump’s twitter rant suggests his coronavirus falsehoods will only get worse,covid-19
9015,0,more lies! #chinajoe,elections2020
9016,1,"""shameless sycophant lied to today when he said there are facts and statistics — without citing any — to back up claim that 99% of coronavirus cases are """"totally harmless."""" #covidiotinchief",covid-19
9017,0,pull one clip up or trump being racist,elections2020
9018,0,absolutely disgustimg #blacklivesmatter,blm
9020,0,djt is an ill old racist man who congratulates himself repeatedly because no one outside the allies that djt & putin own will do so. the trump admin incompetently & deliberately mishandled the covid 19 crisis. #complicitgop & the #trumpkushnercrimefamily have blood on their hands.,covid-19
9022,0,"even iran is on the covid wagon, it is gone people! iran's supreme leader mocks us election 'spectacle' via",covid-19
9024,0,you are a complete moron. wartime president looses bigly to #covid19 #worstpresidentinhistory,covid-19
9027,0,god help you looking at him i will be surprised if he knows the difference between white castel buggers v the whitehouse.,elections2020
9028,1,they were both clowns. if you cannot see that then you are crazy,elections2020
9029,1,"so dewine tests positive for covid same day trump comes to ohio, next day dewine tests negative. i call bull shit",covid-19
9030,0,can you please give me the link to see that map,elections2020
9031,0,this same idiot thought covid-19 is a bio-weapon because of stereotypes of asian people being ruthless in war.,covid-19
9032,1,"hello from the heartland:face_with_medical_mask: i know that here in wisconsin, the spike is caused by dumbasses in counties that went for trump. they think the threat is exaggerated and are not distancing",covid-19
9034,1,cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater you will not get away with this!!!,elections2020
9036,1,"fuckbook and suckerberg are leading the world in disinformation, lies and propaganda. all in the name of surveillance and controlling your every movement.",covid-19
9039,1,this was not a debate performance. this is who he is and who he is is bad for the country. #makeamericagreatagain #maga #theresistance,elections2020
9041,1,"mind you the thousands of lives that were lost during coronavirus. trump did not care about those lives and he still does not care about coronavirus. he thinks this a hoax, so all those lives were lost was clearly a hoax! he is a piece of shit and that is it.",covid-19
9043,0,hypocrite. politicize is all she does.,covid-19
9046,0,i feel like this was a waste of campaign funds,elections2020
9048,1,i thought you were on a break you nasty old grimalkin,elections2020
9050,0,"oh man, white house covid task force back on tv. i thought we were screwed. now i know it.",covid-19
9054,1,this man could not pass 4th grade science and you are hedging your bets on this senile fart?,elections2020
9055,0,"hey, maybe, guns are like covid.. they kind of know when they are supposed to shoot!! you know like covid knows when it is supposed to make people sick and so pools can be open a certain time and stores can be open a certain time!!:face_with_tears_of_joy:",covid-19
9056,0,its george floyd. please get it right! #blacklivesmatter,blm
9058,0,do you understand covid is a thing? and also biden does not take office until january. moron.,covid-19
9059,0,trump do not care about you.,blm
9062,1,absolutely fucking not. civil lawsuits are often the only way that people can claw back money from large corporations for harming them and their colleagues.,covid-19
9063,1,"rt:double_exclamation_mark: ⁦ author patrick howley ⁦ child sex abuse, involving & family. full release: ashley biden diary reveals child sex trauma, drug abuse, resentment for joe - whistleblower - national file",elections2020
9064,1,the fact that the adderall sniffer would throw hunter biden's addiction in joe biden's face is disgusting. i thought biden handled himself as best he could under the circumstances. the rudeness trump showed is just ....... there are no words except childish!!!!!,elections2020
9066,1,ok pedophile biden! stay away from our kids!,elections2020
9069,0,as they should be ... merkel is awful.,covid-19
9070,1,love how she had to dm you girl say it with your chest like you said you are ignorant shit:red_exclamation_mark:,blm
9071,0,biden harris for president,elections2020
9073,0,"""the most important thing is communicating with our students and letting them know that we are ok, we are here for them and we are thinking about them,"" said carolyn frye, principal of southside elementary school in huntington.",covid-19
9074,1,it is not our fault trump and biden suck,elections2020
9077,1,"""another dumbass trump supporter. he does not wear them. they will not and since their fuckin freaks anyway this is the kind of shit that happens. it probably will get worse. after all """"covid-19 will just magically disappear very soon"""" donald (jerkoff) trump""",covid-19
9079,0,here you go,covid-19
9081,0,"i do not what you are trying to accomplish with this, but it just seems like you are a salty boston fan because they are complete garbage. also, using the coronavirus as a roast it the most disgusting thing i have seen all day. also, they are in south korea.",covid-19
9082,1,"well, just like , you are an ignorant embarrassment",elections2020
9083,0,"""covid, covid, covid"" says the worst president in us history, while american deaths from #covid19 lurch toward a quarter million. i thought it was from a farcical account, but it is an actual tweet from cruel & tone deaf who left his supporters last night to #hypothermia",covid-19
9088,0,"they had one at peak covid. no one wore a mask. a bunch of them got sick. ohhhh and screamed ""white power""",covid-19
9090,0,oh you spittin right now,blm
9094,1,"remember when this fat turd said he was going to leave twitter to allow his family to heal? clearly, taking shots at trump is more important to him than his family. which tells you everything about what kind of man he is.",covid-19
9095,0,sounds like a threat to me...,blm
9098,0,what? why????? this is so wrong,blm
9099,0,"may not have said he will call to replace or add justices to the scotus but, he did say vote for senators. the senate decides on who becomes a judge and who to remove or whether to add more to the high court.",elections2020
9101,1,shot oklahoma need the hand out. just from my ui claim after just paying one bill am broke. no food for another week. covid19 sucks balls. not going to die of it. having no food is going to,covid-19
9105,0,"amish, when you say 'the lord', you mean owuor, do not you? why would a learned man consider the rapist thug a prophet? earthquakes do not listen to people, much less, a thug hiding from coronavirus! smart up, amish and abandon him while you still can.",covid-19
9106,0,how the hell - you are too smart!!,elections2020
9108,1,they really trying to kill alot of us no conspiracy theory they flat out do not give a fuck wow! this trump work playing puppeteer :weary_face::weary_face: we are fucked and on top of this racewars brewing :man_facepalming_light_skin_tone:,covid-19
9109,1,nobody will ever vote for you. you pathetic fucking waste of air i hope you get covid,covid-19
9112,0,going to magically disappear #coronavirus,covid-19
9114,1,"agree you ""stupid bastards"" :rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy:",elections2020
9118,1,they either have not yet lost anyone personally or they are drinking the same water of river lethe all his followers must be drinking.,elections2020
9119,1,"spead that crazy covid, white boy pass the funky virus, right yeah spread the crazy covid white boy spray them with boogies and pass that funky virus ‘til you die, heh heh till you die, yeah (what?) hear, hear, heh",covid-19
9120,0,"this is child abuse, plain and simple :face_with_symbols_on_mouth:",blm
9124,0,given their mind-numbing stupidity & recklessness many will find permanent positions in the morgue.,covid-19
9127,1,"yep, she got fu*king rinsed :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",elections2020
9128,1,creepy sick racist corrupt old joe.,elections2020
9129,0,i like your neck,elections2020
9130,0,congress is blocked by stupidity,elections2020
9131,0,"after you fire james demarco for his hateful display of racism, why do not you reinstate antonio braswell well for simply defending himself against a crazy white man with a raise! jeezus chrrrrist. #trumpracist #blm #fdex",covid-19
9135,1,maybe also had something to do with his dumbshit caught on audio moment.,covid-19
9137,0,"trump says coronavirus task force will continue 'indefinitely,' shift focus to reopening and vaccines",covid-19
9138,0,they lied. again. when will they be held accountable. fake news is the enemy of the people.,covid-19
9139,1,#covid19 #k_t_t seduced nerdy doll with big boobs skylar vox fucks a daddy mx porn usa,covid-19
9142,0,"in europe, we are applauding because this lying son of a gun has tried to divide us while borrowing from us$2b! what a barbaric so-called ally! congratulations mr.trump, there are plus 205,900 dead americans you have not even said rip!",covid-19
9143,0,watch our return to school conversation videos here:,covid-19
9144,0,"great rant/love letter/ode to nyc: energy, attitude and personality cannot be ""remoted"" through even the best fiber optic lines. that is the whole reason many of us moved to new york in the first place.-seinfeld",covid-19
9146,0,"this is just profoundly ignorant. rush limbaugh does not get that the most dangerous diseases are not the ones that kill 50-80% of victims. the most dangerous diseases are the ones that kill 2-5% of victims, but one victim can infect 20 other people before he knows he is sick.",covid-19
9148,0,#blacklivesmatter #kpoptwitter for all you stans who are saying your favs have no reason to care for something happening outside of their country- remember ethiopia (my people) & south africa with 50 more countries helped in the korean war of independance :clown_face: fucking clowns,blm
9152,1,mmm maybe make this more about the fact that people are paying for fake negative results to go back to work so they can pay their bills and have food on the table and less about people paying for fake negative results to just fuck around....,covid-19
9153,0,you and have to do a better job of listening to black folks. the messaging is simple... 203k people have died from covid19 due to trump's botched response and with a right-wing extremist installed as scotus millions of people will be kicked off health insurance.,covid-19
9154,0,"wait i just further read this thread and :face_with_tears_of_joy: a reporter tweets about icao; a normal person replies, a top dude at icao replies, gets piled on, then the official icao twitter comes in to help omg this cannot be an actual intl aviation body what the shit :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:",covid-19
9155,1,what a sick and twisted idiot,blm
9156,0,"australia surpasses 800 covid-19 deaths, 716 of them from victoria",covid-19
9161,0,"this is a man-made disaster, and that man is donald trump #trumpvirus #worstpresidentinhistory via",covid-19
9162,0,lock him up! #voteagainsttrump #votetrumpout2020 #voteagainsttrump,elections2020
9163,0,this has become more than scary. just over 2 hours ago #weatherchannel reported that a 2nd person had died in washington state from the #coronavirus now i get this alert that the true number is 6. also that there are more deaths in other us states!#notfake,covid-19
9164,1,the democrats played an ugly role in covid-19 and the blm riots to crush their opponents. they are destroying america! now the democrats have sunk so low as to rely on the skin colour to win votes. disgusting!,covid-19
9169,1,"if even 25% of this is true, sold america out. #laptopfromhell #bidencrimefamiiy #election2020",elections2020
9170,0,my dad has been struggling with covid-19 this past month and every time we think he is better something new comes up. so shut the fuck up and wear a mask :face_with_medical_mask:,covid-19
9172,1,"the idiot son, of the klansman's idiot son",covid-19
9174,0,today my job entails going through coroner data to identify how many couples living in the same household died by covid around the same time. google mapping their houses to make sure it is residential. heart wrenching shit.,covid-19
9176,1,"stephen miller is an evil, abhorrent human being. he may think he has it made, today, but tomorrow is coming and it is coming for him. he is definitely someone over whom the fbi will need to keep a close watch.",elections2020
9185,0,so how about hunter?,elections2020
9187,0,horrible,elections2020
9188,0,wow. disgusting. let us donate!,covid-19
9189,0,$5 says trump is positive for covid-19.,covid-19
9191,0,why is this hella funny to me lmaooooo wtf,covid-19
9195,0,according to democrats if you are president trump or one of the 7 million americans who got covid you are irresponsible and unsafe. and according to them if you die of covid it is your fault. think about that for a minute.,covid-19
9196,0,what a crowd! must be seven people there!,elections2020
9198,1,you need to stfu,blm
9199,0,where are all those people who tweet about seizing the means of production? have not things been ripe for seizing for the last few months? i thought all of these horrible systems were on the brink of being overthrown,covid-19
9201,1,what up troll,elections2020
9202,0,""" 50 miles from doland in pierpont where i grew up, they taught us to be respectful of others. we do not call each other """"stupid"""" if we disagree. new zealand pop. 6.4m has 25 covid deaths. sd+nd+wi with same population have 3100 covid deaths. the kiwis succeeded where we failed.""",covid-19
9204,0,i too subscribe to this theory. i think there is no such thing as a shy trump voter.,elections2020
9208,1,your so fake,elections2020
9210,1,"wait... you wish a lying traitor, a genocide participant well???",covid-19
9211,1,"47 years later, nothing has changed!! #draintheswamp #maga are we surprised? he is not the only crook in dc!! #fisaabuse #obamabidengate #dirtydossier tyranny and chaos!!",elections2020
9214,1,"you should believe in god, maybe then you would not have selected believing your money grabbing sexual deviant son over believing your oven grand-daughter, you sick creepy old geezer!",elections2020
9216,0,the right wing media. could barely admit there was a covid19 crisis until trump got the virus. they do not seem to care about the 200tho dead citizens. all they care about is the man that allowed the virus to spead throughout the country. right wing hypocrites!,covid-19
9218,0,"""do not sacrifice your kids at the altar of cult 45 and the mad king. trump cannot cite a shred of evidence that back up his false claim that children are """"almost immune"""" from the coronavirus 02 #becounted""",covid-19
9219,0,do not slam the doors on your way out :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::winking_face_with_tongue:,covid-19
9220,0,adding to the three great lies: the check is in the mail. mexico will pay for the wall. and now.....,covid-19
9224,1,#ditchmitch what kind a vile person finds this funny?,covid-19
9225,0,"why is putting $25,,000,000 in her coronavirus bill for cleaning supplies for the capitol? does she think they are going to clean it with vodka?",covid-19
9226,0,"this is disgusting, why you touch a child for supporting george floyd?!?!",blm
9227,1,if covid was not going to kill us she was going to do it :loudly_crying_face::skull:,covid-19
9228,0,"police in france, are racial profiling black people, and letting white people pass without even taking a single look #blacklivesmatter",blm
9229,0,"here ya go, all you #maga2020 's . knock yourselves out. go to church. just wear your red hats so we all know to stay away from you.",covid-19
9235,0,by the end of this year 30-50 people will be dying of covid-19 every day in north dakota.,covid-19
9236,1,because of covid these kids will likely be dumb as rocks.,covid-19
9237,0,"when you accidentally speak the truth.. we see you,",elections2020
9240,1,"did you get complete amnesia after trump won? ""a stimulus likely gets done quickly seeing how joe and mitch looking willing to cooperate."" what the fuck is the matter w you people? when has mitch wanted to work w you assholes? ffs, biden was the vp mitch was obstructing!",elections2020
9242,1,what a dangerous moron.,covid-19
9243,0,the door handles shit is deadass me all the time:loudly_crying_face:,covid-19
9244,1,hope all you #magats are happy! his election & campaign you helped pay for went right into his pocket. grifters going to grift. magats get ripped off! dumbasses! the greatest #hoax in history! #trumpresignnow #covid19 #traitortrump #trumpvirus #russianbounty,covid-19
9245,1,"i do not know why you are not listening to me, unless it is because you think i am a liberal and you are trolling me? in any case, your violent ideation is still fucked up. you are responsible for your own behavior, as we all are.",elections2020
9246,0,7. red the turtle went on a #girlstrip. she did not tell anyone because she was worried about getting judged for traveling during covid.,covid-19
9248,0,covid-19: t-series office in mumbai sealed via :thumbs_up_light_skin_tone:,covid-19
