instance_id,offensiveness,cleaned_text,cleaned_domain
9943,0,a lot of people are going through tough times right now. minneapolis is a shithole but we can fix this. stay strong. even in desperate times humanity has strived for another.,blm
9944,1,what is so simple is that you are a cowardly baby killer.,elections2020
9945,0,one needs only look in your district to know that your ticket would be a freaking disaster for america,elections2020
9946,1,deal...with...it...snowflake. do you have any facts to back up your claim? no? you just shit that into your hand and just chives directly into your mouth? that gross. stop doing that.,blm
9947,1,"also, there is no school lunches on thursday in my county for the meals service program during covid. because the usda (us department of agriculture) says fuck poor kids :smiling_face_with_smiling_eyes:",covid-19
9948,1,tell your husband he is not being invited to mar a lago & just because trump refused to speak out against white supremacy dinesh cannot pretend he is part of their clan! chris wallace did a great job with a ranting ignoramus - telling his to shut up was brilliant!,elections2020
9949,0,china is to blame for this virus!!!! china!,elections2020
9950,1,guy who was either blackface or the kkk in a photo & who believes in infanticide; yet le pays attention to his edicts?,covid-19
9951,1,every last one of these buyden crime family members including jill need to be arrested and handcuffed !!!!,elections2020
9952,0,all of the below!,covid-19
9953,1,#trump fails another test of leadership. a fool that belittles others for behavior that will save lives. #votebluenomatterwho2020,covid-19
9954,1,"it is not hard to go against that shit, just tell them to shut the fuck up, this is an occupy ga, not a tin foil hats anonymous",blm
9955,0,period trum is a clown,elections2020
9956,0,an absolute crime to commemorate george floyd’s memory is this way!,blm
9957,1,covid covid covid it will be the force that bends you over to grab the soap for murdering hundreds of thousands of innocent americans #votetrumpout2020 #bidenharris2020,elections2020
9958,0,download this album then donate to here: #blacklivesmatter #rtj4 #runthejewels,blm
9959,0,"he is a lying pos.. he did not know stormy either , and was not friends with epstein and maxwell.",elections2020
9960,1,hey fucktard! guess what my family are doing tonight? we are watching the #obamacommencement2020 so my son gets some sort of commencement because you dropped the ball on the covid19 virus. thanks for stepping up. you are truly loved.,covid-19
9961,0,all you did a blaming. you were asked about covid & instead of giving solutions you started blaming president! your party lost last time & history will repeat it self on nov 3rd.,elections2020
9962,0,the last national television appearance from a doctor on the coronavirus task force was a week ago,covid-19
9963,0,rt to remind those who still will not wear masks to please reconsider. have a safe weekend!,covid-19
9964,0,"""just in case you were wondering if #trump was a lying psychopath. on a dat when we recorded 70000 cases & 1500 deaths """"the primary purpose of a shutdown was to ‘flatten the curve,"" to prevent hospitals from becoming overwhelmed ""and we have done that,""",covid-19
9965,0,hell of a call!,elections2020
9966,0,"same nigga that are not go see his ""best friend"" none of the 7 months he was booked before this covid shit started. not on a visitation list. no nothing.",covid-19
9967,0,yep and doing 2 on the same show will be even worse. i really wish they would just run old raw episodes if the new covid cases has depleted their roster as much as it seems,covid-19
9968,0,"(2/2) we understand that you are likely receiving multiple streams of information from different sources. in an effort to aggregate the latest news and make it easily accessible, we have dedicated a page on our website to the latest cases in dfw:",covid-19
9969,1,here are the facts dumbass,blm
9970,0,#friday implosion of #dopeydon: - said #joebiden hates god - #nra funneled millions from foreign entities to #trump stopped - promises vaccine by nov 3rd - claims again #coronavirus will just go away - #covid19 160k+dead 5m+infected - 20k+ lies in wh #unmaga #humptytrumpty,covid-19
9971,0,that is why that ados against the black diasporas is so stupid!,blm
9972,0,we spoke about an awful lot more than this but here is speaking about the impact of bullies on not just children but the world itself. hear the whole thing here #irishmanabroad #blacklivesmatter,blm
9973,0,"biggest mistake was awakening the sleeping lion. this is our ""jungle"", our domain, our home you have breached our territory of tolerance now see us roar! no excuses no police intervention. do what you have been doing, khan, dick, government, nothing & keep out!!",blm
9974,0,will not be making fun of me for not drinking anymore when you have the coronavirus and i do not. :face_with_steam_from_nose:,covid-19
9975,0,"boa,:folded_hands_medium-dark_skin_tone::oncoming_fist_medium-dark_skin_tone: good",elections2020
9976,0,"vote them out! republicans staying silent while a president is leading a cult!! you are not doing this for the american, you are doing this to line your pockets! shame on all of you!!",elections2020
9977,1,they are all fking nuts get covid then tell us the devil did it ! jc,covid-19
9978,0,ah e go over me:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,covid-19
9979,0,utterly despicable. coronavirus: hundreds of violent attacks on ambulance workers during covid-19 crisis,covid-19
9980,0,"if you are posting for blackout tuesday on instagram please do not use #blacklivesmatter, its clogging the hashtag & people are not able to see essential information",blm
9981,0,"""some conservatives i know: """"it should be legal to shoot protestors lmao"""" also those same conservatives: """"if you hope trump dies from coronavirus you are a horrible human being""""""",covid-19
9982,1,"since you are obviously as dense as bay area fog, she meant scientists and medical professionals with integrity and the moral fortitude to speak up when others may be harmed. not sanctimonious sycophants that would not say shit if they had a mouthful of it. period. hard stop.",covid-19
9983,1,after joe biden speech he needs to call the up there and arrest trump's ass.,elections2020
9984,0,israel enforces new covid-19 lockdown amid rosh hashana celebrations,covid-19
9985,1,joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,elections2020
9986,0,murdering people for pennies with impunity is exactly why ivanka got trademarks in china.,covid-19
9987,0,"why does edinburgh have a statue of dave hume, the 18th century racist? #edinburgh #blacklivesmatter",blm
9988,1,stop sharing cops kneeling. one more time a l l cops are bastards!!!,blm
9989,0,coronavirus got me saying otherwise :face_with_tears_of_joy::face_with_tears_of_joy:,covid-19
9990,0,"yes, joe! a vastly different path to hell! no socialism! the county is doing well without you! #trump2020landslidevictory",elections2020
9991,0,"while i sadly find myself agreeing with some of clay’s covid views, he remains garbage about sports :face_with_tears_of_joy::face_with_tears_of_joy:",covid-19
9992,0,"so thick its not funny,",elections2020
9993,0,i have a better idea. shift both #urbannaxals into solitary cells. they will be safer inside the jail than anyplace else in mumbai right now.,covid-19
9994,1,"hey, mr. theif, how convenient you and the democrats released this china virus on the world right in front of an election. take your mask and your virus and stick it up your ass! i would rather be dead then under your power! god help the world :folded_hands::folded_hands::folded_hands:",elections2020
9995,1,"open up the country,we need it,no more corona-19 task force everyweek. thanks dumbass",covid-19
9996,0,shame shame shame,blm
9997,0,do we need to smack these heauxs so our bruv can remain a gentleman? because the last thing prince is doing is pandering. these chicks are wildin all the way out. #black_lives_matter,blm
9998,1,"where is the pregnant woman that #georgefloyd assaulted? let her come forward & speak her heart about #georgeflyod rather than candace owens if she forgives him, pretty stupid of anyone to hold a grudge on her behalf. if she does not forgive,that is her own right, not ours.",blm
9999,0,keep your treasonous biological weapons. the government and corporate officials can take it themselves. these criminals have no honor or legitimate authority,covid-19
10000,0,silence is betrayal #black_lives_matter,blm
10001,0,#blacks would rather glorify their #criminals than their real cultural heroes and wonder why they fail their people like #calvinmunerlyn #daviddorn with no outrage from #blacklivesmatter #blacklivesmatteraustralia,blm
10002,1,you are making yourselves look more ridiculous and like complete arseholes with each passing day. if you had any self respect you would resign for your embarrassing handling of covid. it is evident that you have not the first fucking clue what you are doing.,covid-19
10003,1,"""a group of young white men"" you mean thugs? animals? call them what you all call us!!",blm
10004,1,does trump refuse to steer the country out of its covid death spiral because a. it kills more blacks & hispanics b. he is incapable of leading so he covers for that by lying. i am sure it is both.,covid-19
10005,1,"is she tone deaf, stupid or both?",blm
10006,1,"40,000 people entered america from china after the travel ban. coronavirus on the east coast came from europe. the ban was too little, too late. and the left never said anything about it being racist. liars go to hell..",covid-19
10007,0,"retweet the stats folks this is not about a black man dying in police custody its an excuse to maim kill white people, steal destroy ppls business all in the name of one of the few black people who die in police custody",blm
10008,0,today is her 27th birthday! she deserves justice!!! #birthdayforbreonna #blacklivesmatter,blm
10009,0,i am sure. we have been trapped mostly inside by covid in our condo.. it is wearing on us enough that we rented a house for vacation,covid-19
10010,1,many people also tweet he caused covid.. many people are just plain stupid and clueless,covid-19
10011,0,"you cannot tweet #blacklivesmatter and also argue against defunding the police. the demand from blm organizers is to defund the police. if you disagree with that demand, you do not support blm.",blm
10012,0,(lv.9) gun violence continues in chicago amid stay-at-home orders time,covid-19
10013,0,why did i just see some covid toes on the tl. this virus can do anything what the hell. random malady generator,covid-19
10014,0,bro! hope you are feeling better. i made a #blmracisttest,blm
10015,0,i love spreading awareness and advocating for their lives but it is fucked up that we have so many to post in the first damn place.,blm
10016,0,"fun fact for those unfamiliar with the fitness industry, this guy has always been a huge prick",blm
10017,1,the united states of america has such an idiot president. what is the role was reversed trump would be crying.....#votetrumpout2020 to save the soul of this nation.,elections2020
10018,0,crime and punishment #blacklivesmatter,blm
10019,1,"""""""""""trump’s covid scandal"""" -- says the grandma and grandpa killer. :woman_facepalming::woman_facepalming::woman_facepalming:""",covid-19
10020,0,yogi’s cuffed.. he is about to end covid it is lit,covid-19
10021,0,i will tell that this is not a revolution! god bless george floyd and damn the cops who murdered him but flock the punks who vandalize businesses - arrest them! i am disgusted.,blm
10022,0,how many lies did tell>and who matched his earpiece perfectly with his skin that covered his whole ear canal?,elections2020
10023,0,#vincentdandraia the woman beatin racist cop #nycprotests #blacklivesmatter,blm
10024,0,we need to put an end to sycophants being allowed to hold power. #blm #blacklivesmatter,blm
10025,0,why cannot this guy be thrown out of office? this is sickening. walk thru new york with flashlights and lighters.,covid-19
10026,0,"""white privilege is not a thing!"" "" how are you more oppressed than us!"" ""how are black people oppressed?""",blm
10027,0,"the murder of #georgefloyd by minneapolis police officers and the protests that have occurred in response provide a sobering reminder that we still live in an america that remains separate and profoundly unequal. for educators, this can and must be a teachable moment.",blm
10028,1,really? the george floyd video was not a bit more violent than an ugly man holding a bible?,blm
10029,0,"free advice to it is time to declare victory. with michigan, wisconsin, nevada & arizona flipped & out of recount territory (with more padding to come) you must act now. you have the popular vote over 50.02%. over 3 million votes. time to be strong and assertive!",elections2020
10030,0,arresting journalists and framing them on national television is what actual facism looks like. militant police are taking away peoples first amendment right to rally and a free press.,blm
10031,0,he is going to get spanked.,elections2020
10032,0,it is almost as if us response was ... racist all along?,covid-19
10033,1,"trump’s latest campaign ploy is disgusting — and it will fail ""trump has decided casting immigrants as bearers of the coronavirus threat will help reelect him.""",covid-19
10034,1,"yeah a rich, out of touch white person said a dumb thing about covid, color me shocked. and the north vietnamese were 100% not the bad guys, they were fighting for independence from a colonial government then a military dictatorship.",covid-19
10035,1,"george floyd's daughter is real. trauma is real. natasha mckenna was real. tony robinson was real. state sanctioned violence is real. vandalism is not violence. that is a capitalist mind trick, where we are taught to value property more than life --- fuck that.",blm
10036,0,"#israelis be like ""black lives matter"" while crushing palestinians with bulldozers and building housing societies over their dead bodies but you all not ready for the conversation... #black_lives_matter #palestinianlivesmatter",blm
10037,1,wakeup america! :United_States: this is not a communist country! slavery is over! #blacklivesmatter is a sham and thier agenda is shockingly bad! black people are being used again! white people stop apologizing and bowing! stop believing the lies!,blm
10038,0,"demanding innovation. and rejecting the status quo. leads to a new direction. tee, all people need to hear this.",blm
10039,1,remember when and planned on decapitating all the patriots and dissidents at camps?,elections2020
10040,0,dude :eyes:,covid-19
10041,0,and ion like that,blm
10042,0,"just because he resisted does not warrant the right to kill him, the officer had his knee on his neck for well over 2 minutes after george floyd stopped moving",blm
10043,0,"still ridiculous how badly this country screwed this up. california, which is thought of as having done a good job, has 14x more new cases per day than the whole of germany right now.",covid-19
10044,0,i am losing my mind,elections2020
10045,0,cops kill people everyday. the large majority of the killings are justified. so your way to solve the killings is to go outside without masks spread covid-19 and kill each other. not a good idea to save lives i must say.,covid-19
10046,0,funny. but i hate cut videos.,elections2020
10047,0,"covid-19 is a criminal hoax, murder — you have been duped: nurse blows the whistle on government-sponsored op",covid-19
10048,1,fuck man:pensive_face:,blm
10049,0,trump should never be allowed to utter george floyd's name. that is just wrong.,blm
10050,0,blocked*,elections2020
10051,1,nope. not you. you are corrupt and are owned by russia and china and ukraine ..... #plausabledeniability,elections2020
10052,0,i hope you rott for the pain you have caused.,blm
10053,1,he is such a puppet to trump !! he is been hiding all the covid numbers also!!,covid-19
10054,0,sean hannity just called you geriatric joe and half a corpse. is that kind of stuff allowed?,elections2020
10055,0,"when trump asks you to say law and order, say it and then ask him to say that black lives matter. when trump says he is smart, ask him to prove it by releasing his college transcripts or his taxes let us see all your biz acumen",elections2020
10056,0,worst president in history,blm
10057,0,"trump is not a leader nor a president. he is an unfit spoiled toddler who is not only incapable of debating, he is just a mass of spewing hate. not fit to lead. not fit to be re-elected. weak! #debate2020 #bidenharris2020",elections2020
10058,1,not all #blacklivesmatter ... this bastard definitely not ... murder!! #stephenyamslaw go to hell,blm
10059,0,old popeeye must be kakking his robes #ugugugugug,covid-19
10060,1,"i heard george floyd was in a porno, the girl was probably saying i cannot breathe but he did not pay attention to her. but on a serious topic, #blacklivesmatter . stay safe",blm
10061,0,"i enjoy working in #annualgiving because i get to identify solutions to problems, find people who want to help, and then share how they are making a difference. this project here is a great opportunity for anyone who wants to help students facing emergency financial needs.",covid-19
10062,0,minneapolis council saw the mayor get chumped and realized they are next,blm
10063,0,this is for my project! coronavirus! trump! lockdown! project! karim raja harsh jaya spam,covid-19
10064,0,"what happened to ""every vote must be counted""?:face_with_rolling_eyes:",elections2020
10065,0,you had 47 years to help us. 47 years! and you have done nothing but rob us blind! your political career is finished! finished!!!!!!!!,elections2020
10066,0,thr republican senate is responsible for destroying america.,blm
10067,1,"the virus. the damaged economy. the shitgibbon in office. the absolutely visceral, you cannot deny what you are seeing, reaction to watching george floyd die. even assholes more concerned with ""law & order"" are saying, yep, he was straight up murdered. boiling point reached.",blm
10068,0,330 million people should fear getting into cars trucks as 6x-10xtimes more people die each every year auto truck acidents !- pandemic numbers! killing people think of that as 98-99.9% of people survive covid #19 by our own immune systems gods gift!,covid-19
10069,1,cindy is stupid,elections2020
10070,0,then how does she explain her (very pretty if ya ask me) pfp? :unamused_face: #blacklivesmatter,blm
10071,1,"honestly, could the liberal news be any more ridiculous? now they are trying to pit against = liberal rag. liberal news outlets report coronavirus deaths among fox news viewers that prefer hannity vs. tucker carlson",covid-19
10072,0,um no i will not i walked away when he was in those 8 years ago....,elections2020
10073,0,"ugh whoever this person is -----> you are so rude speaking up here is allyship, not patronization. get it straight. everyone should be speaking up about this & i wish gabbie did not even bother to respond to you, smh. #blm #blacklivesmatter",blm
10074,0,says you king of the coronavirus beat,covid-19
10075,1,"fr really fucked up. i may be white but ever since i learned about people being racist i have had even more respect for anyone that is a minority. if you are racist in any way, go fuck yourself real quick. go shove your racist hand up your ass. fuck you. #blacklivesmatter",blm
10076,1,"savannah confused trump he is not used to people questioning his non-stop lies. at least he took a night off from killing people in fl, pa, wi, az, mi, ok, tx, oh. checkout covid data min 240% increase in death after donnie covid seed brings his death rally to town. #votetheliarout",covid-19
10077,1,"that is just fuckin ridiculous, bless your heart.",elections2020
10078,1,"why the hell would we care about what alicia keys has to say? kamala harris, you are a desperate, fake woman.",elections2020
10079,0,the automatic discount does not end until 12am tonight! :red_heart:,blm
10080,0,i cannot believe what you guys did to bernie.,elections2020
10081,0,this should make you angry. enraged. #blacklivesmatter #defundthepolice,blm
10082,1,nile* ugh i hate being a stroke survivor sometimes lol,covid-19
10083,0,stoned to the bones is how to survive #2020elections #elections2020 :face_with_tears_of_joy:,elections2020
10084,1,"you are truly a ridiculous man. your over inflated ego took the stage, per usual. you said absolutely nothing of substance...and you, literally, called on the proud boys to stand by. (and your son was coked out of his mind again..) #maga :face_with_rolling_eyes:",elections2020
10085,1,joe is a pain the ass to trump because that is the shortest route to donnie's brain.,elections2020
10086,0,this genuinely just sucks so much.,covid-19
10087,0,in a second. cowards do not keep americans from voting. #votebidenharris2020,elections2020
10088,0,trump is like if domestic violence were a presidency.,elections2020
10089,0,"librarians and archivists, sign up for the imls webinar mitigating covid-19 when managing paper-based, circulating, and other types of collections monday, march 30 at 1pm",covid-19
10090,0,#blacklivesmatter. what do we say now that blacks are killing blacks?,blm
10091,0,love to see it! all the communities banning together. :two_hearts:,blm
10092,0,don lemon saying you are racist and sexist for mispronouncing name :face_with_tears_of_joy::face_with_tears_of_joy: now that is humorous. not to mention... even kamala mispronounces her name- check the tapes!,elections2020
10093,0,send in the military and wipe these covid 19 liberals to peace !!!,blm
10094,0,get tested for covid?? huh??,covid-19
10095,0,sick of the #maskfetish!!!!,elections2020
10096,0,"""if you have been foolish enough to be arrogant and plan evil, stop and think! if you churn milk, you get butter. if you hit someone is nose, it bleeds. if you stir up anger, you get into trouble."" — #proverbs 30:32-33 (gnb). #elections2020 #vote2020",elections2020
10097,0,no bail out let the governor of minnesota raise taxes to help minneapolis i am not paying for their stupidity,blm
10098,1,insanity abounds with this idiot,covid-19
10099,0,"""you know blame the coronavirus",covid-19
10100,0,make this viral:,blm
10101,0,"urgent: stay home, nyc! if you are well, stay home. if you are mildly ill, stay home. do not seek #covid19 testing. a positive test will not change what a doctor tells you to do to get better. the best course of action is to stay at home.",covid-19
10102,0,"let that sink in, that by trying to say ""no they do not kill people they still did"" ,like they do not learn.",blm
10103,1,"""every time trump's sycophants, aides, cabinet members, etc, said """"he is just kidding,"""" just got contradicted by the evil moron himself. """"i do not kid."""" - trump he really fucking means everything he fucking says, from not testing to nuking hurricanes.",covid-19
10104,0,"lesotho #covid19 cases as at 04 august, 2020 8 new confirmed cases of #covid19ls with 2 new deaths total: - 726 confirmed cases - 21 deaths - 174 recoveries",covid-19
10105,0,"i have been sounding out a warning about the chinese government for quite some time, and now, it would seem this article, this report, clearly and unmistakably reinforces my deepest concerns about them-",covid-19
10106,0,"joe biden: ""obama and i are against gay marriage"". joe biden: ""obama and i are for gay marriage"". biden & harris: ""the justice system is systemically racist"" biden & harris: vote for crime bill & lock up untold bl people for petty crimes yeah- they have not earned our respect.",elections2020
10107,0,"finally, a contact tracing plan that will actually save lives.",blm
10108,1,"to those inconsiderate non-maskers, i do not think you should wear shoes either. hopefully you do not get some sort of infection but who cares right? guess what, you do not wear shoes you still cannot go into said businesses. good luck with your stupid life, idiots. #covid19",covid-19
10109,0,how many will die from that ship? this is on trump.,covid-19
10110,0,i see you!!!,elections2020
10111,1,"when most of white america celebrates,& erects monuments of christopher columbus,nathan bedford forrest,& holidays like thanksgiving all centered around theft,& murder is it any surprise these demonic people are trying to spread covid-19 deliberately? they are insanely evil!",covid-19
10112,0,#blacklivesmatter i may only be twelve but i will stand with my people and spread love for a man that competed to end rasism. rest in peace george floyd. 4 police officers killed that innocent man that day. it is completly disgusting what people can do. put knees to his neck.,blm
10113,0,your a bunch of cheaters #scambiden,elections2020
10114,0,well done!! the wimps could not stand a chance.,blm
10115,0,"what a horrible year so far, almost ww3, coronavirus, now #ripmamba",covid-19
10116,0,what in the hell. they have 22% covid positivity in nebraska! you are so dangerously stupid.,covid-19
10117,0,this is plain sick.,blm
10118,0,early observation and mitigation of challenges in diabetes management of covid-19 patients in critical care units,covid-19
10119,0,always & forever!!!!!!!!!!!!! :clapping_hands: :clapping_hands::clapping_hands: #aew,blm
10120,0,protesting does not mean you hate america. it means you want america to be better. stay strong :flexed_biceps_medium_skin_tone: #blacklivesmatter #jaxbriggs #mortalkombat #nintendo #nintendoreviewer,blm
10121,0,hey here is what a real leader does #blacklivesmatter have you seen it!!?! ps. you can see it from space!! :rocket:,blm
10122,0,great show of the corrupt and wealthy ceo's who have benefited from rolled back regulations and tax cuts for the rich. not sure this is something that moves the needle for people that lost family to covid and or are hungry with shelter insecurities.,covid-19
10123,0,"this is the biggest divisive lie of all. joe you refused to call out the violence riots looting happening now in our cities. you refused to call out the murder of police officers. you refused to address the fact that you said ""you are not black if you are not voting for me.",elections2020
10124,0,#blacklivesmatter —— is faked!!!!! they care about payments and donations!!! #wakeupamerica,blm
10125,0,"because the post i commented on basically implied that if you are ok with the washington redskins and cleveland indians name, you have no right to comment on racism. that is just stupid. i have a major problem with what happened to george floyd",blm
10126,0,"the fascists attacking people in london today have been radicalised and encouraged by you, your party and the newspapers that sustain you. racist policies and racist language have no place in our society. please resign. #blacklivesmatter #neveragain",blm
10127,0,#lindseygraham has been begging for money on fox. cnn's keilar rolls the tape in the voice of you know how to #maga tell to go to #hell do not believe me listen to this #flipflopper watch this video #vote #votethemout,elections2020
10128,1,maybe there is none. maybe it is simply that he is too much a pussy to come out and say it. but the green new deal is not his intention going forward. he had no problem saying that.,elections2020
10129,0,#blacklivesmatter what is this all about?,blm
10130,0,trump is bats!,covid-19
10131,0,they want maximum carnage.,covid-19
10132,1,dumbass ^,covid-19
10133,0,"to all the white people i see re-posting #blacklivesmatter content, you are going to stop saying the n word now right? because i know who you are and i have not forgotten",blm
10134,1,this shit crazy.,blm
10135,0,now that is how to protest. #blacklivesmatter not like the you know..other one's :face_with_rolling_eyes:,blm
10136,0,"this person has a mental illness, do not be like this person and instead get help, or therapy to get through it, stupidity is not the answer",covid-19
10137,1,"the dumbest people in america, please seek therapy. after therapy read our founding documents, study the constitution and finally research frontline doctors and locate info from drs abroad that tell the truth about the non covid, covid non pandemic.",covid-19
10138,0,"nancy pelosi calls immigration pause ""a distraction"" while reports mexico braces for a surge in coronavirus infections and deaths",covid-19
10139,0,"ha. would not that be a good thing? lol? but for real, where i work the majority of my patients are aa and unfortunately i can tell you for real there are definitely black people that have covid19. fact.",covid-19
10140,1,"you are a liar and had to run to wallace for protection all night, plus you were wearing a wire",elections2020
10141,1,joe biden is treasonous corrupt politician!!!,elections2020
10142,1,"wear a mask, bitches!",covid-19
10143,0,please say it for the people in the back :index_pointing_up_medium-dark_skin_tone::hundred_points::raised_fist_medium-dark_skin_tone:,blm
10144,1,"why not sue the govenors and the mayor's? they are the ones allowing these batshit crazy thugs to destroy their cities! nyc detectives' union turns the tables, vows to sue george floyd rioters who attack officers",blm
10145,0,"""are we in cleveland?""",elections2020
10146,0,when everyone working on the covid team at my job is sick of everything and would not be mad about being fired :face_with_tears_of_joy::face_with_tears_of_joy: we all hate it here!,covid-19
10147,0,your bias is showing.,elections2020
10148,1,"it is a privilege you senile old fart !!! just like millions have done before work and earn it , stop looking for a handout or so you are promising a handout does not shock me democrats have always promised the world during elections then do nothing trump 2020:United_States:",elections2020
10149,1,oh c'mon man ! stop with the bs !,elections2020
10150,1,look at these criminal losers. that is what losing looks like folks.,elections2020
10151,1,"since 45 want american like russia and n korea ,twitter should block all 45 twits unless positive shut down his account president barack obama had to give up his blackberry hello",blm
10152,1,"this is bullshit! in my *personal* opinion, these networks are saying ""all cops are bad"" i get blm but come the fuck on",blm
10153,0,if i were president i would be concentrating on the rising covid infections and deaths. golfing when this is happening shows a callous disregard for american lives.,covid-19
10154,0,just saw you were looking forward to the knicks screwing this up,blm
10155,0,i came back to laugh:face_with_tears_of_joy::face_with_tears_of_joy:like wtf,blm
10156,1,she is just in a mood today. her anal bleaching went awry and left her brown eye blue,covid-19
10157,1,"the shit that 'christian conservatives' are saying about george floyd in private messages is absolutely wild, just full on demented racist bullshit. i hope there is a hell.",blm
10158,0,#georgefloyd beat covid only to get killed by the law.,covid-19
10159,0,you are a big liar. it is the democrats and those they sponsor that bring violence and division in the us. stop this hypocrisy.,elections2020
10160,0,can someone explain the jump in numbers? ⁦ ⁦ how does biden move 200k while trump has zero gain???,elections2020
10161,0,government confuses ronda rousey's staged wwe arrest as real life in covid-19 psa docs via you all dumb!,covid-19
10162,0,las las george floyd ancestors fit dey traced to naija so s guy wan collect funds on dia behalf origin chapter,blm
10163,0,another one for you! is it that hard to support #internationallaw and #justice? #stoparmenianaggression,elections2020
10164,1,all of you white supremacy mfs getting blown down i am not go lie,blm
10165,0,"america’s covid response is like that one drunk partygoer at 3am refusing to do what is good for them or listen to sound advice, and keeps getting more out of hand as everyone waits for it to spiral into a health emergency. only it is already an emergency. :woman_shrugging_medium-light_skin_tone:",covid-19
10166,0,"this is happening in your favorite part of maine, . if you ensured fema did it is job by oversight there would be enough ppe for all. but you did not, and there is not. gideon knows this and so do most mainers.",covid-19
10167,0,tell that to who coddles fascist lawbreakers and rioters.,elections2020
10168,0,do not watch this based russian teamvirus propaganda!! ;),covid-19
10169,1,"raise your hand if it bothers you that lefties spread false information during a pandemic, kill unborn babies, loot, arson and physically assault first responders",covid-19
10170,1,"was not crying about maybe having to sell his house, and obama said oh no joe i will give you money. fucker was sitting on millions and cry for sympathy",elections2020
10171,1,"thanks god, for *checks notes* uh killing half a million people",covid-19
10172,0,"lol! such sore losers acting like children! do not worry - those signs may be down, but trump’s not out. plus tons of cubans support trump b/c they remember #cubalibre",elections2020
10173,0,legal ballot. god you guys...,elections2020
10174,0,you do not teargas peaceful protesters to make way for a propaganda photo op at a church! #blacklivesmatter #teargas #teargaslighting #georgefloydmemorial #georgefloyd #trumphasnoplan #trumpisanidiot #trumpdeathtoll100k #trumpout2020 #presidentplump #bleachgate #trump2020,blm
10175,0,"""trump is furloughing his workers at mar-a-lago and other hotels, and is choosing to opt-out of that silly, """"let us house medical personnel at reduced rates"""" concept. the other day he also asked to delay payments on his loans from deutsche bank. maybe we should start a gofundme?""",covid-19
10176,1,in 2 weeks many will be killed by the trump virus.,elections2020
10177,0,"yeah, right ... we were not the ones wearing gas masks on the house floor. #covid19",covid-19
10178,0,you are losing your job!,elections2020
10179,0,google censorship is a danger to public health,covid-19
10180,1,he is released with no criminal charges??? are you kidding me what the actual fuck,blm
10181,0,i keep thinking it is not possible these people exist. they exist. my bad.,covid-19
10182,0,omg ! he is the dumbest president ever !#votehimout2020,elections2020
10183,1,face it. they both did. the whole thing was embarrassing. and chris wallace scolding the 2 of them?! fuck him. that is the president and the guy running for president. ask a question then shut up. they can say whatever they want,elections2020
10184,1,big trucks little dicks #trumpidiots,elections2020
10185,0,well the radical left wins again. disgusting,blm
10186,0,"every white person needs to read and understand the tweet below. if you disagree with it, then you are promoting racism and police violence. #blacklivesmatter #defundthepolice",blm
10187,0,minneapolis to ban use of chokeholds by police in wake of floyd's death,blm
10188,0,george floyd death: curfews have been imposed in 40 us cities - bbc news #socialmedia,blm
10189,0,"where are you #blacklivesmatter, are you going to march for these poor victims?",blm
10190,0,facebook employees criticize company position on trump's george floyd posts #fortune500,blm
10191,0,you are really uninformed. stop listening to the propaganda and do you own research.,elections2020
10192,0,she is fierce. and she is done with this bullshit.,blm
10193,0,"#fakenewsalert reported as being fake news. unlike trump, you have not once condemned #antifablmdomesticterrorists who are your supporters. potus labeled both kkk and antifa as domestic terrorists. your lie has been debunked by every legit fact checking source.",elections2020
10194,1,"you know each time sa white people said they did not know how bad apartheid was, i thought they were lying, but their comparisons with covid lockdown restrictions shows they really have no cooking clue. imagine that life.",covid-19
10195,0,tips #truthmatters #elections2020,elections2020
10196,0,candidate yosemite sam threatened to kiss babies when he ran for mayor in ballot box bunny. until he kissed candidate bugs bunny dressed up as a baby.,covid-19
10197,1,"speaking of ""bullies"", have you & china joe spoke to you are blm about bullying the public who is tryin to eat & enjoy themselves & being forced to recite blm garb? i have not heard you all yet! i have heard antifa's an ""idea"" as if :United_States: is blind 2 all those instant riots n dirtballs in black",elections2020
10198,0,how many worms need to live inside your brain to think that this is real,blm
10199,0,count every vote... 200k plus for biden 0 to trump overnight lol,elections2020
10200,0,bbc news - ahmaud arbery: white man 'used racial slur' after shooting black jogger #blacklivesmatter,blm
10201,1,waiting for ‘s move. is bad for america! #trump2020 #kag #4moreyears #chinajoebiden #crookedjoe #lyingjoebiden #lockhimup #liberalismisamentaldisease #democratsarecommunists,elections2020
10202,0,scary as hell! he is insane.,elections2020
10203,0,i cannot believe conservatives are just finding out that rage against the machine is political like what the fuck do you think their name means? honestly everyday i am surprised in different way with how stupid conservatives are.,blm
10204,0,"except when boris is the one perpetuating racism... letterboxes, watermelons and all his other racist comments.",blm
10205,0,this happened in maryland near where we grew up. you all know this fuggin guy?,blm
10206,0,pro-trump = tries pretend race does not matter after george floyd is killed by a white police officer. = tries to equate a murderous white cop (licensed by the state) to black-on-black civilian murder. = false equivalence 101,blm
10207,1,they are killing 13 million minks in denmark because of covid jesus christ that is a lot,covid-19
10208,0,yeah ts bad,covid-19
